school_id,year,success,ela_success,math_success
2710305,2002,5.072,,5.072
2710305,2003,5.694,,5.694
2710305,2004,5.602,,5.602
2730305,2002,3.074,,3.074
2730305,2003,4.737,,4.737
2730305,2005,4.614,,4.614
2730305,2006,5.369,6.449,4.288
2730305,2007,6.351,6.789,5.912
2730305,2008,5.719,6.389,5.049
2730305,2009,6.106,6.62,5.592
2730305,2010,5.594,6.265,4.923
2730305,2011,6.243,6.648,5.838
2730305,2012,6.369,6.538,6.2
2730305,2013,6.8,6.75,6.85
2730305,2014,6.27,6.332,6.208
2730305,2004,4.393,,4.393
2740075,2002,5.238,,5.238
2740075,2003,4.649,,4.649
2740075,2005,3.577,,3.577
2740075,2006,4.729,6.124,3.333
2740075,2007,4.286,5.794,2.778
2740075,2008,4.583,5.583,3.583
2740075,2009,3.243,4.685,1.802
2740075,2010,3.712,5.0,2.424
2740075,2011,4.106,5.285,2.927
2740075,2012,4.356,5.303,3.409
2740075,2013,4.859,5.537,4.181
2740075,2014,5.376,5.914,4.839
2740075,2004,4.936,,4.936
2740087,2002,3.457,,3.457
2740087,2003,2.581,,2.581
2740087,2005,3.503,,3.503
2740087,2006,4.798,6.364,3.232
2740087,2007,5.58,5.942,5.217
2740087,2008,4.762,5.952,3.571
2740087,2009,4.574,6.202,2.946
2740087,2010,5.484,6.667,4.301
2740087,2011,5.631,6.577,4.685
2740087,2012,5.631,6.577,4.685
2740087,2013,6.802,7.117,6.486
2740087,2014,5.196,6.275,4.118
2740087,2004,4.211,,4.211
2740111,2002,3.615,,3.615
2740111,2003,4.113,,4.113
2740111,2005,3.906,,3.906
2740111,2006,5.595,6.19,5.0
2740111,2007,5.926,6.914,4.938
2740111,2008,6.317,6.989,5.645
2740111,2009,5.926,6.481,5.37
2740111,2010,4.971,5.575,4.368
2740111,2011,5.309,5.926,4.691
2740111,2012,5.278,6.444,4.111
2740111,2013,4.969,5.926,4.012
2740111,2014,4.971,5.965,3.977
2740111,2004,3.675,,3.675
2740115,2002,4.133,,4.133
2740115,2003,2.366,,2.366
2740115,2005,5.088,,5.088
2740115,2006,5.542,6.0,5.083
2740115,2007,4.61,5.745,3.475
2740115,2008,4.326,5.39,3.262
2740115,2009,4.611,5.667,3.556
2740115,2010,4.844,5.625,4.062
2740115,2011,5.093,6.204,3.981
2740115,2012,5.705,6.667,4.744
2740115,2013,5.674,6.312,5.035
2740115,2014,6.429,6.984,5.873
2740115,2004,2.407,,2.407
2740120,2002,2.037,,2.037
2740120,2003,4.113,,4.113
2740120,2005,3.276,,3.276
2740120,2006,4.128,5.333,2.923
2740120,2007,3.671,4.638,2.705
2740120,2008,3.636,4.747,2.525
2740120,2009,2.868,3.971,1.765
2740120,2010,3.418,4.124,2.712
2740120,2011,3.836,4.654,3.019
2740120,2012,3.736,4.253,3.218
2740120,2013,3.967,4.467,3.467
2740120,2014,4.467,4.933,4.0
2740120,2004,4.011,,4.011
2760305,2002,5.333,,5.333
2760305,2003,5.923,,5.923
2760305,2005,6.471,,6.471
2760305,2006,6.51,7.208,5.812
2760305,2007,6.616,7.269,5.964
2760305,2008,6.859,6.966,6.752
2760305,2009,6.722,7.035,6.409
2760305,2010,6.771,7.2,6.343
2760305,2011,6.562,7.105,6.019
2760305,2012,6.34,6.878,5.802
2760305,2013,6.738,7.276,6.199
2760305,2014,6.876,6.995,6.758
2760305,2004,6.261,,6.261
2780305,2002,3.474,,3.474
2780305,2003,3.554,,3.554
2780305,2005,3.881,,3.881
2780305,2006,4.885,5.957,3.812
2780305,2007,5.747,6.412,5.082
2780305,2008,5.708,6.022,5.394
2780305,2009,5.743,6.221,5.265
2780305,2010,5.898,6.327,5.469
2780305,2011,5.24,6.021,4.458
2780305,2012,5.68,6.14,5.219
2780305,2013,5.367,5.956,4.778
2780305,2014,5.7,6.425,4.976
2780305,2004,3.986,,3.986
2810030,2002,1.653,,1.653
2810030,2003,1.371,,1.371
2810030,2005,1.264,,1.264
2810030,2006,3.036,4.226,1.845
2810030,2007,2.513,3.598,1.429
2810030,2008,2.143,3.069,1.217
2810030,2009,2.917,4.091,1.742
2810030,2004,1.828,,1.828
2810320,2002,0.887,,0.887
2810320,2003,0.906,,0.906
2810320,2005,0.694,,0.694
2810320,2006,2.05,3.067,1.033
2810320,2007,2.285,3.49,1.08
2810320,2008,2.792,4.128,1.457
2810320,2009,3.285,5.096,1.475
2810320,2010,3.347,4.48,2.213
2810320,2011,3.99,5.101,2.879
2810320,2012,3.641,4.702,2.579
2810320,2013,3.735,4.627,2.843
2810320,2014,3.369,4.039,2.698
2810320,2004,1.01,,1.01
2810325,2002,1.906,,1.906
2810325,2003,2.444,,2.444
2810325,2005,2.626,,2.626
2810325,2006,3.898,5.246,2.55
2810325,2007,3.371,4.572,2.169
2810325,2008,3.566,4.721,2.411
2810325,2009,3.46,4.614,2.307
2810325,2010,3.717,4.643,2.791
2810325,2011,3.504,4.647,2.36
2810325,2012,3.253,4.566,1.939
2810325,2013,3.669,5.207,2.13
2810325,2014,3.355,4.258,2.452
2810325,2004,2.477,,2.477
2810328,2002,1.05,,1.05
2810328,2003,1.002,,1.002
2810328,2005,1.026,,1.026
2810328,2006,2.973,4.407,1.538
2810328,2007,2.807,3.994,1.619
2810328,2008,2.659,3.698,1.619
2810328,2009,3.189,4.848,1.53
2810328,2010,3.246,4.613,1.88
2810328,2011,3.289,4.731,1.846
2810328,2012,2.848,4.003,1.692
2810328,2013,2.468,3.46,1.476
2810328,2014,2.531,3.458,1.604
2810328,2004,1.232,,1.232
2810330,2002,1.031,,1.031
2810330,2003,0.773,,0.773
2810330,2005,1.238,,1.238
2810330,2006,2.681,4.013,1.349
2810330,2007,2.455,3.574,1.336
2810330,2008,2.909,4.084,1.734
2810330,2009,3.121,4.432,1.81
2810330,2010,3.099,4.246,1.952
2810330,2011,2.942,4.225,1.659
2810330,2012,3.182,4.321,2.044
2810330,2013,3.043,3.971,2.116
2810330,2014,2.882,4.237,1.526
2810330,2004,1.043,,1.043
4120530,2002,5.169,,5.169
4120530,2003,5.205,,5.205
4120530,2005,6.179,,6.179
4120530,2006,6.242,6.046,6.438
4120530,2007,6.241,5.986,6.497
4120530,2008,6.462,6.415,6.509
4120530,2009,7.133,7.233,7.033
4120530,2010,7.091,7.121,7.061
4120530,2011,7.165,7.508,6.822
4120530,2012,7.379,7.849,6.909
4120530,2013,7.761,8.092,7.43
4120530,2014,7.277,7.761,6.794
4120530,2004,5.67,,5.67
4200205,2002,2.451,,2.451
4200205,2003,1.358,,1.358
4200205,2005,1.786,,1.786
4200205,2006,2.899,4.493,1.304
4200205,2004,1.613,,1.613
4320530,2002,4.62,,4.62
4320530,2003,5.085,,5.085
4320530,2005,5.056,,5.056
4320530,2006,6.053,7.251,4.854
4320530,2007,6.152,7.01,5.294
4320530,2008,6.643,7.23,6.056
4320530,2009,7.246,7.488,7.005
4320530,2010,6.513,7.105,5.921
4320530,2011,6.667,7.6,5.733
4320530,2012,7.193,7.412,6.974
4320530,2013,6.289,7.022,5.556
4320530,2014,6.104,6.75,5.458
4320530,2004,6.444,,6.444
4350305,2002,3.145,,3.145
4350305,2003,3.621,,3.621
4350305,2005,4.915,,4.915
4350305,2006,5.8,6.533,5.067
4350305,2007,5.548,6.347,4.749
4350305,2008,6.571,7.0,6.143
4350305,2009,6.882,6.897,6.868
4350305,2010,6.691,6.954,6.427
4350305,2011,7.071,7.476,6.667
4350305,2012,7.204,7.566,6.842
4350305,2013,7.505,7.7,7.31
4350305,2014,7.392,7.366,7.419
4350305,2004,3.446,,3.446
4400205,2002,7.407,,7.407
4400205,2003,6.282,,6.282
4400205,2005,7.308,,7.308
4400205,2006,6.239,6.239,6.239
4400205,2007,7.308,7.051,7.564
4400205,2008,7.0,6.833,7.167
4400205,2009,7.333,7.333,7.333
4400205,2010,7.905,7.81,8.0
4400205,2011,7.625,7.667,7.583
4400205,2012,6.583,6.833,6.333
4400205,2013,7.778,7.302,8.254
4400205,2014,7.857,7.302,8.413
4400205,2004,6.437,,6.437
4410505,2002,3.09,,3.09
4410505,2003,4.327,,4.327
4410505,2005,5.054,,5.054
4410505,2006,5.864,6.097,5.63
4410505,2007,5.647,6.17,5.124
4410505,2008,5.658,6.155,5.161
4410505,2009,6.882,7.034,6.73
4410505,2010,6.915,6.815,7.016
4410505,2011,6.816,6.866,6.766
4410505,2012,6.667,6.994,6.339
4410505,2013,7.142,7.175,7.108
4410505,2014,6.391,6.808,5.975
4410505,2004,4.004,,4.004
4440205,2002,2.807,,2.807
4440205,2003,2.456,,2.456
4440205,2005,6.333,,6.333
4440205,2006,5.87,6.087,5.652
4440205,2007,5.351,6.14,4.561
4440205,2008,6.181,6.25,6.111
4440205,2009,5.972,6.574,5.37
4440205,2010,6.364,6.364,6.364
4440205,2011,6.93,7.193,6.667
4440205,2012,6.019,7.037,5.0
4440205,2013,5.931,6.373,5.49
4440205,2014,5.935,6.504,5.366
4440205,2004,3.485,,3.485
4460550,2002,5.949,,5.949
4460550,2003,4.216,,4.216
4460550,2005,5.603,,5.603
4460550,2006,5.406,5.797,5.014
4460550,2007,6.567,6.533,6.6
4460550,2008,6.037,6.054,6.02
4460550,2009,6.359,6.807,5.91
4460550,2010,6.179,6.59,5.769
4460550,2011,6.023,6.725,5.322
4460550,2012,6.725,7.255,6.196
4460550,2013,6.568,7.219,5.917
4460550,2014,6.341,6.853,5.829
4460550,2004,5.219,,5.219
4470205,2002,5.278,,5.278
4470205,2003,6.571,,6.571
4470205,2005,6.957,,6.957
4470205,2006,6.728,7.037,6.42
4470205,2007,7.321,7.5,7.143
4470205,2008,6.616,7.576,5.657
4470205,2009,8.205,8.12,8.291
4470205,2010,7.054,7.209,6.899
4470205,2011,7.833,7.75,7.917
4470205,2012,7.7,7.4,8.0
4470205,2013,7.483,7.483,7.483
4470205,2014,7.065,6.884,7.246
4470205,2004,5.867,,5.867
4490305,2002,4.892,,4.892
4490305,2003,4.792,,4.792
4490305,2005,5.795,,5.795
4490305,2006,6.055,6.54,5.57
4490305,2007,6.783,6.705,6.86
4490305,2008,6.907,6.667,7.148
4490305,2009,6.704,6.367,7.041
4490305,2010,6.824,6.132,7.516
4490305,2011,7.512,7.413,7.612
4490305,2012,7.733,7.77,7.696
4490305,2013,8.28,8.217,8.344
4490305,2014,7.887,7.679,8.095
4490305,2004,5.608,,5.608
4500105,2002,6.667,,6.667
4500105,2003,7.083,,7.083
4500105,2005,6.078,,6.078
4500105,2007,6.944,7.222,6.667
4500105,2008,6.19,7.381,5.0
4500105,2009,7.143,7.857,6.429
4500105,2010,7.444,8.0,6.889
4500105,2011,6.146,6.667,5.625
4500105,2012,7.451,7.843,7.059
4500105,2013,7.292,8.125,6.458
4500105,2014,7.556,8.0,7.111
4500105,2004,5.952,,5.952
4540205,2002,3.908,,3.908
4540205,2003,1.562,,1.562
4540205,2005,2.273,,2.273
4540205,2006,4.7,5.2,4.2
4540205,2007,5.5,5.533,5.467
4540205,2008,5.432,5.494,5.37
4540205,2009,6.463,6.667,6.259
4540205,2010,5.652,5.507,5.797
4540205,2011,6.3,6.933,5.667
4540205,2012,7.13,6.728,7.531
4540205,2013,6.485,7.212,5.758
4540205,2014,6.293,6.463,6.122
4540205,2004,2.628,,2.628
4640305,2002,5.581,,5.581
4640305,2003,4.545,,4.545
4640305,2005,5.333,,5.333
4640305,2006,7.333,7.63,7.037
4640305,2007,7.083,7.197,6.97
4640305,2008,6.768,7.071,6.465
4640305,2009,6.19,6.381,6.0
4640305,2010,6.185,6.741,5.63
4640305,2011,7.008,6.97,7.045
4640305,2012,6.938,7.364,6.512
4640305,2013,7.21,7.174,7.246
4640305,2014,6.398,6.882,5.914
4640305,2004,5.238,,5.238
4700105,2002,3.264,,3.264
4700105,2003,3.977,,3.977
4700105,2005,4.902,,4.902
4700105,2006,6.545,6.909,6.182
4700105,2007,6.451,6.882,6.019
4700105,2008,6.452,7.011,5.892
4700105,2009,6.956,7.245,6.667
4700105,2010,7.152,7.019,7.284
4700105,2011,6.921,7.018,6.825
4700105,2012,7.479,7.755,7.203
4700105,2013,7.308,7.42,7.196
4700105,2014,7.461,7.673,7.248
4700105,2004,5.725,,5.725
4780505,2002,6.287,,6.287
4780505,2003,6.563,,6.563
4780505,2005,6.481,,6.481
4780505,2006,6.944,7.556,6.333
4780505,2007,7.171,7.367,6.975
4780505,2008,7.174,7.37,6.979
4780505,2009,7.201,7.557,6.845
4780505,2010,7.06,7.095,7.024
4780505,2011,7.143,7.54,6.746
4780505,2012,7.123,7.778,6.469
4780505,2013,7.402,7.979,6.824
4780505,2014,6.977,7.778,6.176
4780505,2004,6.46,,6.46
4810550,2002,2.009,,2.009
4810550,2003,1.882,,1.882
4810550,2005,2.735,,2.735
4810550,2004,2.414,,2.414
4830305,2002,3.333,,3.333
4830305,2003,4.924,,4.924
4830305,2005,4.965,,4.965
4830305,2006,5.625,6.574,4.676
4830305,2007,5.865,6.41,5.321
4830305,2008,5.699,6.505,4.892
4830305,2009,6.087,6.908,5.266
4830305,2010,6.913,7.76,6.066
4830305,2011,7.513,8.41,6.615
4830305,2012,6.892,7.658,6.126
4830305,2013,7.459,8.087,6.831
4830305,2014,7.625,8.163,7.087
4830305,2004,4.71,,4.71
4840505,2002,3.178,,3.178
4840505,2003,5.891,,5.891
4840505,2005,7.143,,7.143
4840505,2006,6.891,6.538,7.244
4840505,2007,7.449,6.803,8.095
4840505,2008,7.007,6.735,7.279
4840505,2009,7.747,7.654,7.84
4840505,2010,7.054,7.024,7.083
4840505,2011,7.402,7.157,7.647
4840505,2012,6.831,6.573,7.089
4840505,2013,7.381,7.286,7.476
4840505,2014,6.073,5.989,6.158
4840505,2004,6.144,,6.144
4860105,2002,2.333,,2.333
4860105,2003,2.552,,2.552
4860105,2005,4.386,,4.386
4860105,2006,4.318,5.985,2.652
4860105,2007,4.722,5.808,3.636
4860105,2008,4.708,5.731,3.684
4860105,2009,5.162,6.019,4.306
4860105,2010,4.59,5.683,3.497
4860105,2011,3.545,4.485,2.606
4860105,2012,4.503,5.965,3.041
4860105,2013,3.889,4.506,3.272
4860105,2014,4.636,4.97,4.303
4860105,2004,3.043,,3.043
4870550,2002,4.536,,4.536
4870550,2003,4.697,,4.697
4870550,2005,5.169,,5.169
4870550,2006,6.331,6.434,6.227
4870550,2007,6.967,7.168,6.767
4870550,2008,6.41,6.436,6.385
4870550,2009,7.025,7.616,6.435
4870550,2010,6.929,7.333,6.524
4870550,2011,6.17,6.853,5.487
4870550,2012,6.775,7.199,6.351
4870550,2013,7.122,7.519,6.725
4870550,2014,6.272,7.071,5.472
4870550,2004,4.728,,4.728
4880550,2002,2.828,,2.828
4880550,2003,3.333,,3.333
4880550,2005,4.444,,4.444
4880550,2006,5.595,6.286,4.905
4880550,2007,5.362,5.797,4.928
4880550,2008,5.606,6.061,5.152
4880550,2009,5.926,6.62,5.231
4880550,2010,6.963,7.078,6.849
4880550,2011,7.192,7.671,6.712
4880550,2012,6.816,7.479,6.154
4880550,2013,7.392,7.765,7.02
4880550,2014,6.98,7.255,6.706
4880550,2004,4.397,,4.397
4910550,2002,0.952,,0.952
4910550,2003,2.051,,2.051
4910550,2005,2.473,,2.473
4910550,2006,4.679,5.385,3.974
4910550,2007,5.39,6.099,4.681
4910550,2008,4.874,5.606,4.141
4910550,2009,6.186,7.119,5.254
4910550,2010,5.771,6.542,5.0
4910550,2011,6.24,6.434,6.047
4910550,2012,6.078,6.549,5.608
4910550,2013,6.034,5.907,6.16
4910550,2014,6.231,6.136,6.326
4910550,2004,3.065,,3.065
6000405,2002,6.987,,6.987
6000405,2003,7.515,,7.515
6000405,2005,7.101,,7.101
6000405,2006,7.306,7.509,7.103
6000405,2007,7.463,7.534,7.392
6000405,2008,7.398,7.419,7.377
6000405,2009,7.458,7.37,7.546
6000405,2010,7.635,7.756,7.515
6000405,2011,7.674,7.712,7.635
6000405,2012,7.774,7.723,7.825
6000405,2013,7.573,7.655,7.491
6000405,2014,7.073,7.264,6.882
6000405,2004,7.356,,7.356
6050405,2002,4.885,,4.885
6050405,2003,4.356,,4.356
6050405,2005,5.133,,5.133
6050405,2006,5.919,6.512,5.326
6050405,2007,7.185,7.605,6.765
6050405,2008,6.764,7.285,6.242
6050405,2009,6.901,7.415,6.386
6050405,2010,7.022,7.275,6.768
6050405,2011,6.91,7.247,6.572
6050405,2012,6.886,7.076,6.697
6050405,2013,6.674,6.925,6.422
6050405,2014,6.607,6.802,6.411
6050405,2004,5.307,,5.307
6100305,2002,4.293,,4.293
6100305,2003,4.794,,4.794
6100305,2005,4.609,,4.609
6100305,2006,5.821,6.825,4.818
6100305,2007,5.587,6.565,4.609
6100305,2008,5.81,6.825,4.794
6100305,2009,6.433,7.383,5.483
6100305,2010,6.149,6.916,5.383
6100305,2011,6.168,7.107,5.228
6100305,2012,5.933,6.822,5.043
6100305,2013,6.495,7.141,5.85
6100305,2014,5.833,6.683,4.984
6100305,2004,4.581,,4.581
6150305,2002,2.0,,2.0
6150305,2003,2.829,,2.829
6150305,2005,3.689,,3.689
6150305,2006,4.507,5.639,3.375
6150305,2007,4.604,5.635,3.573
6150305,2008,4.057,5.088,3.026
6150305,2009,4.508,5.973,3.043
6150305,2010,4.866,5.753,3.978
6150305,2011,5.326,6.165,4.486
6150305,2012,4.975,6.029,3.922
6150305,2013,4.506,5.679,3.333
6150305,2014,4.267,5.23,3.305
6150305,2004,3.046,,3.046
6200505,2002,5.681,,5.681
6200505,2003,5.204,,5.204
6200505,2005,5.839,,5.839
6200505,2006,6.606,6.972,6.24
6200505,2007,6.718,7.246,6.19
6200505,2008,7.107,7.107,7.107
6200505,2009,7.451,8.148,6.754
6200505,2010,7.506,7.629,7.383
6200505,2011,7.63,8.099,7.161
6200505,2012,7.363,7.785,6.941
6200505,2013,7.604,7.662,7.546
6200505,2014,7.086,7.526,6.646
6200505,2004,5.535,,5.535
6220405,2002,3.547,,3.547
6220405,2003,3.297,,3.297
6220405,2005,4.302,,4.302
6220405,2006,5.373,5.885,4.861
6220405,2007,6.098,6.447,5.749
6220405,2008,5.289,5.847,4.73
6220405,2009,5.79,6.128,5.451
6220405,2010,5.279,5.829,4.729
6220405,2011,5.588,6.152,5.025
6220405,2012,6.288,6.407,6.169
6220405,2013,6.267,6.507,6.028
6220405,2014,5.514,6.005,5.023
6220405,2004,4.481,,4.481
6250315,2002,3.671,,3.671
6250315,2003,4.634,,4.634
6250315,2005,3.953,,3.953
6250315,2006,5.144,6.342,3.946
6250315,2007,5.439,5.965,4.912
6250315,2008,5.888,6.429,5.348
6250315,2009,6.266,6.797,5.736
6250315,2010,5.736,6.071,5.4
6250315,2011,5.829,6.578,5.079
6250315,2012,5.801,6.331,5.27
6250315,2013,6.166,6.732,5.599
6250315,2014,6.412,6.588,6.235
6250315,2004,4.792,,4.792
6350305,2002,4.772,,4.772
6350305,2003,4.899,,4.899
6350305,2005,4.671,,4.671
6350305,2006,5.351,6.737,3.965
6350305,2007,5.298,6.629,3.966
6350305,2008,5.564,6.406,4.722
6350305,2009,5.754,6.18,5.328
6350305,2010,5.424,6.087,4.762
6350305,2011,5.481,5.954,5.009
6350305,2012,5.782,6.417,5.147
6350305,2013,5.703,6.205,5.201
6350305,2014,5.675,6.088,5.262
6350305,2004,4.341,,4.341
6450305,2002,3.289,,3.289
6450305,2003,3.856,,3.856
6450305,2005,4.003,,4.003
6450305,2006,5.078,6.109,4.047
6450305,2007,5.33,6.129,4.531
6450305,2008,5.722,6.56,4.884
6450305,2009,6.267,7.048,5.486
6450305,2010,5.271,6.056,4.485
6450305,2011,5.481,6.325,4.637
6450305,2012,4.012,5.039,2.984
6450305,2013,4.476,5.431,3.521
6450305,2004,3.833,,3.833
6500305,2002,3.433,,3.433
6500305,2003,4.089,,4.089
6500305,2005,3.574,,3.574
6500305,2006,5.522,6.754,4.29
6500305,2007,5.417,6.31,4.524
6500305,2008,5.354,6.288,4.419
6500305,2009,5.884,6.696,5.072
6500305,2010,5.657,6.431,4.882
6500305,2011,5.606,6.364,4.848
6500305,2012,5.926,6.704,5.148
6500305,2013,5.811,6.517,5.105
6500305,2014,5.948,6.881,5.015
6500305,2004,3.302,,3.302
6500310,2002,4.965,,4.965
6500310,2003,4.757,,4.757
6500310,2005,3.663,,3.663
6500310,2006,5.146,6.335,3.957
6500310,2007,5.887,7.03,4.744
6500310,2008,6.356,6.782,5.931
6500310,2009,6.579,6.974,6.184
6500310,2010,6.461,6.753,6.169
6500310,2011,6.192,6.777,5.607
6500310,2012,6.48,6.798,6.162
6500310,2013,6.42,6.811,6.029
6500310,2014,5.783,6.622,4.944
6500310,2004,4.131,,4.131
6550405,2002,6.667,,6.667
6550405,2003,6.524,,6.524
6550405,2005,7.052,,7.052
6550405,2006,6.589,6.823,6.355
6550405,2007,7.348,7.324,7.372
6550405,2008,6.974,6.964,6.984
6550405,2009,7.307,7.269,7.345
6550405,2010,7.744,7.785,7.703
6550405,2011,7.817,8.051,7.583
6550405,2012,7.408,7.609,7.208
6550405,2013,7.323,7.576,7.071
6550405,2014,7.406,7.629,7.184
6550405,2004,6.732,,6.732
6580305,2002,4.812,,4.812
6580305,2003,4.28,,4.28
6580305,2005,4.279,,4.279
6580305,2006,5.663,6.439,4.886
6580305,2007,5.2,6.267,4.133
6580305,2008,5.676,6.157,5.196
6580305,2009,6.195,6.598,5.793
6580305,2010,5.766,6.399,5.134
6580305,2011,6.031,6.623,5.439
6580305,2012,6.037,6.841,5.233
6580305,2013,6.319,6.851,5.787
6580305,2014,5.629,6.419,4.838
6580305,2004,4.459,,4.459
6580310,2002,4.596,,4.596
6580310,2003,4.734,,4.734
6580310,2005,4.827,,4.827
6580310,2006,5.296,6.273,4.319
6580310,2007,5.719,6.487,4.951
6580310,2008,5.919,6.474,5.363
6580310,2009,6.029,6.594,5.464
6580310,2010,6.322,6.7,5.943
6580310,2011,6.297,6.959,5.636
6580310,2012,6.232,6.716,5.747
6580310,2013,6.125,6.667,5.583
6580310,2014,5.641,6.571,4.712
6580310,2004,4.708,,4.708
6600305,2002,5.455,,5.455
6600305,2003,6.057,,6.057
6600305,2005,5.393,,5.393
6600305,2006,6.667,7.178,6.155
6600305,2007,7.102,7.337,6.868
6600305,2008,7.16,7.249,7.072
6600305,2009,6.925,7.011,6.839
6600305,2010,7.052,7.527,6.577
6600305,2011,6.95,7.32,6.581
6600305,2012,6.855,7.435,6.275
6600305,2013,7.029,7.391,6.667
6600305,2014,7.159,7.366,6.953
6600305,2004,5.603,,5.603
6650305,2002,3.87,,3.87
6650305,2003,4.197,,4.197
6650305,2005,4.857,,4.857
6650305,2006,5.423,6.515,4.331
6650305,2007,5.846,6.68,5.013
6650305,2008,5.804,6.409,5.199
6650305,2009,6.567,7.163,5.972
6650305,2010,6.439,6.928,5.95
6650305,2011,6.306,6.749,5.863
6650305,2012,6.375,7.116,5.634
6650305,2013,6.745,6.979,6.51
6650305,2014,6.481,6.778,6.183
6650305,2004,4.367,,4.367
6700505,2002,5.393,,5.393
6700505,2003,5.893,,5.893
6700505,2005,6.038,,6.038
6700505,2006,6.324,6.421,6.227
6700505,2007,6.257,6.389,6.126
6700505,2008,6.221,6.208,6.235
6700505,2009,6.967,6.992,6.943
6700505,2010,6.459,6.654,6.265
6700505,2011,6.327,6.682,5.973
6700505,2012,6.674,7.054,6.295
6700505,2013,6.788,7.222,6.354
6700505,2014,6.286,6.952,5.619
6700505,2004,5.617,,5.617
6730305,2002,5.768,,5.768
6730305,2003,6.515,,6.515
6730305,2005,6.134,,6.134
6730305,2006,6.157,6.987,5.328
6730305,2007,6.708,6.887,6.529
6730305,2008,7.197,7.097,7.296
6730305,2009,7.014,7.163,6.865
6730305,2010,7.293,7.22,7.365
6730305,2011,7.205,7.293,7.118
6730305,2012,7.293,7.409,7.176
6730305,2013,7.294,7.549,7.04
6730305,2014,6.54,6.562,6.518
6730305,2004,6.062,,6.062
6740310,2002,2.861,,2.861
6740310,2003,3.173,,3.173
6740310,2005,2.432,,2.432
6740310,2006,4.105,5.37,2.84
6740310,2007,5.523,6.047,5.0
6740310,2008,4.803,5.412,4.194
6740310,2009,4.579,5.761,3.398
6740310,2010,4.931,5.741,4.12
6740310,2011,4.737,5.333,4.14
6740310,2012,4.916,5.527,4.304
6740310,2013,5.797,6.123,5.471
6740310,2014,5.633,5.992,5.274
6740310,2004,2.857,,2.857
6750310,2002,6.047,,6.047
6750310,2003,5.874,,5.874
6750310,2005,5.91,,5.91
6750310,2006,6.806,7.278,6.333
6750310,2007,6.373,6.645,6.1
6750310,2008,6.695,6.837,6.553
6750310,2009,6.258,6.709,5.807
6750310,2010,6.793,6.919,6.667
6750310,2011,6.809,7.544,6.075
6750310,2012,6.854,7.394,6.315
6750310,2013,6.632,7.54,5.724
6750310,2014,6.772,7.296,6.247
6750310,2004,6.915,,6.915
6800305,2002,4.212,,4.212
6800305,2003,4.699,,4.699
6800305,2005,5.979,,5.979
6800305,2006,5.788,6.441,5.135
6800305,2007,6.338,6.754,5.921
6800305,2008,6.598,6.986,6.21
6800305,2009,6.511,6.844,6.178
6800305,2010,6.266,6.709,5.823
6800305,2011,6.58,6.84,6.32
6800305,2012,6.277,6.84,5.714
6800305,2013,6.548,6.857,6.238
6800305,2014,6.142,6.758,5.525
6800305,2004,5.349,,5.349
6800310,2002,4.631,,4.631
6800310,2003,5.394,,5.394
6800310,2005,6.04,,6.04
6800310,2006,6.039,6.791,5.287
6800310,2007,6.443,6.826,6.061
6800310,2008,6.667,6.956,6.377
6800310,2009,6.454,6.834,6.073
6800310,2010,6.861,7.1,6.622
6800310,2011,6.436,7.426,5.446
6800310,2012,6.56,7.324,5.795
6800310,2013,6.82,7.568,6.071
6800310,2014,6.348,7.074,5.621
6800310,2004,5.155,,5.155
6830505,2002,4.182,,4.182
6830505,2003,3.938,,3.938
6830505,2005,5.186,,5.186
6830505,2006,5.79,6.446,5.135
