school_id,school,year,charter,level,town,lat,long
7530020,New Braintree Grade,2009,No,Primary,New Braintree,42.3174,-72.1221
7530020,New Braintree Grade,2008,No,Primary,New Braintree,42.31735,-72.12205
7530020,New Braintree Grade,2007,No,Primary,New Braintree,42.31735,-72.12205
7530020,New Braintree Grade,2006,No,Primary,New Braintree,42.32682,-72.11685
7530020,New Braintree Grade,2005,No,Primary,New Braintree,42.32682,-72.11685
7530020,New Braintree Grade,2004,No,Primary,New Braintree,42.31667,-72.123024
7530020,New Braintree Grade,2003,No,Primary,New Braintree,42.31667,-72.123024
7530020,New Braintree Grade,2002,No,Primary,New Braintree,42.31667,-72.123024
6320025,New Hingham Regional Elementary,2014,No,Primary,Chesterfield,42.4035,-72.8492
6320025,New Hingham Regional Elementary,2013,No,Primary,Chesterfield,42.40345,-72.849121
6320025,New Hingham Regional Elementary,2012,No,Primary,Chesterfield,42.40351,-72.84921
6320025,New Hingham Regional Elementary,2011,No,Primary,Chesterfield,42.40282,-72.848452
6320025,New Hingham Regional Elementary,2010,No,Primary,Chesterfield,42.403455,-72.849121
6320025,New Hingham Regional Elementary,2009,No,Primary,Chesterfield,42.4035,-72.8492
6320025,New Hingham Regional Elementary,2008,No,Primary,Chesterfield,42.40351,-72.84921
6320025,New Hingham Regional Elementary,2007,No,Primary,Chesterfield,42.40351,-72.84921
6320025,New Hingham Regional Elementary,2006,No,Primary,Chesterfield,42.39538,-72.86305
6320025,New Hingham Regional Elementary,2005,No,Primary,Chesterfield,42.3595,-72.82822
6320025,New Hingham Regional Elementary,2004,No,Primary,Chesterfield,42.395377,-72.86305
6320025,New Hingham Regional Elementary,2003,No,Primary,Chesterfield,42.395377,-72.86305
6320025,New Hingham Regional Elementary,2002,No,Primary,Chesterfield,42.395377,-72.86305
7650018,New Marlborough Central,2014,No,Primary,Sheffield,42.1203,-73.2687
7650018,New Marlborough Central,2013,No,Primary,Sheffield,42.12022,-73.268051
7650018,New Marlborough Central,2012,No,Primary,Sheffield,42.12032,-73.26869
7650018,New Marlborough Central,2011,No,Primary,Sheffield,42.12032,-73.26869
7650018,New Marlborough Central,2010,No,Primary,Sheffield,42.1068,-73.3754
7650018,New Marlborough Central,2009,No,Primary,Sheffield,42.1068,-73.3754
7650018,New Marlborough Central,2008,No,Primary,Sheffield,42.10681,-73.37537
7650018,New Marlborough Central,2007,No,Primary,Sheffield,42.10681,-73.37537
7650018,New Marlborough Central,2006,No,Primary,Sheffield,42.10965,-73.3758
7650018,New Marlborough Central,2005,No,Primary,Sheffield,42.0992,-73.3706
7650018,New Marlborough Central,2004,No,Primary,Sheffield,42.123732,-73.264394
7650018,New Marlborough Central,2003,No,Primary,Sheffield,42.123732,-73.264394
7650018,New Marlborough Central,2002,No,Primary,Sheffield,42.123732,-73.264394
350542,New Mission High School,2014,No,High,Hyde Park,42.2628,-71.1179
350542,New Mission High School,2013,No,High,Hyde Park,42.26278,-71.117921
350542,New Mission High School,2012,No,High,Hyde Park,42.33061,-71.099159
350542,New Mission High School,2011,No,High,Hyde Park,42.3306,-71.0992
350542,New Mission High School,2010,No,High,Hyde Park,42.3306,-71.0992
350542,New Mission High School,2009,No,High,Hyde Park,42.3306,-71.0992
350542,New Mission High School,2008,No,High,Hyde Park,42.33057,-71.09917
350542,New Mission High School,2007,No,High,Hyde Park,42.33057,-71.09917
350542,New Mission High School,2006,No,High,Hyde Park,42.33109,-71.10043
350542,New Mission High School,2005,No,High,Hyde Park,42.33095,-71.10005
350542,New Mission High School,2004,No,High,Hyde Park,42.331086,-71.100427
350542,New Mission High School,2003,No,High,Hyde Park,42.331086,-71.100427
350542,New Mission High School,2002,No,High,Hyde Park,42.331086,-71.100427
2040505,Newburyport High,2014,No,High,Newburyport,42.8127,-70.8865
2040505,Newburyport High,2013,No,High,Newburyport,42.81245,-70.886621
2040505,Newburyport High,2012,No,High,Newburyport,42.81274,-70.886548
2040505,Newburyport High,2011,No,High,Newburyport,42.8137,-70.885287
2040505,Newburyport High,2010,No,High,Newburyport,42.81307,-70.886207
2040505,Newburyport High,2009,No,High,Newburyport,42.8131,-70.8862
2040505,Newburyport High,2008,No,High,Newburyport,42.81318,-70.8863
2040505,Newburyport High,2007,No,High,Newburyport,42.81318,-70.8863
2040505,Newburyport High,2006,No,High,Newburyport,42.81409,-70.88672
2040505,Newburyport High,2005,No,High,Newburyport,42.81325,-70.8847
2040505,Newburyport High,2004,No,High,Newburyport,42.814093,-70.886716
2040505,Newburyport High,2003,No,High,Newburyport,42.814093,-70.886716
2040505,Newburyport High,2002,No,High,Newburyport,42.814093,-70.886716
1990050,Newman Elementary,2014,No,Primary,Needham,42.2822,-71.2551
1990050,Newman Elementary,2013,No,Primary,Needham,42.28183,-71.257201
1990050,Newman Elementary,2012,No,Primary,Needham,42.28223,-71.255132
1990050,Newman Elementary,2011,No,Primary,Needham,42.281122,-71.253449
1990050,Newman Elementary,2010,No,Primary,Needham,42.281858,-71.257204
1990050,Newman Elementary,2009,No,Primary,Needham,42.2819,-71.2572
1990050,Newman Elementary,2008,No,Primary,Needham,42.28217,-71.25491
1990050,Newman Elementary,2007,No,Primary,Needham,42.28217,-71.25491
1990050,Newman Elementary,2006,No,Primary,Needham,42.28151,-71.25347
1990050,Newman Elementary,2005,No,Primary,Needham,42.28121,-71.25363
1990050,Newman Elementary,2004,No,Primary,Needham,42.281512,-71.253467
1990050,Newman Elementary,2003,No,Primary,Needham,42.281512,-71.253467
1990050,Newman Elementary,2002,No,Primary,Needham,42.281512,-71.253467
2070108,Newton Early Childhood Center,2014,No,Primary,Newtonville,42.3569,-71.2094
2070108,Newton Early Childhood Center,2013,No,Primary,Newtonville,42.35708,-71.209201
2070108,Newton Early Childhood Center,2012,No,Primary,Newtonville,42.35689,-71.20939
2070108,Newton Early Childhood Center,2011,No,Primary,Newtonville,42.356717,-71.209815
2070108,Newton Early Childhood Center,2010,No,Other,Newtonville,42.357023,-71.20928
2070108,Newton Early Childhood Center,2009,No,Primary,Newtonville,42.357,-71.2093
2070108,Newton Early Childhood Center,2008,No,Primary,Newtonville,42.35689,-71.20939
2070108,Newton Early Childhood Center,2007,No,Primary,Newtonville,42.35689,-71.20939
2070108,Newton Early Childhood Center,2006,No,Primary,Newtonville,42.35651,-71.20976
2070108,Newton Early Childhood Center,2005,No,Primary,Newtonville,42.35673,-71.2096
2070108,Newton Early Childhood Center,2004,No,Primary,Newtonville,42.356505,-71.209758
2070108,Newton Early Childhood Center,2003,No,Primary,Newtonville,42.356505,-71.209758
2070108,Newton Early Childhood Center,2002,No,Primary,Newtonville,42.356505,-71.209758
2070505,Newton North High,2014,No,High,Newtonville,42.3456,-71.206
2070505,Newton North High,2013,No,High,Newtonville,42.345631,-71.206081
2070505,Newton North High,2012,No,High,Newtonville,42.345632,-71.20608
2070505,Newton North High,2011,No,High,Newtonville,42.345634,-71.206093
2070505,Newton North High,2010,No,High,Newtonville,42.345539,-71.207481
2070505,Newton North High,2009,No,High,Newtonville,42.3455,-71.2075
2070505,Newton North High,2008,No,High,Newtonville,42.34437,-71.21029
2070505,Newton North High,2007,No,High,Newtonville,42.34437,-71.21029
2070505,Newton North High,2006,No,High,Newtonville,42.34455,-71.21121
2070505,Newton North High,2005,No,High,Newtonville,42.34524,-71.21091
2070505,Newton North High,2004,No,High,Newtonville,42.344547,-71.211207
2070505,Newton North High,2003,No,High,Newtonville,42.344547,-71.211207
2070505,Newton North High,2002,No,High,Newtonville,42.344547,-71.211207
1140035,Newton School,2014,No,Primary,Greenfield,42.5855,-72.6144
1140035,Newton School,2013,No,Primary,Greenfield,42.5855,-72.614691
1140035,Newton School,2012,No,Primary,Greenfield,42.58551,-72.61437
1140035,Newton School,2011,No,Primary,Greenfield,42.586096,-72.613821
1140035,Newton School,2010,No,Primary,Greenfield,42.585595,-72.6142
1140035,Newton School,2009,No,Primary,Greenfield,42.5855,-72.6144
1140035,Newton School,2008,No,Primary,Greenfield,42.58551,-72.61437
1140035,Newton School,2007,No,Primary,Greenfield,42.58551,-72.61437
1140035,Newton School,2006,No,Primary,Greenfield,42.58622,-72.61521
1140035,Newton School,2005,No,Primary,Greenfield,42.58637,-72.61499
1140035,Newton School,2004,No,Primary,Greenfield,42.586223,-72.615207
1140035,Newton School,2003,No,Primary,Greenfield,42.586223,-72.615207
1140035,Newton School,2002,No,Primary,Greenfield,42.586223,-72.615207
2070510,Newton South High,2014,No,High,Newton Centre,42.3128,-71.1853
2070510,Newton South High,2013,No,High,Newton Centre,42.312771,-71.185341
2070510,Newton South High,2012,No,High,Newton Centre,42.312771,-71.185341
2070510,Newton South High,2011,No,High,Newton Centre,42.3136,-71.1867
2070510,Newton South High,2010,No,High,Newton Centre,42.3136,-71.1867
2070510,Newton South High,2009,No,High,Newton Centre,42.3136,-71.1867
2070510,Newton South High,2008,No,High,Newton Centre,42.31364,-71.18668
2070510,Newton South High,2007,No,High,Newton Centre,42.31364,-71.18668
2070510,Newton South High,2006,No,High,Newton Centre,42.31526,-71.18601
2070510,Newton South High,2005,No,High,Newton Centre,42.31464,-71.18706
2070510,Newton South High,2004,No,High,Newton Centre,42.315255,-71.18601
2070510,Newton South High,2003,No,High,Newton Centre,42.315255,-71.18601
2070510,Newton South High,2002,No,High,Newton Centre,42.315255,-71.18601
2740410,Next Wave Junior High,2014,No,Middle,Somerville,42.3876,-71.0873
2740410,Next Wave Junior High,2013,No,Middle,Somerville,42.38756,-71.08726
2740410,Next Wave Junior High,2012,No,Middle,Somerville,42.38756,-71.08726
2740410,Next Wave Junior High,2011,No,Middle,Somerville,42.3876,-71.0873
2740410,Next Wave Junior High,2010,No,Middle,Somerville,42.3876,-71.0873
2740410,Next Wave Junior High,2009,No,Middle,Somerville,42.3876,-71.0873
2740410,Next Wave Junior High,2008,No,Middle,Somerville,42.38756,-71.08726
2740410,Next Wave Junior High,2007,No,Middle,Somerville,42.38756,-71.08726
2740410,Next Wave Junior High,2006,No,Middle,Somerville,42.38765,-71.0871
2740410,Next Wave Junior High,2005,No,Middle,Somerville,42.38763,-71.08715
2740410,Next Wave Junior High,2004,No,Middle,Somerville,42.387647,-71.087102
2740410,Next Wave Junior High,2003,No,Middle,Somerville,42.387647,-71.087102
2740410,Next Wave Junior High,2002,No,Middle,Somerville,42.388767,-71.086101
7100510,Nipmuc Regional High,2014,No,High,Upton,42.1596,-71.617
7100510,Nipmuc Regional High,2013,No,High,Upton,42.159617,-71.617007
7100510,Nipmuc Regional High,2012,No,High,Upton,42.159617,-71.617007
7100510,Nipmuc Regional High,2011,No,High,Upton,42.1597,-71.6169
7100510,Nipmuc Regional High,2010,No,High,Upton,42.1597,-71.6169
7100510,Nipmuc Regional High,2009,No,High,Upton,42.1597,-71.6169
7100510,Nipmuc Regional High,2008,No,High,Upton,42.15969,-71.61689
7100510,Nipmuc Regional High,2007,No,High,Upton,42.15969,-71.61689
7100510,Nipmuc Regional High,2006,No,High,Upton,42.16122,-71.6158
7100510,Nipmuc Regional High,2005,No,High,Upton,42.16173,-71.61544
7100510,Nipmuc Regional High,2004,No,High,Upton,42.16122,-71.615795
7100510,Nipmuc Regional High,2003,No,High,Upton,42.16122,-71.615795
7100510,Nipmuc Regional High,2002,No,High,Upton,42.161196,-71.615811
7350310,Nissitissit Middle School,2014,No,Middle,Pepperell,42.6739,-71.5913
7350310,Nissitissit Middle School,2013,No,Middle,Pepperell,42.67482,-71.590741
7350310,Nissitissit Middle School,2012,No,Middle,Pepperell,42.673864,-71.591346
7350310,Nissitissit Middle School,2011,No,Middle,Pepperell,42.672402,-71.590699
7350310,Nissitissit Middle School,2010,No,Middle,Pepperell,42.675024,-71.590961
7350310,Nissitissit Middle School,2009,No,Middle,Pepperell,42.675,-71.591
7350310,Nissitissit Middle School,2008,No,Middle,Pepperell,42.6737,-71.5911
7350310,Nissitissit Middle School,2007,No,Middle,Pepperell,42.6737,-71.5911
7350310,Nissitissit Middle School,2006,No,Middle,Pepperell,42.67031,-71.58629
7350310,Nissitissit Middle School,2005,No,Middle,Pepperell,42.67023,-71.58611
7350310,Nissitissit Middle School,2004,No,Middle,Pepperell,42.670313,-71.58629
7350310,Nissitissit Middle School,2003,No,Middle,Pepperell,42.670313,-71.58629
9150705,Norfolk County Agricultural,2014,No,High,Walpole,42.1636,-71.2381
9150705,Norfolk County Agricultural,2013,No,High,Walpole,42.16508,-71.240971
9150705,Norfolk County Agricultural,2012,No,High,Walpole,42.163593,-71.238064
9150705,Norfolk County Agricultural,2011,No,High,Walpole,42.1634,-71.238
9150705,Norfolk County Agricultural,2010,No,High,Walpole,42.1634,-71.238
9150705,Norfolk County Agricultural,2009,No,High,Walpole,42.1634,-71.238
9150705,Norfolk County Agricultural,2008,No,High,Walpole,42.16345,-71.23802
9150705,Norfolk County Agricultural,2007,No,High,Walpole,42.16345,-71.23802
9150705,Norfolk County Agricultural,2006,No,High,Walpole,42.16261,-71.23709
9150705,Norfolk County Agricultural,2005,No,High,Walpole,42.16235,-71.23687
9150705,Norfolk County Agricultural,2004,No,High,Walpole,42.162612,-71.237087
9150705,Norfolk County Agricultural,2003,No,High,Walpole,42.161,-71.23928
9150705,Norfolk County Agricultural,2002,No,High,Walpole,42.161,-71.23928
2010410,Normandin Middle School,2014,No,Middle,New Bedford,41.681,-70.9292
2010410,Normandin Middle School,2013,No,Middle,New Bedford,41.680997,-70.929216
2010410,Normandin Middle School,2012,No,Middle,New Bedford,41.680997,-70.929216
2010410,Normandin Middle School,2011,No,Middle,New Bedford,41.6808,-70.9287
2010410,Normandin Middle School,2010,No,Middle,New Bedford,41.6808,-70.9287
2010410,Normandin Middle School,2009,No,Middle,New Bedford,41.6808,-70.9287
2010410,Normandin Middle School,2008,No,Middle,New Bedford,41.68083,-70.92872
2010410,Normandin Middle School,2007,No,Middle,New Bedford,41.68083,-70.92872
2010410,Normandin Middle School,2006,No,Middle,New Bedford,41.6807,-70.9277
2010410,Normandin Middle School,2005,No,Middle,New Bedford,41.68226,-70.92788
2010410,Normandin Middle School,2004,No,Middle,New Bedford,41.682413,-70.927256
2010410,Normandin Middle School,2003,No,Middle,New Bedford,41.682413,-70.927256
2010410,Normandin Middle School,2002,No,Middle,New Bedford,41.682413,-70.927256
2110505,North Andover High,2014,No,High,North Andover,42.6997,-71.1165
2110505,North Andover High,2013,No,High,North Andover,42.699719,-71.116537
2110505,North Andover High,2012,No,High,North Andover,42.699719,-71.116537
2110505,North Andover High,2011,No,High,North Andover,42.7002,-71.1163
2110505,North Andover High,2010,No,High,North Andover,42.7002,-71.1163
2110505,North Andover High,2009,No,High,North Andover,42.7002,-71.1163
2110505,North Andover High,2008,No,High,North Andover,42.70018,-71.11633
2110505,North Andover High,2007,No,High,North Andover,42.70018,-71.11633
2110505,North Andover High,2006,No,High,North Andover,42.69756,-71.11309
2110505,North Andover High,2005,No,High,North Andover,42.69993,-71.11798
2110505,North Andover High,2004,No,High,North Andover,42.705295,-71.116528
2110505,North Andover High,2003,No,High,North Andover,42.705295,-71.116528
2110505,North Andover High,2002,No,High,North Andover,42.705295,-71.116528
2110305,North Andover Middle,2014,No,Middle,North Andover,42.6929,-71.1217
2110305,North Andover Middle,2013,No,Middle,North Andover,42.69231,-71.121281
2110305,North Andover Middle,2012,No,Middle,North Andover,42.69286,-71.121721
2110305,North Andover Middle,2011,No,Middle,North Andover,42.6929,-71.1216
2110305,North Andover Middle,2010,No,Middle,North Andover,42.6929,-71.1216
2110305,North Andover Middle,2009,No,Middle,North Andover,42.6929,-71.1216
2110305,North Andover Middle,2008,No,Middle,North Andover,42.69286,-71.12156
2110305,North Andover Middle,2007,No,Middle,North Andover,42.69286,-71.12156
2110305,North Andover Middle,2006,No,Middle,North Andover,42.69331,-71.12084
2110305,North Andover Middle,2005,No,Middle,North Andover,42.69318,-71.1207
2110305,North Andover Middle,2004,No,Middle,North Andover,42.693305,-71.120843
2110305,North Andover Middle,2003,No,Middle,North Andover,42.693305,-71.120843
2110305,North Andover Middle,2002,No,Middle,North Andover,42.693305,-71.120843
2120505,North Attleboro High,2014,No,High,North Attleborough,41.9823,-71.3098
2120505,North Attleboro High,2013,No,High,North Attleborough,41.982273,-71.30977
2120505,North Attleboro High,2012,No,High,North Attleborough,41.982273,-71.30977
2120505,North Attleboro High,2011,No,High,North Attleborough,41.9822,-71.3096
2120505,North Attleboro High,2010,No,High,North Attleborough,41.9822,-71.3096
2120505,North Attleboro High,2009,No,High,North Attleborough,41.9822,-71.3096
2120505,North Attleboro High,2008,No,High,North Attleborough,41.98217,-71.30961
2120505,North Attleboro High,2007,No,High,North Attleborough,41.98217,-71.30961
2120505,North Attleboro High,2006,No,High,North Attleborough,41.9833,-71.31422
2120505,North Attleboro High,2005,No,High,North Attleborough,41.9851,-71.3115
2120505,North Attleboro High,2004,No,High,North Attleborough,41.983302,-71.314215
2120505,North Attleboro High,2003,No,High,North Attleborough,41.983302,-71.314215
2120505,North Attleboro High,2002,No,High,North Attleborough,41.995759,-71.296351
2120020,North Attleborough Early Learning Center,2014,No,Primary,North Attleborough,41.9931,-71.3324
2120020,North Attleborough Early Learning Center,2013,No,Primary,North Attleborough,41.9921,-71.331191
2120020,North Attleborough Early Learning Center,2012,No,Primary,North Attleborough,41.99312,-71.332444
2120020,North Attleborough Early Learning Center,2011,No,Primary,North Attleborough,41.992,-71.3317
2120020,North Attleborough Early Learning Center,2010,No,Other,North Attleborough,41.992,-71.3317
2120020,North Attleborough Early Learning Center,2009,No,Primary,North Attleborough,41.992,-71.3317
2120020,North Attleborough Early Learning Center,2008,No,Primary,North Attleborough,41.99195,-71.33172
2120020,North Attleborough Early Learning Center,2007,No,Primary,North Attleborough,41.99195,-71.33172
2120020,North Attleborough Early Learning Center,2006,No,Primary,North Attleborough,41.9917,-71.33185
2120020,North Attleborough Early Learning Center,2005,No,Primary,North Attleborough,41.99189,-71.33302
2120020,North Attleborough Early Learning Center,2004,No,Primary,North Attleborough,41.991696,-71.331852
2120020,North Attleborough Early Learning Center,2003,No,Primary,North Attleborough,41.991696,-71.331852
2120020,North Attleborough Early Learning Center,2002,No,Primary,North Attleborough,41.991696,-71.331852
2120305,North Attleborough Middle,2014,No,Middle,North Attleborough,41.9839,-71.3107
2120305,North Attleborough Middle,2013,No,Middle,North Attleborough,41.983854,-71.310693
2120305,North Attleborough Middle,2012,No,Middle,North Attleborough,41.983854,-71.310693
2120305,North Attleborough Middle,2011,No,Middle,North Attleborough,41.9837,-71.3114
2120305,North Attleborough Middle,2010,No,Middle,North Attleborough,41.9837,-71.3114
2120305,North Attleborough Middle,2009,No,Middle,North Attleborough,41.9837,-71.3114
2120305,North Attleborough Middle,2008,No,Middle,North Attleborough,41.98368,-71.31145
2120305,North Attleborough Middle,2007,No,Middle,North Attleborough,41.98368,-71.31145
2120305,North Attleborough Middle,2006,No,Middle,North Attleborough,41.98348,-71.317
2120305,North Attleborough Middle,2005,No,Middle,North Attleborough,41.98526,-71.31088
2120305,North Attleborough Middle,2004,No,Middle,North Attleborough,41.983482,-71.316999
2120305,North Attleborough Middle,2003,No,Middle,North Attleborough,41.983482,-71.316999
2120305,North Attleborough Middle,2002,No,Middle,North Attleborough,41.983482,-71.316999
300040,North Beverly Elementary,2014,No,Primary,Beverly,42.5805,-70.8794
300040,North Beverly Elementary,2013,No,Primary,Beverly,42.580485,-70.879408
300040,North Beverly Elementary,2012,No,Primary,Beverly,42.580485,-70.879408
300040,North Beverly Elementary,2011,No,Primary,Beverly,42.5804,-70.8794
300040,North Beverly Elementary,2010,No,Primary,Beverly,42.5804,-70.8794
300040,North Beverly Elementary,2009,No,Primary,Beverly,42.5804,-70.8794
300040,North Beverly Elementary,2008,No,Primary,Beverly,42.58036,-70.87935
300040,North Beverly Elementary,2007,No,Primary,Beverly,42.58036,-70.87935
300040,North Beverly Elementary,2006,No,Primary,Beverly,42.58019,-70.88069
300040,North Beverly Elementary,2005,No,Primary,Beverly,42.58102,-70.88064
300040,North Beverly Elementary,2004,No,Primary,Beverly,42.580191,-70.880688
300040,North Beverly Elementary,2003,No,Primary,Beverly,42.580191,-70.880688
300040,North Beverly Elementary,2002,No,Primary,Beverly,42.580191,-70.880688
2150015,North Brookfield Elementary,2014,No,Primary,North Brookfield,42.2789,-72.0798
2150015,North Brookfield Elementary,2013,No,Primary,North Brookfield,42.278864,-72.079811
2150015,North Brookfield Elementary,2012,No,Primary,North Brookfield,42.278864,-72.079811
2150015,North Brookfield Elementary,2011,No,Primary,North Brookfield,42.2772,-72.0787
2150015,North Brookfield Elementary,2010,No,Primary,North Brookfield,42.2772,-72.0787
2150015,North Brookfield Elementary,2009,No,Primary,North Brookfield,42.2772,-72.0787
2150015,North Brookfield Elementary,2008,No,Primary,North Brookfield,42.27719,-72.07867
2150015,North Brookfield Elementary,2007,No,Primary,North Brookfield,42.27719,-72.07867
2150015,North Brookfield Elementary,2006,No,Primary,North Brookfield,42.27887,-72.0812
2150015,North Brookfield Elementary,2005,No,Primary,North Brookfield,42.2787,-72.08103
2150015,North Brookfield Elementary,2004,No,Primary,North Brookfield,42.278874,-72.081201
2150015,North Brookfield Elementary,2003,No,Primary,North Brookfield,42.278874,-72.081201
2150015,North Brookfield Elementary,2002,No,Primary,North Brookfield,42.278874,-72.081201
2150505,North Brookfield High,2014,No,High,North Brookfield,42.2789,-72.0798
2150505,North Brookfield High,2013,No,High,North Brookfield,42.278864,-72.079811
2150505,North Brookfield High,2012,No,High,North Brookfield,42.27751,-72.078199
2150505,North Brookfield High,2011,No,High,North Brookfield,42.2785,-72.0803
2150505,North Brookfield High,2010,No,High,North Brookfield,42.2785,-72.0803
2150505,North Brookfield High,2009,No,High,North Brookfield,42.2785,-72.0803
2150505,North Brookfield High,2008,No,High,North Brookfield,42.27849,-72.08026
2150505,North Brookfield High,2007,No,High,North Brookfield,42.27849,-72.08026
2150505,North Brookfield High,2006,No,High,North Brookfield,42.27887,-72.0812
2150505,North Brookfield High,2005,No,High,North Brookfield,42.2787,-72.08103
2150505,North Brookfield High,2004,No,High,North Brookfield,42.278874,-72.081201
2150505,North Brookfield High,2003,No,High,North Brookfield,42.278874,-72.081201
2150505,North Brookfield High,2002,No,High,North Brookfield,42.278874,-72.081201
2730008,North Elementary,2014,No,Primary,Somerset,41.7778,-71.1463
2730008,North Elementary,2013,No,Primary,Somerset,41.777848,-71.146264
2730008,North Elementary,2012,No,Primary,Somerset,41.777848,-71.146264
2730008,North Elementary,2011,No,Primary,Somerset,41.7777,-71.1464
2730008,North Elementary,2010,No,Primary,Somerset,41.7777,-71.1464
2730008,North Elementary,2009,No,Primary,Somerset,41.7777,-71.1464
2730008,North Elementary,2008,No,Primary,Somerset,41.7777,-71.14643
2730008,North Elementary,2007,No,Primary,Somerset,41.7777,-71.14643
2730008,North Elementary,2006,No,Primary,Somerset,41.77532,-71.13997
2730008,North Elementary,2005,No,Primary,Somerset,41.77721,-71.14995
2730008,North Elementary,2004,No,Primary,Somerset,41.775315,-71.139965
2730008,North Elementary,2003,No,Primary,Somerset,41.775315,-71.139965
2730008,North Elementary,2002,No,Primary,Somerset,41.775315,-71.139965
950005,North End Elementary,2014,No,Primary,Fall River,41.7334,-71.1108
950005,North End Elementary,2013,No,Primary,Fall River,41.73342,-71.110807
950005,North End Elementary,2012,No,Primary,Fall River,41.73342,-71.110807
950005,North End Elementary,2011,No,Primary,Fall River,41.7337,-71.1114
950005,North End Elementary,2010,No,Primary,Fall River,41.7337,-71.1114
950005,North End Elementary,2009,No,Primary,Fall River,41.7337,-71.1114
950005,North End Elementary,2008,No,Primary,Fall River,41.7337,-71.11138
950005,North End Elementary,2007,No,Primary,Fall River,41.7337,-71.11138
950005,North End Elementary,2006,No,Primary,Fall River,41.73415,-71.11205
950005,North End Elementary,2005,No,Primary,Fall River,41.7345,-71.113
960030,North Falmouth Elementary,2014,No,Primary,North Falmouth,41.6382,-70.6214
960030,North Falmouth Elementary,2013,No,Primary,North Falmouth,41.63796,-70.623041
960030,North Falmouth Elementary,2012,No,Primary,North Falmouth,41.638167,-70.621365
960030,North Falmouth Elementary,2011,No,Primary,North Falmouth,41.638089,-70.619758
960030,North Falmouth Elementary,2010,No,Primary,North Falmouth,41.638087,-70.619837
960030,North Falmouth Elementary,2009,No,Primary,North Falmouth,41.6381,-70.6198
960030,North Falmouth Elementary,2008,No,Primary,North Falmouth,41.63793,-70.62164
960030,North Falmouth Elementary,2007,No,Primary,North Falmouth,41.63793,-70.62164
960030,North Falmouth Elementary,2006,No,Primary,North Falmouth,41.63781,-70.61973
960030,North Falmouth Elementary,2005,No,Primary,North Falmouth,41.63803,-70.61992
960030,North Falmouth Elementary,2004,No,Primary,North Falmouth,41.637806,-70.619727
960030,North Falmouth Elementary,2003,No,Primary,North Falmouth,41.637806,-70.619727
960030,North Falmouth Elementary,2002,No,Primary,North Falmouth,41.637806,-70.619727
1100025,North Grafton Elementary,2014,No,Primary,North Grafton,42.2384,-71.7022
1100025,North Grafton Elementary,2013,No,Primary,North Grafton,42.23753,-71.703731
1100025,North Grafton Elementary,2012,No,Primary,North Grafton,42.238383,-71.702221
1100025,North Grafton Elementary,2011,No,Primary,North Grafton,42.237317,-71.705069
1100025,North Grafton Elementary,2010,No,Primary,North Grafton,42.237396,-71.703556
1100025,North Grafton Elementary,2009,No,Primary,North Grafton,42.2374,-71.7036
1100025,North Grafton Elementary,2008,No,Primary,North Grafton,42.23826,-71.7024
1100025,North Grafton Elementary,2007,No,Primary,North Grafton,42.23826,-71.7024
1100025,North Grafton Elementary,2006,No,Primary,North Grafton,42.23796,-71.70528
1100025,North Grafton Elementary,2005,No,Primary,North Grafton,42.23765,-71.70491
1100025,North Grafton Elementary,2004,No,Primary,North Grafton,42.237963,-71.705281
1100025,North Grafton Elementary,2003,No,Primary,North Grafton,42.237963,-71.705281
1100025,North Grafton Elementary,2002,No,Primary,North Grafton,42.237963,-71.705281
440410,North Middle School,2014,No,Middle,Brockton,42.1535,-72.7289
440410,North Middle School,2013,No,Middle,Brockton,42.153498,-72.728871
440410,North Middle School,2012,No,Middle,Brockton,42.153498,-72.728871
440410,North Middle School,2011,No,Middle,Brockton,42.1505,-72.728
440410,North Middle School,2010,No,Middle,Brockton,42.1505,-72.728
440410,North Middle School,2009,No,Middle,Brockton,42.1505,-72.728
440410,North Middle School,2008,No,Middle,Brockton,42.1505,-72.72801
440410,North Middle School,2007,No,Middle,Brockton,42.1505,-72.72801
440410,North Middle School,2006,No,Middle,Brockton,42.15025,-72.72718
440410,North Middle School,2005,No,Middle,Brockton,42.1494,-72.7281
440410,North Middle School,2004,No,Middle,Brockton,42.150246,-72.727178
440410,North Middle School,2003,No,Middle,Brockton,42.150246,-72.727178
440410,North Middle School,2002,No,Middle,Brockton,42.150246,-72.727178
440410,North Middle School,2014,No,Middle,Brockton,42.1024,-71.0292
440410,North Middle School,2013,No,Middle,Brockton,42.102364,-71.029182
440410,North Middle School,2012,No,Middle,Brockton,42.102364,-71.029182
440410,North Middle School,2011,No,Middle,Brockton,42.1024,-71.0291
440410,North Middle School,2010,No,Middle,Brockton,42.1024,-71.0291
440410,North Middle School,2009,No,Middle,Brockton,42.1024,-71.0291
440410,North Middle School,2008,No,Middle,Brockton,42.10242,-71.02912
440410,North Middle School,2007,No,Middle,Brockton,42.10242,-71.02912
440410,North Middle School,2006,No,Middle,Brockton,42.10312,-71.02965
440410,North Middle School,2005,No,Middle,Brockton,42.10253,-71.03061
440410,North Middle School,2004,No,Middle,Brockton,42.103116,-71.029646
440410,North Middle School,2003,No,Middle,Brockton,42.103116,-71.029646
440410,North Middle School,2002,No,Middle,Brockton,42.103116,-71.029646
7350505,North Middlesex Regional,2014,No,High,Townsend,42.6513,-71.6608
