school_id,year,total
2760305,2011,499
2770005,2011,398
2770010,2011,428
8720605,2011,1262
7650015,2011,11
7650505,2011,396
7650018,2011,75
7650030,2011,19
7650035,2011,369
8760605,2011,1077
7670505,2011,474
7670008,2011,236
7670040,2011,417
2810175,2011,301
2810165,2011,295
2810025,2011,403
2810035,2011,513
2810030,2011,343
2810325,2011,798
2810075,2011,282
2810080,2011,578
2810065,2011,311
2810068,2011,261
2810510,2011,1286
2810050,2011,298
2810085,2011,416
2810100,2011,690
2810328,2011,646
2810320,2011,432
2810330,2011,828
2810060,2011,245
2810140,2011,258
2810155,2011,272
2810145,2011,415
2810023,2011,493
2810055,2011,845
2810020,2011,312
2810500,2011,2046
10505,2012,513
10003,2012,651
10002,2012,197
10405,2012,331
10015,2012,334
4120530,2012,500
6000505,2012,1955
6000405,2012,955
30025,2012,520
30305,2012,485
6030004,2012,259
6030505,2012,622
6030020,2012,575
4300305,2012,963
50003,2012,118
50505,2012,1351
50405,2012,697
50020,2012,364
50010,2012,309
50030,2012,355
50303,2012,636
50025,2012,374
4090205,2012,120
70005,2012,435
70505,2012,609
70013,2012,742
70010,2012,529
80009,2012,383
80020,2012,391
80050,2012,440
6050505,2012,1083
6050405,2012,462
90505,2012,1784
90310,2012,543
90003,2012,494
90305,2012,572
90010,2012,359
90004,2012,536
90005,2012,263
90020,2012,576
90025,2012,679
90350,2012,393
100505,2012,1218
100010,2012,453
100025,2012,436
100030,2012,353
100005,2012,386
100055,2012,334
100038,2012,48
100410,2012,1026
100045,2012,283
100050,2012,321
6100025,2012,429
6100010,2012,237
6100505,2012,679
6100305,2012,582
6100005,2012,350
140505,2012,717
140405,2012,570
140015,2012,613
140010,2012,574
140005,2012,109
8010605,2012,1013
6150505,2012,390
6150305,2012,418
6150050,2012,147
4910550,2012,731
160001,2012,427
160505,2012,1756
160315,2012,622
160008,2012,162
160045,2012,476
160040,2012,439
160050,2012,460
160305,2012,651
160035,2012,409
160320,2012,531
170305,2012,545
170505,2012,771
170010,2012,271
180510,2012,351
180010,2012,405
6160505,2012,307
6160305,2012,398
6160001,2012,384
6160002,2012,566
200505,2012,2010
200315,2012,777
200010,2012,261
200025,2012,307
200005,2012,257
200045,2012,430
4270010,2012,317
230505,2012,855
230305,2012,574
230010,2012,513
230012,2012,501
240505,2012,760
240006,2012,612
240005,2012,182
240025,2012,395
240018,2012,569
250003,2012,91
250505,2012,685
250315,2012,734
250025,2012,234
260505,2012,1083
260015,2012,351
260010,2012,320
260035,2012,551
260005,2012,445
260305,2012,1211
4200205,2012,353
4470205,2012,450
270010,2012,494
270305,2012,382
4140305,2012,276
6180505,2012,520
6180310,2012,392
6180035,2012,427
280005,2012,213
6200505,2012,418
300055,2012,477
300505,2012,1263
300305,2012,970
300015,2012,435
300033,2012,401
300040,2012,396
310505,2012,1624
310030,2012,263
310007,2012,380
310026,2012,515
310012,2012,417
310310,2012,674
310305,2012,788
310015,2012,360
310005,2012,699
8050605,2012,1147
6220015,2012,230
6220405,2012,484
6220008,2012,391
6220010,2012,306
8060605,2012,836
350541,2012,210
350003,2012,192
350021,2012,304
350390,2012,579
350548,2012,298
350546,2012,418
350558,2012,473
350507,2012,342
350560,2012,2352
350545,2012,1680
350012,2012,311
350505,2012,1144
350658,2012,697
350036,2012,25
350054,2012,480
350052,2012,514
350515,2012,952
350430,2012,534
350518,2012,37
350020,2012,799
350062,2012,273
350072,2012,394
350074,2012,246
350077,2012,312
350080,2012,674
350651,2012,393
350008,2012,207
350266,2012,244
350009,2012,199
350530,2012,1412
350375,2012,838
350088,2012,282
350543,2012,150
350006,2012,94
350096,2012,324
350100,2012,227
350522,2012,660
350540,2012,322
350116,2012,493
350326,2012,346
350122,2012,203
350200,2012,514
350010,2012,198
350135,2012,265
350377,2012,416
350141,2012,289
350013,2012,728
350146,2012,771
350154,2012,333
350156,2012,391
350485,2012,692
350153,2012,572
350525,2012,638
350172,2012,152
350180,2012,350
350182,2012,342
350183,2012,350
350184,2012,164
350181,2012,386
350286,2012,816
350190,2012,453
350376,2012,383
350001,2012,196
350383,2012,632
350262,2012,574
350004,2012,125
350655,2012,81
350537,2012,1259
350215,2012,293
350227,2012,615
350226,2012,673
350229,2012,453
350231,2012,243
350378,2012,607
350382,2012,166
350237,2012,172
350243,2012,168
350542,2012,258
350138,2012,326
350575,2012,1313
350255,2012,259
350257,2012,766
350264,2012,277
350268,2012,543
350278,2012,320
350565,2012,513
350691,2012,417
350240,2012,918
350298,2012,166
350302,2012,278
350304,2012,233
350308,2012,387
350690,2012,410
350535,2012,748
350328,2012,301
350656,2012,653
350579,2012,587
350346,2012,509
350445,2012,509
350366,2012,369
350360,2012,334
350258,2012,657
350370,2012,380
350374,2012,296
350380,2012,565
4490305,2012,571
4240505,2012,347
4110305,2012,335
4160305,2012,359
4810550,2012,1027
360505,2012,575
360325,2012,730
360005,2012,517
360010,2012,353
380005,2012,355
380013,2012,468
390005,2012,386
400033,2012,421
400505,2012,1652
400050,2012,312
400305,2012,705
400015,2012,427
400005,2012,496
400025,2012,463
400020,2012,387
400310,2012,615
410010,2012,236
410005,2012,260
4170205,2012,71
6250320,2012,588
6250505,2012,1571
6250050,2012,535
6250020,2012,300
6250002,2012,1010
6250315,2012,738
6250300,2012,814
430005,2012,328
9100705,2012,445
8100605,2012,1231
440421,2012,518
440515,2012,183
440505,2012,4135
440010,2012,614
440110,2012,580
440001,2012,812
440023,2012,1077
440050,2012,259
440400,2012,64
440045,2012,741
440055,2012,540
440422,2012,614
440065,2012,807
440003,2012,803
440002,2012,748
440410,2012,496
440078,2012,1020
440420,2012,590
450005,2012,328
460505,2012,1804
460005,2012,694
460015,2012,781
460025,2012,511
460045,2012,507
460030,2012,637
460020,2012,572
460040,2012,716
460060,2012,78
460035,2012,575
480505,2012,1103
480007,2012,414
480035,2012,541
480303,2012,844
480015,2012,422
480020,2012,302
490006,2012,334
490506,2012,1616
490007,2012,263
490090,2012,271
490020,2012,290
490065,2012,418
490040,2012,406
490035,2012,485
490005,2012,364
490030,2012,294
490045,2012,401
490050,2012,501
500505,2012,883
500020,2012,626
500012,2012,467
500010,2012,98
500305,2012,759
4320530,2012,228
8150605,2012,668
510025,2012,653
520015,2012,827
520405,2012,933
6350005,2012,111
6350025,2012,459
6350035,2012,162
6350305,2012,441
6350505,2012,587
560030,2012,490
560025,2012,488
560505,2012,1596
560305,2012,722
560001,2012,106
560015,2012,430
570505,2012,1330
570050,2012,545
570030,2012,504
570045,2012,478
570040,2012,494
570035,2012,505
570055,2012,568
570003,2012,816
570025,2012,452
6320025,2012,169
610003,2012,443
610010,2012,264
610305,2012,960
610015,2012,432
610020,2012,370
610021,2012,97
610510,2012,1467
610505,2012,1134
610090,2012,382
610040,2012,304
610022,2012,402
610065,2012,262
610001,2012,240
630010,2012,180
640050,2012,716
640305,2012,713
640505,2012,492
4380505,2012,149
650505,2012,711
650005,2012,414
650010,2012,405
4360305,2012,330
4400205,2012,331
670005,2012,416
670305,2012,632
670020,2012,481
670030,2012,462
6400505,2012,1209
4390050,2012,171
680005,2012,181
710505,2012,1021
710015,2012,370
710305,2012,890
710032,2012,277
710030,2012,327
710045,2012,323
720005,2012,133
720505,2012,1134
720050,2012,974
720030,2012,405
720040,2012,785
720015,2012,433
730010,2012,227
730505,2012,784
730305,2012,649
730005,2012,321
730025,2012,309
730030,2012,344
730045,2012,228
740015,2012,464
6450505,2012,911
6450005,2012,357
6450015,2012,326
6450305,2012,376
6450025,2012,406
6500005,2012,444
6500305,2012,401
6500505,2012,954
6500310,2012,633
6500010,2012,724
770505,2012,598
780005,2012,512
6550505,2012,637
6550405,2012,554
790035,2012,647
790505,2012,1081
790030,2012,238
790020,2012,599
6580020,2012,382
6580310,2012,753
6580005,2012,412
6580305,2012,643
6580030,2012,530
6580010,2012,304
6580505,2012,1124
820004,2012,729
820006,2012,608
820505,2012,1024
820305,2012,847
830005,2012,788
830505,2012,550
830010,2012,946
870305,2012,687
870505,2012,880
870010,2012,302
870013,2012,604
870015,2012,324
850005,2012,207
860005,2012,199
860505,2012,448
860010,2012,255
860020,2012,196
860305,2012,494
880405,2012,948
880020,2012,209
880505,2012,1183
880015,2012,379
890005,2012,335
4280305,2012,470
910030,2012,157
930505,2012,1809
930028,2012,875
930038,2012,869
930018,2012,888
930058,2012,782
930010,2012,616
930015,2012,532
4100205,2012,210
940010,2012,427
940505,2012,619
940305,2012,450
940030,2012,239
950505,2012,2228
950009,2012,729
950305,2012,593
950140,2012,301
950045,2012,459
950013,2012,579
950011,2012,743
950320,2012,626
950315,2012,517
950005,2012,720
950325,2012,203
950145,2012,300
950130,2012,530
950065,2012,766
960005,2012,376
960505,2012,855
960305,2012,577
960020,2012,491
960030,2012,358
960015,2012,348
6620020,2012,155
970315,2012,574
970016,2012,569
970510,2012,153
970505,2012,1083
970048,2012,711
970043,2012,607
970060,2012,612
980005,2012,104
4130505,2012,208
990050,2012,282
990505,2012,844
990405,2012,919
990015,2012,344
990020,2012,388
4460550,2012,1202
1000035,2012,568
1000006,2012,476
1000302,2012,513
1000007,2012,494
1000515,2012,2080
1000305,2012,495
1000015,2012,581
1000045,2012,409
1000050,2012,593
1000039,2012,501
1000310,2012,691
1000055,2012,517
4780505,2012,396
1010040,2012,459
1010035,2012,332
1010003,2012,173
1010505,2012,1630
1010012,2012,538
1010405,2012,523
1010013,2012,477
1010010,2012,435
1010030,2012,448
1010032,2012,450
1010310,2012,491
8180605,2012,511
6650505,2012,832
6650002,2012,653
6650001,2012,559
6650305,2012,817
6650015,2012,245
6700505,2012,653
1030001,2012,490
1030505,2012,636
1030405,2012,582
1030020,2012,525
6720059,2012,135
6720505,2012,335
6720405,2012,171
6720143,2012,292
1050505,2012,846
1050010,2012,474
1050005,2012,291
6740005,2012,133
6740310,2012,233
6740505,2012,281
4960305,2012,467
1070010,2012,300
1070020,2012,263
1070505,2012,994
1070042,2012,220
1070305,2012,644
1070045,2012,220
1070050,2012,374
1090005,2012,2
1100200,2012,743
1100505,2012,678
1100305,2012,699
1100025,2012,356
1100005,2012,429
1110004,2012,240
1110505,2012,555
1110010,2012,300
8210605,2012,1350
8230605,2012,1279
8280605,2012,2116
8250605,2012,2140
1140010,2012,201
1140025,2012,173
1140505,2012,478
1140305,2012,461
1140035,2012,214
1140005,2012,101
6730001,2012,60
6730010,2012,547
6730505,2012,861
6730305,2012,902
6730005,2012,311
1170015,2012,399
1170505,2012,301
1180005,2012,597
6750007,2012,257
6750010,2012,264
6750505,2012,705
6750310,2012,430
6750015,2012,298
4990305,2012,291
6800005,2012,300
6800025,2012,332
6800505,2012,1248
6800030,2012,361
6800050,2012,333
6800305,2012,294
6800310,2012,600
6830505,2012,787
1210005,2012,46
1220004,2012,453
1220005,2012,353
1220505,2012,743
1220305,2012,939
1220015,2012,247
1250505,2012,767
1250005,2012,493
1270005,2012,281
1270505,2012,201
1280008,2012,622
1280035,2012,441
1280100,2012,901
1280020,2012,50
1280050,2012,510
1280026,2012,480
1280027,2012,234
1280033,2012,47
1280505,2012,1756
1280085,2012,492
1280045,2012,193
1280054,2012,497
1280075,2012,538
1280080,2012,170
6850005,2012,96
4550050,2012,296
4500105,2012,165
1310005,2012,606
1310505,2012,1133
1310410,2012,940
1310019,2012,466
1310010,2012,474
1330505,2012,454
1330025,2012,285
1350005,2012,222
1360505,2012,827
1360007,2012,661
1360010,2012,692
1360305,2012,662
1370045,2012,487
1370505,2012,1319
1370040,2012,560
1370055,2012,593
1370015,2012,392
1370060,2012,498
1370030,2012,693
1370605,2012,573
4530005,2012,701
1380505,2012,523
1380003,2012,102
1390005,2012,427
1390010,2012,532
1390015,2012,523
1390505,2012,1069
1390305,2012,815
1390003,2012,48
1410030,2012,496
1410015,2012,332
1410505,2012,1191
1410410,2012,425
1410007,2012,301
1420505,2012,341
1420015,2012,510
1420305,2012,244
4350305,2012,611
1440505,2012,655
1440305,2012,506
1440007,2012,493
1440015,2012,460
6900510,2012,877
6900505,2012,1254
1450005,2012,473
1450020,2012,696
4290010,2012,466
1480005,2012,245
1490015,2012,585
1490017,2012,457
1490053,2012,569
1490080,2012,662
1490040,2012,549
1490525,2012,472
1490022,2012,589
1490025,2012,551
1490536,2012,166
1490020,2012,392
1490003,2012,307
1490075,2012,309
1490002,2012,190
1490027,2012,548
1490018,2012,556
1490001,2012,138
1490004,2012,502
4540205,2012,613
1500025,2012,350
1500505,2012,441
1510505,2012,507
1510005,2012,394
1510015,2012,406
1510010,2012,471
1520505,2012,467
1520015,2012,337
1530003,2012,118
1530007,2012,645
1530025,2012,662
1530605,2012,666
1530505,2012,1181
1530005,2012,49
1530030,2012,674
1530040,2012,154
1530045,2012,517
1530320,2012,917
1540005,2012,148
1550008,2012,513
1550006,2012,513
1550015,2012,486
1550030,2012,437
1550305,2012,825
1550010,2012,458
1550505,2012,1951
1550035,2012,431
1550310,2012,783
1570305,2012,210
1570006,2012,313
6950505,2012,1601
1580505,2012,416
1580305,2012,378
1580015,2012,399
1580005,2012,417
1590005,2012,495
1590017,2012,350
1590505,2012,985
1590305,2012,372
1590025,2012,353
1600020,2012,495
1600090,2012,504
1600030,2012,533
1600080,2012,524
1600345,2012,651
1600002,2012,495
1600015,2012,483
1600330,2012,636
1600315,2012,675
1600340,2012,655
1600050,2012,469
1600360,2012,665
1600085,2012,15
1600320,2012,51
1600505,2012,3149
1600027,2012,239
1600036,2012,503
1600040,2012,556
1600018,2012,502
1600075,2012,464
1600055,2012,245
4560050,2012,677
4580505,2012,112
1610020,2012,424
1610010,2012,413
1610505,2012,989
1610305,2012,659
1610023,2012,401
1620505,2012,510
1620010,2012,386
1630016,2012,426
1630011,2012,243
1630405,2012,1257
1630020,2012,320
1630090,2012,341
1630505,2012,1391
1630035,2012,682
1630045,2012,639
1630095,2012,420
1630525,2012,168
1630055,2012,421
1630060,2012,639
1630030,2012,459
1630070,2012,248
1630510,2012,1697
1630605,2012,728
1630075,2012,157
1630420,2012,641
1630050,2012,598
1630085,2012,255
1630305,2012,947
1630100,2012,392
1630005,2012,56
1630040,2012,606
1640010,2012,382
1640505,2012,618
1640405,2012,778
1640005,2012,50
1640020,2012,448
4680505,2012,91
1650003,2012,906
1650013,2012,901
1650027,2012,563
1650047,2012,890
1650049,2012,314
1650505,2012,1832
1650057,2012,1166
6980020,2012,286
6980510,2012,470
6980030,2012,352
6980010,2012,441
1670007,2012,890
1670035,2012,1131
1670014,2012,1094
1670505,2012,1440
1670003,2012,108
1680015,2012,157
1680020,2012,259
1680010,2012,170
1680005,2012,354
1680505,2012,949
1680300,2012,512
1680016,2012,685
4640305,2012,230
1690005,2012,473
1700045,2012,1365
1700030,2012,734
1700008,2012,647
1700505,2012,1141
1700025,2012,559
1710015,2012,426
1710005,2012,364
1710310,2012,1083
1710020,2012,448
1710505,2012,1385
1710025,2012,435
1710010,2012,447
4920005,2012,388
7050505,2012,1308
7050405,2012,756
1720005,2012,471
1720505,2012,453
1720020,2012,255
1720035,2012,558
4690505,2012,473
1730010,2012,219
1740305,2012,507
1740010,2012,526
1740505,2012,290
1750005,2012,439
1750505,2012,898
1750003,2012,402
1750007,2012,400
1750305,2012,721
1760130,2012,605
1760140,2012,520
1760510,2012,18
1760068,2012,591
1760315,2012,542
1760505,2012,1227
1760605,2012,212
1760150,2012,595
1770013,2012,351
1770505,2012,799
1770305,2012,848
1770015,2012,369
1780017,2012,268
1780020,2012,338
1780505,2012,1026
1780305,2012,857
1780035,2012,402
7100179,2012,492
7100015,2012,836
7100510,2012,732
1810050,2012,1151
1810060,2012,1418
1810030,2012,1330
1810505,2012,1804
1810055,2012,1361
1820008,2012,667
1820305,2012,873
1820010,2012,686
1820011,2012,332
1820505,2012,815
1840003,2012,266
1840005,2012,540
1850065,2012,538
1850505,2012,1114
1850075,2012,160
1850305,2012,941
1850090,2012,620
1860017,2012,646
1860505,2012,770
1860025,2012,392
1870005,2012,639
1870505,2012,379
1870020,2012,434
1890410,2012,857
1890005,2012,641
1890007,2012,454
1890505,2012,1024
1890020,2012,379
8300605,2012,648
7170005,2012,204
7170010,2012,112
7170015,2012,64
7170505,2012,545
7170020,2012,124
1910310,2012,466
1910025,2012,508
8320605,2012,1435
7150505,2012,585
4700105,2012,1469
1960010,2012,204
1970010,2012,300
1970005,2012,633
1970505,2012,397
7200005,2012,244
7200305,2012,528
7200505,2012,445
7200003,2012,146
7200020,2012,103
7250025,2012,860
7250310,2012,314
7250305,2012,249
7250010,2012,498
7250505,2012,1016
8520605,2012,686
1980005,2012,646
1980010,2012,429
1980305,2012,586
1980035,2012,384
1980505,2012,1307
1980310,2012,908
6600505,2012,957
6600305,2012,568
1990005,2012,590
1990410,2012,437
1990035,2012,443
1990020,2012,409
1990505,2012,1503
1990050,2012,713
1990405,2012,832
1990040,2012,482
4440205,2012,400
2010063,2012,859
2010140,2012,285
2010105,2012,336
2010123,2012,621
2010010,2012,332
2010015,2012,268
2010075,2012,213
2010020,2012,253
2010040,2012,274
2010130,2012,236
2010115,2012,270
2010050,2012,433
2010070,2012,222
2010405,2012,919
2010505,2012,2457
2010410,2012,1021
2010415,2012,815
2010045,2012,670
2010125,2012,138
2010510,2012,39
2010515,2012,70
2010135,2012,259
7280015,2012,140
2040030,2012,352
2040005,2012,502
2040505,2012,707
2040305,2012,530
2070005,2012,393
2070305,2012,533
2070015,2012,447
2070020,2012,409
2070025,2012,440
2070310,2012,677
2070040,2012,489
2070315,2012,838
2070055,2012,401
2070120,2012,278
2070070,2012,317
2070080,2012,437
2070105,2012,456
2070108,2012,199
2070505,2012,1848
2070510,2012,1691
2070320,2012,612
2070115,2012,289
2070125,2012,302
2070130,2012,321
2080005,2012,570
2080015,2012,398
9150705,2012,489
2090035,2012,510
2090505,2012,552
2090015,2012,248
2110018,2012,607
2110001,2012,501
2110505,2012,1327
2110305,2012,1121
2110020,2012,299
2120007,2012,400
2120030,2012,332
2120010,2012,270
2120013,2012,672
2120505,2012,1209
2120020,2012,142
2120305,2012,1194
2120015,2012,261
2150015,2012,338
2150505,2012,225
7350010,2012,180
7350030,2012,632
7350310,2012,620
7350505,2012,1078
7350515,2012,3
7350005,2012,497
7350002,2012,82
7350035,2012,693
2170003,2012,407
2170010,2012,361
2170005,2012,500
2170505,2012,705
2170305,2012,663
2100005,2012,313
2100020,2012,296
2100410,2012,641
2100025,2012,336
2100505,2012,881
2100029,2012,237
4060705,2012,434
7300505,2012,1446
2130015,2012,295
2130003,2012,307
2130014,2012,323
2130020,2012,346
2130305,2012,655
2140005,2012,534
2140505,2012,673
2140305,2012,782
2140001,2012,629
8530605,2012,1251
8510605,2012,470
2180060,2012,413
2180015,2012,498
2180010,2012,363
2180505,2012,725
2180305,2012,671
2190005,2012,497
2190505,2012,667
2190405,2012,590
2190020,2012,582
2200005,2012,252
2200025,2012,238
2200010,2012,230
2200305,2012,748
2200015,2012,342
2200075,2012,371
2200020,2012,235
2200505,2012,1060
2210005,2012,387
8550605,2012,572
7400505,2012,693
7400405,2012,458
2230010,2012,266
2230015,2012,249
2240005,2012,208
2260010,2012,451
2260005,2012,369
2260505,2012,536
2260405,2012,652
2270305,2012,381
2270008,2012,654
2270505,2012,547
8600605,2012,658
2290005,2012,359
2290305,2012,1360
2290007,2012,331
2290510,2012,1836
2290035,2012,409
2290010,2012,513
2290045,2012,236
2290027,2012,324
2300005,2012,123
2310003,2012,672
2310010,2012,490
2310015,2012,694
2310305,2012,533
2310505,2012,939
7450020,2012,239
7450015,2012,464
7450005,2012,632
7450010,2012,384
7450405,2012,524
7450505,2012,789
2340005,2012,115
4930505,2012,181
4940205,2012,321
7500006,2012,218
7500008,2012,253
7500007,2012,50
7500505,2012,554
7500009,2012,51
4970205,2012,241
4790505,2012,397
2360010,2012,322
2360065,2012,404
2360035,2012,502
2360305,2012,594
2360055,2012,434
2360505,2012,940
2360045,2012,261
2360105,2012,406
2360090,2012,248
2360510,2012,916
2360310,2012,607
2380010,2012,492
2380005,2012,337
2390011,2012,413
2390010,2012,197
2390012,2012,723
2390015,2012,339
2390030,2012,590
2390405,2012,1159
2390505,2012,1021
2390515,2012,1381
2390305,2012,679
2400010,2012,230
4870550,2012,1143
2420020,2012,97
7530005,2012,249
7530010,2012,366
7530020,2012,154
7530025,2012,218
7530505,2012,833
7530405,2012,458
7530030,2012,439
7780505,2012,561
7780005,2012,493
7780010,2012,328
2430040,2012,291
2430305,2012,458
2430020,2012,373
2430310,2012,307
2430315,2012,585
2430025,2012,343
2430075,2012,311
2430035,2012,621
2430060,2012,370
2430065,2012,381
2430510,2012,1275
2430325,2012,388
2430505,2012,1521
2430320,2012,355
2430090,2012,415
2430095,2012,364
2430110,2012,315
7550515,2012,34
7550505,2012,742
7550525,2012,59
2440020,2012,304
2440018,2012,369
2440015,2012,409
2440040,2012,329
2440410,2012,763
2440505,2012,773
2460002,2012,389
2460305,2012,466
2460005,2012,412
2460017,2012,451
2460010,2012,446
2460505,2012,1362
2460310,2012,584
2460020,2012,367
2480003,2012,746
2480013,2012,345
2480056,2012,790
2480057,2012,461
2480050,2012,410
2480505,2012,1530
2480014,2012,523
2480520,2012,141
2480305,2012,487
2490005,2012,181
4830305,2012,385
4820050,2012,288
2500005,2012,536
2510060,2012,344
2510305,2012,551
2510020,2012,275
2510025,2012,456
2510505,2012,586
2520005,2012,399
2520510,2012,293
2520305,2012,232
2530005,2012,69
4840505,2012,244
4410505,2012,1574
2580003,2012,345
2580015,2012,232
2580305,2012,645
2580030,2012,322
2580025,2012,502
2580001,2012,109
2580505,2012,1232
2580050,2012,358
2580070,2012,469
4850485,2012,308
2610025,2012,751
2610505,2012,978
2620001,2012,92
2620305,2012,680
2620067,2012,234
2620050,2012,237
2620505,2012,709
2630010,2012,40
2640007,2012,422
2640305,2012,526
2640010,2012,348
2640015,2012,652
2640505,2012,934
2640020,2012,393
2650405,2012,514
2650007,2012,468
2650015,2012,474
2650505,2012,676
4860105,2012,664
2660005,2012,423
2660010,2012,443
2660015,2012,554
2660505,2012,1151
2660305,2012,793
8710605,2012,1346
2690010,2012,396
2710005,2012,334
2710015,2012,377
2710020,2012,744
2710030,2012,905
2710040,2012,243
2710305,2012,961
2710505,2012,1631
2710035,2012,386
2710025,2012,366
2720005,2012,150
4770010,2012,581
7600505,2012,1282
7600405,2012,612
4190305,2012,202
2730005,2012,371
2730008,2012,496
2730305,2012,589
7630505,2012,965
2740087,2012,555
2740075,2012,526
2740015,2012,278
2740005,2012,436
2740111,2012,504
2740510,2012,56
2740410,2012,27
2740505,2012,1324
2740115,2012,331
2740120,2012,395
2780305,2012,608
2780020,2012,423
2780015,2012,328
2780505,2012,640
8290605,2012,670
4880550,2012,539
8730605,2012,608
2750005,2012,544
2760050,2012,310
2760020,2012,340
2760008,2012,286
2760305,2012,510
2770005,2012,383
2770010,2012,472
8720605,2012,1242
7650015,2012,10
7650505,2012,362
7650018,2012,75
7650030,2012,17
7650035,2012,346
8760605,2012,1073
7670505,2012,471
7670008,2012,213
7670040,2012,380
2810175,2012,281
2810165,2012,295
2810360,2012,55
2810025,2012,399
2810035,2012,533
2810030,2012,329
2810325,2012,529
2810075,2012,303
2810080,2012,620
2810065,2012,310
2810068,2012,264
2810510,2012,1123
2810050,2012,278
2810085,2012,418
2810100,2012,691
2810328,2012,699
2810320,2012,548
2810560,2012,34
2810330,2012,701
2810060,2012,216
2810140,2012,286
2810155,2012,301
2810145,2012,420
2810023,2012,468
2810055,2012,823
2810020,2012,315
2810355,2012,215
2810500,2012,2074
10505,2013,502
10003,2013,685
10002,2013,190
10405,2013,344
10015,2013,310
4120530,2013,503
6000505,2013,1976
6000405,2013,935
30025,2013,515
30305,2013,461
6030004,2013,167
6030505,2013,693
6030020,2013,540
4300305,2013,970
50003,2013,135
50505,2013,1327
50405,2013,644
50020,2013,359
50010,2013,309
50030,2013,354
50303,2013,602
50025,2013,383
4090205,2013,160
70005,2013,428
70505,2013,640
70013,2013,731
70010,2013,538
80009,2013,398
80020,2013,376
80050,2013,432
6050505,2013,1059
6050405,2013,474
90505,2013,1799
90310,2013,563
90003,2013,486
90305,2013,562
90010,2013,360
90004,2013,551
90005,2013,275
90020,2013,544
90025,2013,680
90350,2013,405
100505,2013,1233
100010,2013,449
100025,2013,443
100030,2013,350
100005,2013,400
100055,2013,343
100038,2013,54
100410,2013,1028
100045,2013,277
100050,2013,326
6100025,2013,452
6100010,2013,239
6100505,2013,657
6100305,2013,595
6100005,2013,350
140505,2013,717
140405,2013,535
140015,2013,635
140010,2013,564
140005,2013,122
8010605,2013,1011
6150505,2013,389
6150305,2013,429
6150050,2013,142
4910550,2013,759
160001,2013,419
160505,2013,1737
160315,2013,589
160008,2013,168
160045,2013,507
160040,2013,445
160050,2013,444
160305,2013,630
160035,2013,413
160320,2013,550
170305,2013,577
170505,2013,724
170010,2013,276
180510,2013,345
180010,2013,401
6160505,2013,318
6160305,2013,418
6160001,2013,389
6160002,2013,543
200505,2013,1944
200315,2013,775
200050,2013,798
200010,2013,375
200025,2013,331
200005,2013,270
200045,2013,448
4270010,2013,286
230505,2013,912
230305,2013,575
230010,2013,491
230012,2013,536
240505,2013,772
240006,2013,589
240005,2013,196
240025,2013,389
240018,2013,546
250003,2013,101
250505,2013,668
250315,2013,732
250025,2013,241
260505,2013,1120
260015,2013,338
260010,2013,326
260035,2013,596
260005,2013,445
260305,2013,1240
4200205,2013,354
4470205,2013,450
270010,2013,498
270305,2013,370
4140305,2013,305
6180505,2013,533
6180310,2013,393
6180035,2013,435
280005,2013,223
6200505,2013,426
300055,2013,484
300505,2013,1301
300305,2013,924
300015,2013,500
300033,2013,371
300040,2013,392
310505,2013,1551
310030,2013,227
310007,2013,367
310026,2013,515
310012,2013,367
310310,2013,675
310305,2013,747
310015,2013,419
310005,2013,645
8050605,2013,1153
6220015,2013,204
6220405,2013,467
6220008,2013,410
6220010,2013,298
8060605,2013,816
350541,2013,220
350003,2013,185
350021,2013,310
350390,2013,599
350548,2013,257
350546,2013,420
350558,2013,493
350507,2013,359
350560,2013,2353
350545,2013,1645
350012,2013,319
350505,2013,1108
350036,2013,24
350054,2013,535
350052,2013,529
350515,2013,953
350430,2013,534
350518,2013,37
350020,2013,822
350062,2013,306
350072,2013,396
350074,2013,242
350077,2013,304
350080,2013,681
350651,2013,393
350008,2013,210
350266,2013,244
350009,2013,200
350530,2013,1372
350375,2013,819
350088,2013,281
350543,2013,192
350006,2013,99
350096,2013,351
350100,2013,231
350522,2013,635
350540,2013,320
350116,2013,453
350326,2013,359
350122,2013,182
350200,2013,541
350010,2013,200
350135,2013,266
350377,2013,389
350141,2013,294
350013,2013,717
350146,2013,799
350154,2013,319
350156,2013,383
350485,2013,638
350153,2013,584
350525,2013,603
350172,2013,153
350180,2013,381
350182,2013,334
350183,2013,425
350184,2013,159
350181,2013,387
350286,2013,827
350190,2013,442
350376,2013,440
350001,2013,180
350383,2013,614
350262,2013,548
350004,2013,146
350655,2013,134
350537,2013,1160
350215,2013,269
350549,2013,82
350656,2013,684
350227,2013,598
350226,2013,634
350229,2013,434
350231,2013,275
350378,2013,525
350382,2013,209
350237,2013,164
350243,2013,169
350542,2013,263
350138,2013,318
350575,2013,1356
350255,2013,251
350257,2013,833
350264,2013,283
350268,2013,584
350278,2013,310
350565,2013,513
350691,2013,426
350240,2013,900
350298,2013,174
350302,2013,292
350304,2013,248
350308,2013,407
350690,2013,406
350535,2013,610
350328,2013,302
350579,2013,576
350346,2013,531
350445,2013,480
350658,2013,651
350366,2013,348
350360,2013,313
350258,2013,631
350370,2013,399
350374,2013,299
350380,2013,526
4490305,2013,609
4240505,2013,359
4110305,2013,308
4160305,2013,365
4810550,2013,952
360505,2013,557
360325,2013,711
360005,2013,481
360010,2013,356
