address,town,name,type,id,lat,long
24 Converse Street,Palmer,Converse Middle,Public School,2270305,42.1600659,-72.3264051
4107 Main Street,Palmer,Old Mill Pond,Public School,2270008,42.1853989,-72.3421226
4105 Main Street,Palmer,Palmer High,Public School,2270505,42.18576280000001,-72.3394522
240 Sykes Street,Palmer,Pathfinder Vocational Technical,Public School,8600605,42.1868464,-72.3510543
161 Lower Westfield Road,Holyoke,Paulo Freire Social Justice Charter School,Charter School,35010505,42.176032,-72.646451
150 Lynn Street,Peabody,Captain Samuel Brown,Public School,2290005,42.5071533,-70.9503232
18 Irving Street,Peabody,Center,Public School,2290015,42.5296495,-70.9445708
85 Perkins Street,Peabody,J Henry Higgins Middle,Public School,2290305,42.5247904,-70.9392529
127 Birch Street,Peabody,John E Burke,Public School,2290007,42.5620004,-71.0241206
76 Lake Street,Peabody,John E. McCarthy,Public School,2290016,42.53923229999999,-71.0017027
485 Lowell Street,Peabody,Peabody Veterans Memorial High,Public School,2290510,42.5451034,-70.97481549999999
16 Maple St Ext,Peabody,South Memorial,Public School,2290035,42.5149713,-70.9484174
60 Northend Street,Peabody,Thomas Carroll,Public School,2290010,42.5322634,-70.9177054
15 Bow Street,Peabody,West Memorial,Public School,2290045,42.5480697,-71.0138084
50 Swampscott Avenue,Peabody,William A Welch Sr,Public School,2290027,42.51789369999999,-70.9315957
45 Amherst Rd,Pelham,Pelham Elementary,Public School,2300005,42.3785322,-72.4685279
29 Gurney Dr,Pembroke,Bryantville Elementary,Public School,2310003,42.0432826,-70.8233521
81 Learning Lane,Pembroke,Hobomock Elementary,Public School,2310010,42.0556907,-70.794462
72 Pilgrim Road,Pembroke,North Pembroke Elementary,Public School,2310015,42.0965216,-70.7783237
559 School Street,Pembroke,Pembroke Community Middle School,Public School,2310305,42.0322067,-70.8011786
80 Learning Lane,Pembroke,Pembroke High School,Public School,2310505,42.0539289,-70.7981801
104 Church Street,Merrimac,Dr Frederick N Sweetsir,Public School,7450020,42.8419791,-71.01063239999999
694 Main Street,West Newbury,Dr John C Page School,Public School,7450015,42.8082585,-70.9616374
253 School Street,Groveland,Elmer S Bagnall,Public School,7450005,42.7436281,-71.0217582
24 Union Street Ext.,Merrimac,Helen R Donaghue School,Public School,7450010,42.8279025,-71.0053886
20 Main Street,West Newbury,Pentucket Regional Middle,Public School,7450405,42.7823047,-71.0095152
24 Main Street,West Newbury,Pentucket Regional Sr High,Public School,7450505,42.7828716,-71.0128956
31 Spring Street,Petersham,Petersham Center,Public School,2340005,42.4856789,-72.1911061
65 Lincoln Street,Springfield,Phoenix Academy Public Charter High School Springfield,Charter School,35080505,42.1111593,-72.576261
59 Nichols St,Chelsea,Phoenix Charter Academy,Charter School,4930505,42.4068124,-71.03831869999999
51-59 Summer Street,Everett,Pioneer Charter School of Science,Charter School,4940205,42.4080749,-71.051247
97 Main Street,Saugus,Pioneer Charter School of Science II (PCSS-II),Charter School,35060505,42.46533429999999,-71.018483
37 School Road,Bernardston,Bernardston Elementary,Public School,7500006,42.6653739,-72.5609892
104 Main Street,Northfield,Northfield Elementary,Public School,7500008,42.6983221,-72.4542469
7 Brattleboro Rd,Leyden,Pearl E Rhodes Elementary,Public School,7500007,42.6973833,-72.62479739999999
97 F Sumner Turner Rd,Northfield,Pioneer Valley Regional,Public School,7500505,42.6835256,-72.4857621
41 Winchester Road,Warwick,Warwick Community School,Public School,7500009,42.6867735,-72.3400265
317 Russell Street,Hadley,Pioneer Valley Chinese Immersion Charter School,Charter School,4970205,42.3528932,-72.5581574
15 Mulligan Drive,South Hadley,Pioneer Valley Performing Arts Charter Public School,Charter School,4790505,42.2412757,-72.5993508
180 Connecticut Avenue,Pittsfield,Allendale,Public School,2360010,42.45870499999999,-73.220147
517 West Street,Pittsfield,Crosby,Public School,2360065,42.4493061,-73.2729117
84 Egremont Avenue,Pittsfield,Egremont,Public School,2360035,42.437286,-73.229957
950 North Street,Pittsfield,John T Reid Middle,Public School,2360305,42.466371,-73.2433549
100 Burbank Street,Pittsfield,Morningside Community School,Public School,2360055,42.4569217,-73.2444515
300 East Street,Pittsfield,Pittsfield High,Public School,2360505,42.4464619,-73.248282
86 Brooks Avenue,Pittsfield,Robert T. Capeless Elementary School,Public School,2360045,42.480579,-73.2604915
200 West Union Street,Pittsfield,Silvio O Conte Community,Public School,2360105,42.4556835,-73.2685266
75 Lebanon Avenue,Pittsfield,Stearns,Public School,2360090,42.437099,-73.298692
96 Valentine Road,Pittsfield,Taconic High,Public School,2360510,42.4593226,-73.27392329999999
501 Pomeroy Avenue,Pittsfield,Theodore Herberg Middle,Public School,2360310,42.4346699,-73.2415089
50 Bushey Road,Pittsfield,Williams,Public School,2360100,42.4347561,-73.2089768
68 Messenger Street,Plainville,Anna Ware Jackson,Public School,2380010,42.0125541,-71.30240839999999
72 Messenger Street,Plainville,Beatrice H Wood Elementary,Public School,2380005,42.0133693,-71.3012447
25 Alden Street,Plymouth,Cold Spring,Public School,2390005,41.9627574,-70.67793739999999
860 Federal Furnace Road,Plymouth,Federal Furnace School,Public School,2390011,41.8924082,-70.7108911
258 Standish Avenue,Plymouth,Hedge,Public School,2390010,41.97382959999999,-70.6874667
1181 State Rd,Plymouth,Indian Brook,Public School,2390012,41.8894631,-70.54264169999999
70 Manomet Point Rd,Plymouth,Manomet Elementary,Public School,2390015,41.9212271,-70.55482959999999
6 Lincoln Street,Plymouth,Nathaniel Morton Elementary,Public School,2390030,41.9536938,-70.6591742
117 Long Pond Road,Plymouth,Plymouth Commun Intermediate,Public School,2390405,41.9244138,-70.65670589999999
117 Long Pond Road,Plymouth,Plymouth Early Childhood Center,Public School,2390003,41.9244138,-70.65670589999999
41 Obery Street,Plymouth,Plymouth North High,Public School,2390505,41.9441068,-70.6516901
490 Long Pond Road,Plymouth,Plymouth South High,Public School,2390515,41.8813912,-70.6191249
488 Long Pond Road,Plymouth,Plymouth South Middle,Public School,2390305,41.8814882,-70.61926830000002
178 Bourne Rd,Plymouth,South Elementary,Public School,2390046,41.8364791,-70.6046298
170 Plympton Rd,Plymouth,West Elementary,Public School,2390047,41.9450803,-70.7214944
80 Crescent Street,Plympton,Dennett Elementary,Public School,2400010,41.9722903,-70.7978464
50 Essex Street,Cambridge,Prospect Hill Academy Charter School,Charter School,4870550,42.3674732,-71.1008925
12 Winslow Street,Provincetown,Provincetown Schools,Public School,2420020,42.0513985,-70.1896366
76 School House Dr.,Gilbertville,Hardwick Elementary,Public School,7530005,42.31750900000001,-72.18470490000001
8 Elm Street,Hubbardston,Hubbardston Center,Public School,7530010,42.4737041,-72.00732239999999
800 South Street,Barre,IB School of Quabbin,Public School,7530515,42.40060889999999,-72.1149375
15 Memorial Drive,New Braintree,New Braintree Grade,Public School,7530020,42.3173841,-72.12240330000002
1 Deacon Allen Drive,Oakham,Oakham Center,Public School,7530025,42.357772,-72.046988
800 South Street,Barre,Quabbin Regional High School,Public School,7530505,42.40060889999999,-72.1149375
800 South Street,Barre,Quabbin Regional Middle School,Public School,7530405,42.40060889999999,-72.1149375
105 Ruggles Lane,Barre,Ruggles Lane,Public School,7530030,42.429571,-72.1087019
284 Old West Brookfield Road,Warren,Quaboag Regional High,Public School,7780505,42.2204467,-72.1882041
284 Old West Brookfield Road,Warren,Quaboag Regional Middle Innovation School,Public School,7780305,42.2204467,-72.1882041
51 Schoolhouse Drive,West Warren,Warren Elementary,Public School,7780005,42.19097,-72.22331419999999
89 North Main Street,West Brookfield,West Brookfield Elementary,Public School,7780010,42.23904719999999,-72.1346482
100 Brooks Avenue,Quincy,Amelio Della Chiesa Early Childhood Center,Public School,2430005,42.23808349999999,-71.01262539999999
1084 Sea Street,Quincy,Atherton Hough,Public School,2430040,42.2678772,-70.9572274
86 Hollis Avenue,Quincy,Atlantic Middle,Public School,2430305,42.2777498,-71.02452699999999
225 Fenno Street,Quincy,Beechwood Knoll Elementary,Public School,2430020,42.26931270000001,-71.0054258
50 Calvin Rd,Quincy,Broad Meadows Middle,Public School,2430310,42.2601317,-70.9855181
875 Hancock Street,Quincy,Central Middle,Public School,2430315,42.261517,-71.0113318
701 Furnace Brook,Quincy,Charles A Bernazzani Elementary,Public School,2430025,42.255508,-71.023116
148 Billings Rd,Quincy,Francis W Parker,Public School,2430075,42.2761734,-71.0216336
300 Granite Street,Quincy,Lincoln-Hancock Community School,Public School,2430035,42.2426363,-71.01130549999999
4 Agawam Rd,Quincy,Merrymount,Public School,2430060,42.2649919,-70.99306299999999
8 Belmont Street,Quincy,Montclair,Public School,2430065,42.2707176,-71.0321328
316 Hancock Street,Quincy,North Quincy High,Public School,2430510,42.277473,-71.0286343
60 Lancaster Street,Quincy,Point Webster Middle,Public School,2430325,42.2477519,-70.9910611
100 Coddington Street,Quincy,Quincy High,Public School,2430505,42.2540795,-71.0005078
444 Granite Street,Quincy,Reay E Sterling Middle,Public School,2430320,42.240153,-71.01588
333 Palmer Street,Quincy,Snug Harbor Community School,Public School,2430090,42.2553659,-70.966031
50 Huckins Avenue,Quincy,Squantum,Public School,2430095,42.2974384,-71.01197719999999
205 Beale Street,Quincy,Wollaston School,Public School,2430110,42.2633203,-71.0235731
444 Green Street,Gardner,Pathways Early College Innovation School,Public School,7550515,42.5932876,-71.9839855
PO Box 680,Orange,Ralph C Mahar Regional,Public School,7550505,42.590354,-72.3097914
444 Green Street,Gardner,The Gateway to College,Public School,7550525,42.5932876,-71.9839855
60 Vesey Rd,Randolph,Elizabeth G Lyons Elementary,Public School,2440020,42.1782798,-71.0430849
20 Hurley Dr,Randolph,J F Kennedy Elementary,Public School,2440018,42.1646651,-71.0347002
123 Reed Street,Randolph,Margaret L Donovan,Public School,2440015,42.1893685,-71.0699667
30 Lou Courtney Dr,Randolph,Martin E Young Elementary,Public School,2440040,42.1523474,-71.04351849999999
225 High Street,Randolph,Randolph Community Middle,Public School,2440410,42.1828666,-71.0669092
70 Memorial Pkwy,Randolph,Randolph High,Public School,2440505,42.1623831,-71.0449824
16 Edgemont Avenue,Reading,Alice M Barrows,Public School,2460002,42.5217086,-71.1240704
89 Birch Meadow Dr,Reading,Arthur W Coolidge Middle,Public School,2460305,42.5376752,-71.1115117
27 A B Lord Dr,Reading,Birch Meadow,Public School,2460005,42.5379914,-71.1132159
333 Charles Street,Reading,J Warren Killam,Public School,2460017,42.5418669,-71.09076379999999
365 Summer Avenue,Reading,Joshua Eaton,Public School,2460010,42.5145975,-71.1106217
62 Oakland Road,Reading,RISE PreSchool,Public School,2460001,42.5346779,-71.1092388
62 Oakland Road,Reading,Reading Memorial High,Public School,2460505,42.5346779,-71.1092388
45 Temple Street,Reading,Walter S Parker Middle,Public School,2460310,42.5218597,-71.114535
85 Sunset Rock Lane,Reading,Wood End Elementary School,Public School,2460020,42.5514127,-71.1163815
107 Newhall Street,Revere,A. C. Whelan Elementary School,Public School,2480003,42.41986470000001,-71.0203986
68 Tuckerman Street,Revere,Abraham Lincoln,Public School,2480025,42.4168479,-71.0100157
15 Everard Street,Revere,Beachmont Veterans Memorial School,Public School,2480013,42.3956609,-70.992323
176 Garfield Avenue,Revere,Garfield Elementary School,Public School,2480056,42.4034418,-70.99270260000002
176 Garfield Avenue,Revere,Garfield Middle School,Public School,2480057,42.4034418,-70.99270260000002
395 Revere Street,Revere,Paul Revere,Public School,2480050,42.4182479,-70.9954491
101 School Street,Revere,Revere High,Public School,2480505,42.412153,-71.00789089999999
140 American Legion Highway,Revere,Rumney Marsh Academy,Public School,2480014,42.4139913,-71.0044472
15 Everard Street,Revere,Seacoast School,Public School,2480520,42.3956609,-70.992323
51 Park Avenue,Revere,Staff Sargent James J. Hill Elementary School,Public School,2480035,42.4103553,-71.0138365
107 Newhall Street,Revere,Susan B. Anthony Middle School,Public School,2480305,42.41986470000001,-71.0203986
1831 State Rd,Richmond,Richmond Consolidated,Public School,2490005,42.3832979,-73.36755289999999
6 Resnik Road,Plymouth,Rising Tide Charter Public School,Charter School,4830305,41.94960589999999,-70.7122637
2 Perry Way,Newburyport,River Valley Charter School,Charter School,4820050,42.8071965,-70.8866965
16 Pine Street,Rochester,Rochester Memorial,Public School,2500005,41.7460013,-70.8669082
93 George Street,Rockland,Jefferson Elementary School,Public School,2510060,42.124389,-70.9097389
100 Taunton Avenue,Rockland,John W Rogers Middle,Public School,2510305,42.1285252,-70.91778649999999
1 Col Brian Duffy Way,Rockland,Memorial Park,Public School,2510020,42.1267951,-70.921458
733 Summer Street,Rockland,R Stewart Esten,Public School,2510025,42.1103549,-70.8973371
52 MacKinlay Way,Rockland,Rockland Senior High,Public School,2510505,42.1285981,-70.9172944
34 Jerdens Lane,Rockport,Rockport Elementary,Public School,2520005,42.65082049999999,-70.6129524
24 Jerdens Lane,Rockport,Rockport High,Public School,2520510,42.6509632,-70.6126795
26 Jerdens Lane,Rockport,Rockport Middle,Public School,2520305,42.6523474,-70.61043889999999
86 Pond Road,Rowe,Rowe Elementary,Public School,2530005,42.7031256,-72.8883456
120 Fisher Avenue,Roxbury,Roxbury Preparatory Charter School,Charter School,4840505,42.3276359,-71.1051341
160 Joan Street,Springfield,Sabis International Charter School,Charter School,4410505,42.127138,-72.484518
53 Liberty Hill Avenue,Salem,Bates,Public School,2580003,42.5344851,-70.90578529999999
10 Skerry Street,Salem,Carlton,Public School,2580015,42.531847,-70.8904768
29 Highland Avenue,Salem,Collins Middle,Public School,2580305,42.5144755,-70.90518469999999
33 Loring Ave,Salem,Horace Mann Laboratory,Public School,2580030,42.5037276,-70.8917196
79 Willson Street,Salem,Nathaniel Bowditch,Public School,2580025,42.5071389,-70.90935329999999
2 East India Square,Salem,New Liberty Innovation School,Public School,2580510,42.5223717,-70.8937341
25 Memorial Drive,Salem,Salem Early Childhood,Public School,2580001,42.5279993,-70.88110759999999
77 Willson Street,Salem,Salem High,Public School,2580505,42.506067,-70.91105
28 St. Peter Street,Salem,Salem Prep High School,Public School,2580515,42.5234244,-70.8929361
211 Lafayette Street,Salem,Saltonstall School,Public School,2580050,42.5135437,-70.89164629999999
1 Frederick Street,Salem,Witchcraft Heights,Public School,2580070,42.516503,-70.9203941
45 Congress St.,Salem,Salem Academy Charter School,Charter School,4850485,42.51821,-70.8876156
151 Route 130,Sandwich,Forestdale School,Public School,2610002,41.6970302,-70.504806
260 Quaker Mtg Hs Rd,East Sandwich,Oak Ridge,Public School,2610025,41.71955699999999,-70.4632592
365 Quaker Meetinghouse Rd,East Sandwich,Sandwich High,Public School,2610505,41.7356479,-70.4589094
365 Quaker Meetinghouse Road,Sandwich,Sandwich STEM Academy,Public School,2610305,41.7356479,-70.4589094
22 Richard Street,Saugus,Ballard School,Public School,2620001,42.4530548,-70.9900479
25 Dow Street,Saugus,Belmonte Saugus Middle,Public School,2620305,42.45821979999999,-71.01429949999999
25 Talbot Street,Saugus,Douglas Waybright,Public School,2620067,42.4624971,-71.0138657
266 Main Street,Saugus,Oaklandvale,Public School,2620050,42.46895290000001,-71.0303465
1 Pearce Memorial Drive,Saugus,Saugus High,Public School,2620505,42.4609016,-71.0226477
39 Hurd Avenue,Saugus,Veterans Memorial,Public School,2620065,42.45404730000001,-71.0040021
26 Chapel Rd,Savoy,Emma L Miller Elementary School,Public School,2630010,42.569092,-72.9955425
1 Aberdeen Dr,Scituate,Cushing Elementary,Public School,2640007,42.2044368,-70.7679883
327 First Parish Rd,Scituate,Gates Intermediate School,Public School,2640305,42.1997387,-70.7550947
72 Ann Vinal Rd,Scituate,Hatherly Elementary,Public School,2640010,42.2154992,-70.763567
54 Vinal Avenue,Scituate,Jenkins Elementary School,Public School,2640015,42.1905738,-70.7307518
606 C J Cushing Hwy,Scituate,Scituate High School,Public School,2640505,42.1997191,-70.76936800000001
266 Tilden Rd,Scituate,Wampatuck Elementary,Public School,2640020,42.2101021,-70.7430634
650 Newman Avenue,Seekonk,Dr. Kevin M. Hurley Middle School,Public School,2650405,41.8599459,-71.3309373
445 Cole Street,Seekonk,George R Martin,Public School,2650007,41.7974646,-71.3165542
165 Newman Avenue,Seekonk,Mildred Aitken School,Public School,2650015,41.8448045,-71.33436979999999
261 Arcade Avenue,Seekonk,Seekonk High,Public School,2650505,41.836587,-71.3319995
51 Gage Street,Worcester,Seven Hills Charter School,Charter School,4860105,42.2656381,-71.78964359999999
30 Cottage Street,Sharon,Cottage Street,Public School,2660005,42.1188249,-71.17233829999999
45 Wilshire Drive,Sharon,East Elementary,Public School,2660010,42.114117,-71.1484399
454 South Main Street,Sharon,Heights Elementary,Public School,2660015,42.104068,-71.20446299999999
181 Pond Street,Sharon,Sharon High,Public School,2660505,42.113537,-71.177652
75 Mountain Street,Sharon,Sharon Middle,Public School,2660305,42.1067566,-71.1651364
100 Cook Street,Billerica,Shawsheen Valley Vocational Technical High School,Public School,8710605,42.5473542,-71.2186828
1 Pine Hill Ln,Sherborn,Pine Hill,Public School,2690010,42.2481168,-71.3645347
1 Maple Avenue,Shrewsbury,Beal School,Public School,2710005,42.2955564,-71.71572499999999
1 Florence Street,Shrewsbury,Calvin Coolidge,Public School,2710015,42.2653329,-71.7486763
57 Floral Street,Shrewsbury,Floral Street School,Public School,2710020,42.2839528,-71.69378809999999
45 Oak Street,Shrewsbury,Oak Middle School,Public School,2710030,42.2823385,-71.7268371
15 Parker Road,Shrewsbury,Parker Road Preschool,Public School,2710040,42.2798105,-71.75108279999999
28 Sherwood Avenue,Shrewsbury,Sherwood Middle School,Public School,2710305,42.283971,-71.72316599999999
64 Holden Street,Shrewsbury,Shrewsbury Sr High,Public School,2710505,42.3033378,-71.7444391
123 Spring Street,Shrewsbury,Spring Street,Public School,2710035,42.3053964,-71.7022774
58 Grafton Street,Shrewsbury,Walter J Paton,Public School,2710025,42.29263419999999,-71.7132122
23 West Pelham Rd,Shutesbury,Shutesbury Elementary,Public School,2720005,42.44883,-72.428421
675 Washington Street,Haverhill,Silver Hill Horace Mann Charter School,Charter School,4770010,42.7692837,-71.1012069
260 Pembroke Street,Kingston,Silver Lake Regional High,Public School,7600505,42.0151253,-70.78533610000001
256 Pembroke Street,Kingston,Silver Lake Regional Middle School,Public School,7600405,42.01638450000001,-70.7864917
500 Rindge Road,Fitchburg,A North Central Charter Essential (District),Charter School,4740505,42.602125,-71.802004
538 Chace Street,Somerset,Chace Street,Public School,2730005,41.7634929,-71.1476101
580 Whetstone Hill Road,Somerset,North Elementary,Public School,2730008,41.77549399999999,-71.14065889999999
1141 Brayton Avenue,Somerset,Somerset Middle School,Public School,2730305,41.738922,-71.16390729999999
700 Read Street,Somerset,South,Public School,2730015,41.7371076,-71.16571809999999
625 County Street,Somerset,Somerset Berkley Regional High School,Public School,7630505,41.7423325,-71.14873779999999
290 Washington Street,Somerville,Albert F. Argenziano School at Lincoln Park,Public School,2740087,42.3792598,-71.0988921
5 Meacham Street,Somerville,Arthur D Healey,Public School,2740075,42.39762229999999,-71.095253
201 Willow Avenue,Somerville,Benjamin G Brown,Public School,2740015,42.3973541,-71.1141142
150 Glen Street,Somerville,Capuano Early Childhood Center,Public School,2740005,42.3825979,-71.0867152
50 Cross Street,Somerville,E Somerville Community,Public School,2740111,42.3860302,-71.0870489
8 Bonair Street,Somerville,Full Circle High School,Public School,2740510,42.3875792,-71.0873238
5 Cherry Street,Somerville,John F Kennedy,Public School,2740083,42.3893453,-71.1155519
8 Bonair Street,Somerville,Next Wave Junior High,Public School,2740410,42.3875792,-71.0873238
81 Highland Avenue,Somerville,Somerville High,Public School,2740505,42.3872021,-71.0969716
177 Powderhouse Blvd,Somerville,West Somerville Neighborhood,Public School,2740115,42.4062363,-71.12656609999999
115 Sycamore Street,Somerville,Winter Hill Community,Public School,2740120,42.3916682,-71.0988003
100 Mosier Street,South Hadley,Michael E. Smith Middle School,Public School,2780305,42.2458669,-72.5779871
101 Mosier Street,South Hadley,Mosier,Public School,2780020,42.2446243,-72.5762268
267 Granby Rd,South Hadley,Plains Elementary,Public School,2780015,42.2261458,-72.5734274
153 Newton Street,South Hadley,South Hadley High,Public School,2780505,42.2253142,-72.5885754
750 Winter Street,Framingham,Joseph P Keefe Technical High School,Public School,8290605,42.27680770000001,-71.4355363
100 Longwater Circle,Norwell,South Shore Charter Public School,Charter School,4880550,42.156762,-70.88181999999999
476 Webster Street,Hanover,So Shore Vocational Technical High,Public School,8730605,42.147676,-70.86311979999999
34 Pomeroy Meadow Rd,Southampton,William E Norris,Public School,2750005,42.241228,-72.7241416
28 Cordaville Road,Southborough,Albert S. Woodward Memorial School,Public School,2760050,42.3046396,-71.5289466
53 Parkerville Road,Southborough,Margaret A Neary,Public School,2760020,42.2950765,-71.5391947
60 Richards Road,Southborough,Mary E Finn School,Public School,2760008,42.27459830000001,-71.53395069999999
49 Parkerville Rd,Southborough,P Brent Trottier,Public School,2760305,42.2992657,-71.5421142
220 Charlton Street,Southbridge,Charlton Street,Public School,2770005,42.0812759,-72.0225141
120 Eastford Road,Southbridge,Eastford Road,Public School,2770010,42.067439,-72.03923499999999
132 Torrey Road,Southbridge,Southbridge High School,Public School,2770515,42.085354,-72.0066697
132 Torrey Road,Southbridge,Southbridge Middle School,Public School,2770315,42.085354,-72.0066697
156 West Street,Southbridge,West Street,Public School,2770020,42.0784176,-72.0497084
250 Foundry Street,South Easton,Southeastern Regional Vocational Technical,Public School,8720605,42.0103895,-71.0813143
PO Box 326,Sheffield,Monterey,Public School,7650015,42.1099885,-73.35514359999999
P O Box 219,Sheffield,Mt Everett Regional,Public School,7650505,42.1099885,-73.35514359999999
PO Box 326,Sheffield,New Marlborough Central,Public School,7650018,42.1099885,-73.35514359999999
PO Box 326,Sheffield,South Egremont,Public School,7650030,42.1099885,-73.35514359999999
PO Box 326,Sheffield,Undermountain,Public School,7650035,42.1099885,-73.35514359999999
57 Old Muggett Hill Road,Charlton,Bay Path Regional Vocational Technical High School,Public School,8760605,42.13236149999999,-71.96584589999999
409 Main Road,Granville,Granville Village School,Public School,7660215,42.0664911,-72.85338349999999
94 Powder Mill Rd,Southwick,Powder Mill School,Public School,7660315,42.062513,-72.75343769999999
93 Feeding Hills Rd,Southwick,Southwick Regional School,Public School,7660505,42.0606216,-72.74743339999999
80 Powder Mill Rd,Southwick,Woodland School,Public School,7660010,42.0614518,-72.7546815
302 Main Street,Spencer,David Prouty High,Public School,7670505,42.2503188,-71.97778629999999
410 East Main Street,East Brookfield,East Brookfield Elementary,Public School,7670008,42.2293711,-72.036935
73 Ash Street,Spencer,Knox Trail Middle School,Public School,7670415,42.2415727,-71.9835398
60 Paxton Road,Spencer,Wire Village School,Public School,7670040,42.2595494,-71.9747747
474 Armory St,Springfield,Alfred G. Zanetti Montessori Magnet School,Public School,2810095,42.120648,-72.588621
285 Tiffany Street,Springfield,Alice B Beal Elementary,Public School,2810175,42.0735609,-72.5444218
1395 Allen Street,Springfield,Arthur T Talmadge,Public School,2810165,42.0957142,-72.51430979999999
111 Seymour Avenue,Springfield,Balliet Middle School,Public School,2810360,42.1253186,-72.5288356
471 Plainfield Street,Springfield,Brightwood,Public School,2810025,42.119991,-72.61471
355 Plainfield Street,Springfield,Chestnut Accelerated Middle School (North),Public School,2810365,42.116945,-72.61362869999999
355 Plainfield Street,Springfield,Chestnut Accelerated Middle School (South),Public School,2810366,42.116945,-72.61362869999999
355 Plainfield Street,Springfield,Chestnut Accelerated Middle School (Talented and Gifted),Public School,2810367,42.116945,-72.61362869999999
34 Kopernik Street,Springfield,Conservatory of the Arts,Public School,2810475,42.1545254,-72.4865275
1801 Parker Street,Springfield,Daniel B Brunton,Public School,2810035,42.0969849,-72.491852
15 Catherine Street,Springfield,Early Childhood Education Center,Public School,2810001,42.112253,-72.563808
426 Armory Street,Springfield,Edward P. Boland School,Public School,2810010,42.1200675,-72.5870114
433 Walnut Street,Springfield,Elias Brookings,Public School,2810030,42.0988907,-72.56414410000001
46 Oakland Street,Springfield,Forest Park Middle,Public School,2810325,42.0866422,-72.56387649999999
90 Cherokee Dr,Springfield,Frank H Freedman,Public School,2810075,42.109347,-72.524794
58 Hartford Ter,Springfield,Frederick Harris,Public School,2810080,42.0927863,-72.5354055
303 Homestead Avenue,Holyoke,Gateway to College at Holyoke Community College,Public School,2810575,42.195533,-72.6511419
1 Armory Square,Springfield,Gateway to College at Springfield Technical Community College,Public School,2810580,42.1088724,-72.5785599
200 Birnie Avenue,Springfield,German Gerena Community School,Public School,2810195,42.11818,-72.610501
50 Morrison Terrace,Springfield,Glenwood,Public School,2810065,42.132375,-72.5906299
120 Ashland Avenue,Springfield,Glickman Elementary,Public School,2810068,42.1140629,-72.51133659999999
415 State Street,Springfield,High School Of Commerce,Public School,2810510,42.1067105,-72.57854189999999
20 Lydia Street,Springfield,Hiram L Dorman,Public School,2810050,42.1281371,-72.5393409
43 Homer Street,Springfield,Homer Street,Public School,2810085,42.112961,-72.5552927
95 Milton Street,Indian Orchard,Indian Orchard Elementary,Public School,2810100,42.1549347,-72.49388619999999
1385 Berkshire Avenue,Springfield,John F Kennedy Middle,Public School,2810328,42.1547056,-72.5115878
1015 Wilbraham Rd,Springfield,John J Duggan Middle,Public School,2810320,42.1145204,-72.52652429999999
31 Kensington Avenue,Springfield,Kensington International School,Public School,2810110,42.091068,-72.561717
962 Carew Street,Springfield,Liberty,Public School,2810115,42.1294997,-72.57993929999999
"Alderman Bldg, 37 Alderman Street",Springfield,Liberty Preparatory Academy,Public School,2810560,42.1142045,-72.5895973
732 Chestnut Street,Springfield,Lincoln,Public School,2810120,42.1198422,-72.6055767
180 Cooley Street,Springfield,M Marcus Kiley Middle,Public School,2810330,42.0983625,-72.5006336
319 Cortland Street,Springfield,Margaret C Ells,Public School,2810060,42.12320380000001,-72.55601159999999
190 Surrey Rd,Springfield,Mary A. Dryden Veterans Memorial School,Public School,2810125,42.0991809,-72.5437621
315 No Branch Pkwy,Springfield,Mary M Lynch,Public School,2810140,42.128242,-72.51165
50 Empress Ct,Springfield,Mary M Walsh,Public School,2810155,42.1150257,-72.4935078
1435 Carew Street,Springfield,Mary O Pottenger,Public School,2810145,42.1380712,-72.5679739
22 Mulberry Street,Springfield,Milton Bradley School,Public School,2810023,42.1015263,-72.58038150000002
55 Catherine Street,Springfield,Rebecca M Johnson,Public School,2810055,42.1131392,-72.5645012
1300 State Street,Springfield,Roger L. Putnam Vocational Technical Academy,Public School,2810620,42.1206253,-72.550355
60 Alton Street,Springfield,STEM Middle Academy,Public School,2810350,42.1192867,-72.5513224
24 Bowles Park,Springfield,Samuel Bowles,Public School,2810020,42.143939,-72.5632119
36 Margaret Street,Springfield,South End Middle School,Public School,2810355,42.09672399999999,-72.583933
1840 Roosevelt Avenue,Springfield,Springfield Central High,Public School,2810500,42.1307481,-72.54818639999999
