school id,year,percent attending college/univ,percent attending prive two year,percent attending private four year,percent attending public two year,percent attending public four year
8760605,2012,53.7,0.8,29.8,49.2,20.2
9100705,2012,72.8,0.0,22.7,37.3,40.0
9150705,2012,79.5,0.0,30.9,22.7,46.4
10505,2012,66.4,0.0,19.2,43.8,37.0
50505,2012,70.7,0.0,26.3,46.3,27.3
70505,2012,56.1,0.0,17.6,48.6,33.8
90505,2012,46.9,0.0,42.4,19.7,37.9
100505,2012,55.0,0.0,48.6,20.9,30.4
140505,2012,63.7,0.0,23.7,14.9,61.4
160505,2012,52.0,0.5,18.5,48.2,32.8
170505,2012,68.1,0.0,29.7,29.7,40.6
180510,2012,72.7,0.0,25.0,31.3,43.8
200505,2012,55.6,0.0,23.3,47.0,29.7
230505,2012,41.7,0.0,43.6,26.9,29.5
240505,2012,66.9,0.0,30.1,49.6,20.4
250505,2012,40.2,0.0,33.8,11.8,54.4
260505,2012,49.4,0.0,61.2,11.2,27.6
300505,2012,61.9,0.0,20.1,40.8,39.1
310505,2012,69.0,0.4,18.5,39.4,41.8
350505,2012,50.7,1.5,25.5,59.1,13.9
350507,2012,62.0,0.0,32.3,35.5,32.3
350515,2012,55.2,1.1,32.6,37.9,28.4
350522,2012,58.9,1.2,29.1,46.5,23.3
350525,2012,45.8,0.0,23.6,58.2,18.2
350530,2012,45.5,2.0,25.0,54.0,19.0
350535,2012,49.1,0.0,24.6,54.4,21.1
350537,2012,46.4,0.0,19.8,76.0,4.2
350540,2012,61.4,0.0,27.9,37.2,34.9
350541,2012,65.9,0.0,37.9,31.0,31.0
350542,2012,67.7,0.0,33.3,33.3,33.3
350543,2012,32.2,0.0,31.6,57.9,10.5
350545,2012,71.5,0.0,44.9,12.1,42.9
350546,2012,67.6,0.0,45.7,30.4,23.9
350548,2012,36.6,2.1,25.0,70.8,2.1
350558,2012,75.5,1.4,36.6,36.6,25.4
350560,2012,72.6,0.0,50.0,3.2,46.8
350565,2012,66.7,0.0,26.5,32.4,41.2
350575,2012,77.8,0.0,30.5,20.1,49.4
350579,2012,54.1,0.0,16.7,53.0,30.3
350651,2012,53.2,0.0,29.3,39.0,31.7
350658,2012,56.4,0.0,21.4,54.8,23.8
350690,2012,57.6,0.0,21.1,57.9,21.1
360505,2012,60.2,0.0,21.3,38.8,40.0
400505,2012,65.4,0.0,32.3,22.4,45.3
440505,2012,68.3,0.0,16.2,57.9,25.9
440515,2012,71.8,0.0,14.3,85.7,0.0
460505,2012,41.7,0.0,63.4,11.8,24.7
480505,2012,67.7,0.0,33.8,24.5,41.7
490506,2012,54.0,0.5,37.8,33.0,28.7
500505,2012,54.2,0.0,36.2,18.1,45.7
520405,2012,53.8,0.0,21.4,26.8,51.8
560505,2012,60.9,0.0,26.7,18.8,54.6
570505,2012,56.2,4.5,22.7,48.5,24.2
610505,2012,67.2,0.0,25.0,54.9,20.1
610510,2012,57.6,0.0,19.2,67.7,13.2
640505,2012,63.0,0.0,12.7,41.3,46.0
650505,2012,34.7,0.0,57.6,3.0,39.4
710505,2012,66.4,0.0,31.7,26.1,42.3
720505,2012,58.6,1.3,20.0,30.7,48.0
730505,2012,69.9,0.0,36.7,28.1,35.2
770505,2012,52.3,0.0,22.8,21.1,56.1
790505,2012,70.7,0.0,14.8,35.5,49.7
820505,2012,32.0,0.0,61.3,12.5,26.3
830505,2012,61.5,0.0,19.4,25.4,55.2
860505,2012,60.2,0.0,16.9,52.5,30.5
870505,2012,56.1,0.0,28.6,42.0,29.4
880505,2012,55.4,0.0,36.1,21.5,42.4
930505,2012,65.8,2.5,27.7,38.4,31.4
940505,2012,67.2,0.0,8.5,43.9,47.6
950325,2012,14.3,0.0,0.0,100.0,0.0
950505,2012,50.1,0.0,7.8,62.7,29.5
960505,2012,47.4,0.0,23.3,37.8,38.9
970505,2012,62.4,0.0,13.3,41.3,45.5
970510,2012,23.5,0.0,0.0,100.0,0.0
990505,2012,46.9,0.0,30.6,27.6,41.8
1000515,2012,52.6,0.0,21.5,33.8,44.6
1010505,2012,53.0,0.0,41.0,7.8,51.2
1030505,2012,73.2,0.0,17.4,52.3,30.3
1050505,2012,50.8,0.0,32.8,26.2,41.0
1070505,2012,53.6,0.0,28.8,35.6,35.6
1100505,2012,55.1,0.0,39.5,23.5,37.0
1110505,2012,69.1,0.0,27.7,55.4,16.9
1140505,2012,56.0,0.0,4.3,63.8,31.9
1170505,2012,52.0,0.0,34.6,26.9,38.5
1220505,2012,50.9,0.0,18.3,24.4,57.3
1250505,2012,58.1,0.0,47.5,9.8,42.6
1270505,2012,67.7,0.0,19.0,57.1,23.8
1280505,2012,58.4,0.0,12.0,57.7,30.3
1310505,2012,36.8,0.0,58.0,15.0,27.0
1330505,2012,64.3,0.0,37.0,37.0,25.9
1360505,2012,41.2,0.0,39.8,8.6,51.6
1370505,2012,72.0,0.0,7.2,73.3,19.4
1370605,2012,60.7,0.0,5.9,94.1,0.0
1380505,2012,48.0,0.0,30.6,25.0,44.4
1390505,2012,40.8,0.0,38.5,13.8,47.7
1410505,2012,62.6,0.0,30.3,22.1,47.5
1420505,2012,66.7,0.0,40.0,20.0,40.0
1440505,2012,49.4,0.0,33.8,35.0,31.3
1490536,2012,47.7,0.0,0.0,100.0,0.0
1500505,2012,53.9,0.0,12.2,61.0,26.8
1510505,2012,66.7,0.0,25.6,25.6,48.8
1520505,2012,46.0,0.0,44.8,44.8,10.3
1530505,2012,70.6,0.0,16.2,33.3,50.5
1530605,2012,43.3,0.0,6.7,53.3,40.0
1550505,2012,39.7,0.0,65.0,11.7,23.4
1580505,2012,57.7,0.0,32.8,26.6,40.6
1590505,2012,50.8,0.0,43.8,17.7,38.5
1600505,2012,71.0,0.0,13.0,50.9,36.1
1610505,2012,71.9,0.0,16.4,59.7,23.9
1620505,2012,59.1,0.0,22.7,30.7,46.7
1630505,2012,70.0,2.8,12.6,50.7,34.0
1630510,2012,66.0,5.7,15.5,52.2,26.5
1630525,2012,44.0,0.0,0.0,100.0,0.0
1630605,2012,42.7,1.6,7.8,81.3,9.4
1640505,2012,57.1,0.0,51.2,9.5,39.3
1650505,2012,60.8,2.4,25.3,41.2,31.0
1670505,2012,56.6,0.0,36.9,14.6,48.5
1680505,2012,41.1,0.0,37.9,10.5,51.6
1700505,2012,48.8,0.0,40.2,19.6,40.2
1710505,2012,54.2,0.0,29.9,21.9,48.1
1720505,2012,54.9,0.0,21.0,46.8,32.3
1740505,2012,49.1,0.0,42.9,32.1,25.0
1750505,2012,33.2,0.0,58.1,8.1,33.8
1760505,2012,69.4,0.0,24.9,33.9,41.2
1760605,2012,37.3,4.5,4.5,81.8,9.1
1770505,2012,54.3,0.0,28.7,6.5,64.8
1780505,2012,59.1,0.0,28.8,23.1,48.1
1810505,2012,68.6,0.4,9.6,58.8,31.2
1820505,2012,66.1,0.0,15.9,43.4,40.7
1850505,2012,59.0,0.7,34.0,15.6,49.7
1860505,2012,61.9,0.0,17.1,50.0,32.9
1870505,2012,47.7,0.0,52.4,11.9,35.7
1890505,2012,58.0,0.0,40.1,21.8,38.0
1970505,2012,39.3,0.0,57.1,14.3,28.6
1980505,2012,51.3,0.0,32.5,16.2,51.3
1990505,2012,37.0,0.0,58.1,10.1,31.8
2010505,2012,55.9,2.1,11.2,54.9,31.8
2040505,2012,51.3,0.0,23.8,25.0,51.3
2070505,2012,43.0,0.0,57.1,14.3,28.6
2070510,2012,37.6,0.7,59.3,11.3,28.7
2090505,2012,44.8,0.0,11.5,42.3,46.2
2100505,2012,52.2,0.9,24.5,50.0,24.5
2110505,2012,55.6,0.0,30.9,28.0,41.1
2120505,2012,52.6,0.0,23.1,16.1,60.8
2140505,2012,42.0,0.0,26.0,36.0,38.0
2150505,2012,67.6,0.0,13.0,43.5,43.5
2170505,2012,61.2,0.0,19.8,17.8,62.4
2180505,2012,64.4,0.0,19.8,34.5,45.7
2190505,2012,36.4,0.0,49.0,17.6,33.3
2200505,2012,66.8,0.7,40.8,17.0,41.5
2260505,2012,50.4,0.0,25.8,40.3,33.9
2270505,2012,66.0,0.0,28.1,43.8,28.1
2290510,2012,59.3,0.8,22.4,38.0,38.8
2310505,2012,59.5,0.0,26.6,27.3,46.1
2360505,2012,61.3,0.0,12.0,57.6,30.4
2360510,2012,64.4,0.0,12.9,65.5,21.6
2390505,2012,49.5,0.0,32.1,31.1,36.8
2390515,2012,51.1,0.0,16.5,50.6,32.9
2430505,2012,62.7,1.0,34.7,32.6,31.6
2430510,2012,69.0,0.4,43.7,23.0,32.9
2440505,2012,79.3,0.0,26.2,45.4,28.5
2460505,2012,52.5,0.0,40.3,16.8,43.0
2480505,2012,68.0,3.3,30.0,40.8,25.8
2480520,2012,36.8,14.3,14.3,57.1,14.3
2510505,2012,60.6,0.0,25.0,43.8,31.3
2520510,2012,55.1,0.0,34.2,15.8,50.0
2580505,2012,57.4,1.4,17.4,48.6,32.6
2610505,2012,53.8,0.0,30.1,27.9,41.9
2620505,2012,68.1,0.9,29.4,34.9,34.9
2640505,2012,51.7,0.0,33.3,13.9,52.8
2650505,2012,50.9,0.0,15.9,44.3,39.8
2660505,2012,47.8,0.0,42.0,9.2,48.9
2710505,2012,58.8,0.0,30.7,28.0,41.3
2740505,2012,54.5,0.0,25.6,43.3,31.1
2780505,2012,55.4,0.0,27.2,50.0,22.8
2810500,2012,70.4,0.0,16.9,67.7,15.4
2810510,2012,64.2,0.0,10.5,81.4,8.1
4060705,2012,17.3,0.0,5.6,88.9,5.6
4110305,2012,63.0,0.0,35.3,47.1,17.6
4120530,2012,63.6,0.0,60.7,7.1,32.1
4130505,2012,70.0,0.0,23.8,47.6,28.6
4160305,2012,75.0,0.0,53.3,20.0,26.7
4240505,2012,52.8,0.0,26.3,65.8,7.9
4300305,2012,64.5,0.0,45.0,7.5,47.5
4350305,2012,73.8,0.0,19.4,16.1,64.5
4360305,2012,69.6,0.0,75.0,0.0,25.0
4380505,2012,57.1,0.0,33.3,16.7,50.0
4410505,2012,78.3,0.0,26.7,51.1,22.2
4460550,2012,64.5,0.0,10.0,50.0,40.0
4490305,2012,76.0,0.0,21.1,26.3,52.6
4580505,2012,72.0,0.0,0.0,100.0,0.0
4680505,2012,35.6,0.0,56.3,0.0,43.8
4690505,2012,76.9,0.0,46.7,16.7,36.7
4700105,2012,78.8,0.0,31.7,12.7,55.6
4780505,2012,56.5,0.0,28.2,10.3,61.5
4790505,2012,46.7,0.0,50.0,21.4,28.6
4850485,2012,60.7,5.9,29.4,23.5,41.2
4870550,2012,64.9,0.0,45.9,18.9,35.1
4880550,2012,69.0,0.0,30.0,25.0,45.0
4930505,2012,62.5,0.0,30.0,70.0,0.0
4940205,2012,79.4,0.0,48.1,25.9,25.9
4960305,2012,57.9,0.0,9.1,72.7,18.2
6000505,2012,36.5,0.0,44.8,11.5,43.6
6030505,2012,51.9,0.0,21.8,45.5,32.7
6050505,2012,52.5,0.0,33.6,36.7,29.7
6100505,2012,66.8,0.0,19.2,37.6,43.2
6150505,2012,53.1,0.0,13.7,64.7,21.6
6160505,2012,60.9,0.0,20.8,35.8,43.4
6180505,2012,38.8,0.0,24.1,44.4,31.5
6200505,2012,72.5,0.0,16.0,24.0,60.0
6250505,2012,58.1,0.0,19.9,36.7,43.4
6350505,2012,59.5,0.0,18.1,45.7,36.2
6400505,2012,31.8,0.0,52.1,13.8,34.0
6450505,2012,63.4,0.0,15.4,48.0,36.6
6500505,2012,57.3,0.0,15.7,33.3,51.0
6550505,2012,23.9,0.0,56.8,5.4,37.8
6580505,2012,61.7,0.0,29.7,21.9,48.4
6600505,2012,50.0,0.0,25.8,44.5,29.7
6650505,2012,64.1,0.0,15.3,35.6,49.2
6700505,2012,64.8,0.0,7.1,58.6,34.3
6720505,2012,55.6,0.0,10.0,50.0,40.0
6730505,2012,54.0,0.0,29.6,22.2,48.1
6740505,2012,58.6,0.0,14.7,61.8,23.5
6750505,2012,40.0,0.0,51.4,18.6,30.0
6800505,2012,65.7,0.0,31.8,40.8,27.4
6830505,2012,71.5,0.0,36.7,37.8,25.5
6900505,2012,50.8,0.0,32.1,13.5,54.5
6950505,2012,35.1,0.0,54.9,10.4,34.7
6980510,2012,46.0,0.0,42.3,11.5,46.2
7050505,2012,44.4,0.0,35.7,25.9,38.5
7100510,2012,53.5,0.0,44.6,13.0,42.4
7150505,2012,44.3,0.0,38.3,29.8,31.9
7170505,2012,60.3,0.0,15.9,63.6,20.5
7200505,2012,52.5,0.0,13.2,58.5,28.3
7250505,2012,50.0,0.0,21.4,27.4,51.3
7300505,2012,40.8,0.0,39.1,13.0,47.8
7350505,2012,55.9,0.0,12.2,25.2,62.6
7400505,2012,59.3,0.0,22.2,28.7,49.1
7450505,2012,51.1,0.0,24.7,38.2,37.1
7500505,2012,59.2,0.0,21.4,47.6,31.0
7530505,2012,54.0,0.0,23.7,33.3,43.0
7550505,2012,57.1,0.0,19.6,60.7,19.6
7550515,2012,70.6,0.0,16.7,50.0,33.3
7550525,2012,74.1,0.0,0.0,95.0,5.0
7600505,2012,54.6,0.0,27.3,30.1,42.7
7630505,2012,72.9,0.0,16.6,36.4,47.0
7650505,2012,39.7,0.0,25.9,63.0,11.1
7670505,2012,59.4,0.0,15.9,50.8,33.3
7780505,2012,62.3,0.0,18.6,41.9,39.5
8010605,2012,46.0,0.0,11.5,39.4,49.0
8050605,2012,50.5,0.0,23.9,30.4,45.7
8060605,2012,67.2,0.0,20.0,44.4,35.6
8100605,2012,51.0,0.0,8.3,60.2,31.6
8150605,2012,36.6,0.0,5.8,78.8,15.4
8180605,2012,39.2,0.0,2.1,97.9,0.0
8210605,2012,51.5,0.0,3.8,69.2,27.0
8230605,2012,50.6,0.0,8.6,79.7,11.7
8250605,2012,52.5,1.2,5.7,64.1,29.0
8280605,2012,41.7,0.0,3.3,78.6,18.1
8290605,2012,29.8,0.0,20.5,56.4,23.1
8300605,2012,45.2,0.0,21.2,50.0,28.8
8320605,2012,48.9,0.7,6.6,59.6,33.1
8510605,2012,36.9,0.0,23.7,42.1,34.2
8520605,2012,41.4,0.0,9.0,50.7,40.3
8530605,2012,47.7,1.5,14.8,58.5,25.2
8550605,2012,44.1,0.0,7.1,58.9,33.9
8600605,2012,35.8,0.0,9.1,77.3,13.6
8710605,2012,54.9,0.0,12.0,43.4,44.6
8720605,2012,47.0,0.8,16.5,56.7,26.0
8730605,2012,35.5,0.0,12.0,56.0,32.0
8760605,2012,42.4,0.0,19.4,58.2,22.4
9100705,2012,54.4,0.0,5.4,48.2,46.4
9150705,2012,50.0,0.0,21.3,36.1,42.6
10505,2012,14.5,0.0,62.5,6.3,31.3
50505,2012,12.8,0.0,56.8,8.1,35.1
70505,2012,24.2,0.0,37.5,9.4,53.1
90505,2012,44.3,0.0,66.3,1.1,32.6
100505,2012,31.6,0.0,69.4,1.2,29.4
140505,2012,26.8,0.0,64.6,2.1,33.3
160505,2012,18.7,0.0,54.3,22.9,22.9
170505,2012,16.5,0.0,67.7,6.5,25.8
180510,2012,2.3,0.0,0.0,0.0,100.0
200505,2012,21.3,0.0,53.9,3.4,42.7
230505,2012,44.4,0.0,57.8,4.8,37.3
240505,2012,16.6,0.0,64.3,0.0,35.7
250505,2012,31.4,0.0,56.6,11.3,32.1
260505,2012,38.0,0.0,72.8,1.9,25.2
300505,2012,18.3,0.0,52.0,4.0,44.0
310505,2012,11.6,0.0,61.9,2.4,35.7
350505,2012,2.6,0.0,71.4,14.3,14.3
350507,2012,2.0,0.0,100.0,0.0,0.0
350515,2012,7.6,0.0,53.8,7.7,38.5
350522,2012,3.4,0.0,60.0,20.0,20.0
350525,2012,2.5,0.0,33.3,33.3,33.3
350530,2012,1.8,0.0,25.0,75.0,0.0
350535,2012,4.3,0.0,60.0,0.0,40.0
350537,2012,1.4,0.0,100.0,0.0,0.0
350540,2012,5.7,0.0,50.0,25.0,25.0
350541,2012,4.5,50.0,50.0,0.0,0.0
350542,2012,9.7,0.0,100.0,0.0,0.0
350543,2012,3.4,0.0,100.0,0.0,0.0
350545,2012,13.4,0.0,78.4,5.4,16.2
350546,2012,11.8,0.0,87.5,0.0,12.5
350548,2012,2.3,0.0,100.0,0.0,0.0
350558,2012,4.3,0.0,75.0,0.0,25.0
350560,2012,18.0,0.0,75.4,0.0,24.6
350565,2012,2.0,0.0,100.0,0.0,0.0
350575,2012,6.1,0.0,75.0,0.0,25.0
350579,2012,4.9,0.0,66.7,0.0,33.3
350651,2012,3.9,0.0,66.7,0.0,33.3
350658,2012,5.4,0.0,37.5,12.5,50.0
350690,2012,6.1,0.0,100.0,0.0,0.0
360505,2012,17.3,0.0,56.5,4.3,39.1
400505,2012,15.8,0.0,53.6,1.8,44.6
440505,2012,6.9,0.0,65.0,8.3,26.7
440515,2012,2.6,0.0,0.0,100.0,0.0
460505,2012,40.4,0.0,70.0,0.6,29.4
480505,2012,22.4,0.0,56.0,4.0,40.0
490506,2012,24.0,1.1,78.5,3.2,17.2
500505,2012,29.9,0.0,60.9,0.0,39.1
520405,2012,18.3,0.0,52.6,5.3,42.1
560505,2012,27.9,0.0,56.4,1.8,41.8
570505,2012,3.4,0.0,62.5,12.5,25.0
610505,2012,8.2,0.0,70.0,15.0,15.0
610510,2012,6.2,0.0,66.7,11.1,22.2
640505,2012,8.0,0.0,37.5,0.0,62.5
650505,2012,55.8,0.0,56.6,1.9,41.5
710505,2012,21.5,0.0,47.8,2.2,50.0
720505,2012,25.4,0.0,52.3,4.6,43.1
730505,2012,11.5,0.0,76.2,4.8,19.0
770505,2012,25.7,0.0,64.3,3.6,32.1
790505,2012,13.0,0.0,58.1,9.7,32.3
820505,2012,56.0,0.0,76.4,0.7,22.9
830505,2012,16.5,0.0,66.7,0.0,33.3
860505,2012,10.2,0.0,60.0,10.0,30.0
870505,2012,31.1,0.0,56.1,15.2,28.8
880505,2012,33.7,0.0,54.2,2.1,43.8
930505,2012,4.3,0.0,87.5,6.3,6.3
940505,2012,8.2,0.0,50.0,10.0,40.0
950325,2012,0.0,0.0,0.0,0.0,0.0
950505,2012,6.9,0.0,43.3,13.3,43.3
960505,2012,22.6,0.0,55.8,4.7,39.5
970505,2012,7.4,0.0,70.6,17.6,11.8
970510,2012,1.7,0.0,50.0,50.0,0.0
990505,2012,34.0,0.0,57.7,1.4,40.8
1000515,2012,19.8,2.0,53.1,6.1,38.8
1010505,2012,31.8,0.0,51.2,4.9,43.9
1030505,2012,4.0,0.0,83.3,0.0,16.7
1050505,2012,38.3,2.2,41.3,4.3,52.2
1070505,2012,13.2,0.0,58.6,10.3,31.0
1100505,2012,25.2,0.0,48.6,2.7,48.6
1110505,2012,6.4,0.0,83.3,0.0,16.7
1140505,2012,6.0,20.0,40.0,0.0,40.0
1170505,2012,36.0,0.0,77.8,0.0,22.2
1220505,2012,37.9,0.0,55.7,0.0,44.3
1250505,2012,34.3,0.0,77.8,0.0,22.2
1270505,2012,19.4,0.0,66.7,0.0,33.3
1280505,2012,14.6,1.9,57.7,5.8,34.6
1310505,2012,51.1,0.7,66.2,0.0,33.1
1330505,2012,2.4,0.0,100.0,0.0,0.0
1360505,2012,47.3,0.0,60.7,0.9,38.3
1370505,2012,9.6,0.0,45.8,33.3,20.8
1370605,2012,1.8,0.0,0.0,100.0,0.0
1380505,2012,29.3,4.5,63.6,4.5,27.3
1390505,2012,48.7,0.0,52.3,0.0,47.7
1410505,2012,19.5,0.0,44.7,7.9,47.4
1420505,2012,12.0,0.0,55.6,0.0,44.4
1440505,2012,31.5,0.0,54.9,0.0,45.1
1490536,2012,0.0,0.0,0.0,0.0,0.0
1500505,2012,14.5,0.0,54.5,9.1,36.4
1510505,2012,14.0,5.6,66.7,0.0,27.8
1520505,2012,39.7,0.0,60.0,12.0,28.0
1530505,2012,13.1,0.0,68.4,7.9,23.7
1530605,2012,5.8,0.0,66.7,33.3,0.0
1550505,2012,45.6,0.4,70.8,1.3,27.4
1580505,2012,29.7,0.0,57.6,3.0,39.4
1590505,2012,40.2,1.0,55.3,8.7,35.0
1600505,2012,8.3,0.0,69.8,11.3,18.9
1610505,2012,7.2,6.3,62.5,6.3,25.0
1620505,2012,26.0,0.0,48.5,3.0,48.5
1630505,2012,5.5,0.0,52.9,11.8,35.3
1630510,2012,7.0,0.0,50.0,23.1,26.9
1630525,2012,4.0,0.0,0.0,0.0,100.0
1630605,2012,3.3,0.0,40.0,0.0,60.0
1640505,2012,27.9,0.0,58.5,0.0,41.5
1650505,2012,7.9,0.0,65.6,6.3,28.1
1670505,2012,30.3,0.0,48.1,3.8,48.1
1680505,2012,47.6,0.0,58.2,2.7,39.1
1700505,2012,19.6,0.0,56.1,4.9,39.0
1710505,2012,31.3,0.9,60.2,2.8,36.1
1720505,2012,17.7,0.0,55.0,0.0,45.0
1740505,2012,29.8,0.0,52.9,0.0,47.1
1750505,2012,59.2,0.8,70.5,0.8,28.0
1760505,2012,12.5,0.0,75.0,3.1,21.9
1760605,2012,6.8,0.0,25.0,25.0,50.0
1770505,2012,35.2,1.4,40.0,0.0,58.6
1780505,2012,25.4,1.5,58.2,1.5,38.8
1810505,2012,12.4,0.0,48.9,12.8,38.3
1820505,2012,9.4,0.0,56.3,6.3,37.5
1850505,2012,13.7,0.0,55.9,2.9,41.2
1860505,2012,16.8,0.0,63.2,0.0,36.8
1870505,2012,35.2,0.0,80.6,0.0,19.4
1890505,2012,27.3,1.5,59.7,0.0,38.8
1970505,2012,29.2,0.0,53.8,3.8,42.3
1980505,2012,36.7,0.0,58.2,4.5,37.3
1990505,2012,51.0,0.0,64.6,0.6,34.8
2010505,2012,8.6,2.8,52.8,11.1,33.3
2040505,2012,39.1,0.0,50.8,3.3,45.9
2070505,2012,39.1,0.0,69.8,1.2,29.1
2070510,2012,46.9,0.0,66.3,0.5,33.2
2090505,2012,15.5,5.6,50.0,27.8,16.7
2100505,2012,29.6,1.7,71.7,0.0,26.7
2110505,2012,33.0,1.0,57.7,1.9,39.4
2120505,2012,29.4,0.0,37.5,10.0,52.5
2140505,2012,15.1,0.0,50.0,5.6,44.4
2150505,2012,5.9,0.0,100.0,0.0,0.0
2170505,2012,26.1,0.0,58.1,4.7,37.2
2180505,2012,20.0,0.0,72.2,2.8,25.0
2190505,2012,54.3,0.0,72.4,0.0,27.6
2200505,2012,15.0,0.0,66.7,6.1,27.3
2260505,2012,18.7,0.0,65.2,13.0,21.7
2270505,2012,10.3,0.0,60.0,20.0,20.0
2290510,2012,11.1,0.0,52.2,4.3,43.5
2310505,2012,20.0,0.0,58.1,4.7,37.2
2360505,2012,15.7,0.0,43.8,6.3,50.0
2360510,2012,10.2,0.0,68.2,4.5,27.3
2390505,2012,23.4,0.0,72.0,2.0,26.0
2390515,2012,13.6,2.4,47.6,4.8,45.2
2430505,2012,6.8,0.0,52.4,19.0,28.6
2430510,2012,8.2,0.0,66.7,0.0,33.3
2440505,2012,2.4,0.0,75.0,0.0,25.0
2460505,2012,40.1,0.0,52.6,1.8,45.6
2480505,2012,4.0,0.0,64.3,0.0,35.7
2480520,2012,0.0,0.0,0.0,0.0,0.0
2510505,2012,15.9,0.0,42.9,4.8,52.4
2520510,2012,30.4,0.0,52.4,9.5,38.1
2580505,2012,11.6,0.0,69.0,13.8,17.2
2610505,2012,35.6,0.0,58.9,4.4,36.7
2620505,2012,13.1,0.0,61.9,0.0,38.1
2640505,2012,37.8,0.0,50.6,1.3,48.1
2650505,2012,31.2,0.0,40.7,18.5,40.7
2660505,2012,40.9,0.0,64.3,0.0,35.7
2710505,2012,31.3,0.0,60.3,3.4,36.2
2740505,2012,11.5,0.0,57.9,15.8,26.3
2780505,2012,21.1,0.0,74.3,0.0,25.7
2810500,2012,4.8,5.6,55.6,16.7,22.2
2810510,2012,5.2,0.0,42.9,57.1,0.0
4060705,2012,3.8,0.0,50.0,25.0,25.0
4110305,2012,3.7,0.0,0.0,0.0,100.0
4120530,2012,20.5,0.0,88.9,11.1,0.0
4130505,2012,16.7,0.0,20.0,0.0,80.0
4160305,2012,25.0,0.0,80.0,0.0,20.0
4240505,2012,1.4,0.0,100.0,0.0,0.0
4300305,2012,27.4,0.0,76.5,0.0,23.5
4350305,2012,14.3,0.0,83.3,0.0,16.7
4360305,2012,17.4,0.0,75.0,0.0,25.0
4380505,2012,19.0,0.0,100.0,0.0,0.0
4410505,2012,11.3,0.0,46.2,7.7,46.2
4460550,2012,22.6,0.0,71.4,0.0,28.6
4490305,2012,4.0,0.0,100.0,0.0,0.0
4580505,2012,0.0,0.0,0.0,0.0,0.0
4680505,2012,51.1,0.0,87.0,0.0,13.0
4690505,2012,10.3,0.0,75.0,0.0,25.0
4700105,2012,18.8,0.0,80.0,0.0,20.0
4780505,2012,33.3,0.0,69.6,4.3,26.1
4790505,2012,36.7,4.5,81.8,4.5,9.1
4850485,2012,17.9,0.0,40.0,0.0,60.0
4870550,2012,31.6,0.0,88.9,0.0,11.1
4880550,2012,20.7,0.0,33.3,16.7,50.0
4930505,2012,6.3,0.0,100.0,0.0,0.0
4940205,2012,2.9,0.0,100.0,0.0,0.0
4960305,2012,5.3,0.0,100.0,0.0,0.0
6000505,2012,54.4,0.0,58.5,0.4,41.1
6030505,2012,17.0,0.0,38.9,11.1,50.0
6050505,2012,32.0,0.0,67.9,5.1,26.9
6100505,2012,20.9,0.0,61.5,0.0,38.5
6150505,2012,6.3,0.0,33.3,16.7,50.0
6160505,2012,12.6,0.0,45.5,0.0,54.5
6180505,2012,28.8,0.0,75.0,7.5,17.5
6200505,2012,18.8,0.0,61.5,0.0,38.5
6250505,2012,15.7,0.0,50.8,1.6,47.5
6350505,2012,17.7,0.0,75.0,0.0,25.0
6400505,2012,55.4,0.0,74.4,0.0,25.6
6450505,2012,13.4,0.0,53.8,7.7,38.5
6500505,2012,20.6,0.0,52.7,9.1,38.2
6550505,2012,67.1,0.0,68.3,1.0,30.8
6580505,2012,15.1,0.0,61.7,8.5,29.8
6600505,2012,28.1,0.0,62.5,2.8,34.7
6650505,2012,19.6,0.0,55.6,13.9,30.6
6700505,2012,19.4,0.0,71.4,4.8,23.8
6720505,2012,9.7,0.0,85.7,14.3,0.0
6730505,2012,38.5,0.0,59.7,1.3,39.0
6740505,2012,10.3,0.0,100.0,0.0,0.0
6750505,2012,46.9,0.0,64.6,0.0,35.4
6800505,2012,20.6,0.0,63.5,3.2,33.3
6830505,2012,9.5,0.0,53.8,7.7,38.5
6900505,2012,36.2,0.0,55.9,1.8,42.3
6950505,2012,51.5,0.5,67.8,0.0,31.8
6980510,2012,39.8,2.2,60.0,2.2,35.6
7050505,2012,47.5,0.0,59.5,0.0,40.5
7100510,2012,30.8,1.9,49.1,0.0,49.1
7150505,2012,34.9,0.0,67.6,2.7,29.7
7170505,2012,13.7,10.0,40.0,0.0,50.0
7200505,2012,13.9,0.0,71.4,7.1,21.4
7250505,2012,38.9,0.0,59.3,1.1,39.6
7300505,2012,47.0,0.0,54.7,2.5,42.8
7350505,2012,22.8,0.0,56.7,6.7,36.7
7400505,2012,26.9,2.0,55.1,2.0,40.8
7450505,2012,32.8,1.8,57.9,7.0,33.3
7500505,2012,5.6,0.0,50.0,0.0,50.0
7530505,2012,17.1,0.0,66.7,8.3,25.0
7550505,2012,13.3,0.0,46.2,15.4,38.5
7550515,2012,11.8,0.0,100.0,0.0,0.0
7550525,2012,11.1,0.0,0.0,0.0,100.0
7600505,2012,21.4,0.0,62.5,1.8,35.7
7630505,2012,15.0,0.0,71.0,6.5,22.6
7650505,2012,17.6,0.0,50.0,16.7,33.3
7670505,2012,8.5,0.0,77.8,0.0,22.2
7780505,2012,10.1,0.0,42.9,0.0,57.1
8010605,2012,7.5,17.6,47.1,0.0,35.3
8050605,2012,16.8,2.2,58.7,10.9,28.3
8060605,2012,7.0,0.0,71.4,0.0,28.6
