school_id,year,success_raw,success_letter
06250505,2011,8.015,P
06250505,2012,7.802,P
06250505,2013,8.329,A
06250505,2014,8.349,A
04840505,2006,7.668,P
04840505,2007,8.087,P
04840505,2008,7.755,P
04840505,2009,8.31,A
04840505,2010,7.79,P
04840505,2011,8.051,P
04840505,2012,7.623,P
04840505,2013,8.036,P
04840505,2014,7.055,P
00350535,2006,5.071,W
00350535,2007,5.457,W
00350535,2008,5.387,W
00350535,2009,5.565,W
00350535,2010,5.752,W
00350535,2011,5.883,W
00350535,2012,5.603,W
00350535,2013,6.006,W
00350535,2014,5.929,W
04440205,2006,6.902,P
04440205,2007,6.513,P
04440205,2008,7.135,P
04440205,2009,6.979,P
04440205,2010,7.273,P
04440205,2011,7.697,P
04440205,2012,7.014,P
04440205,2013,6.949,P
04440205,2014,6.951,P
01980305,2007,7.357,P
01980305,2008,7.895,P
01980305,2009,7.434,P
01980305,2010,7.817,P
01980305,2011,8.187,A
01980305,2012,7.788,P
01980305,2013,8.032,P
01980305,2014,7.702,P
03350505,2006,8.731,A
03350505,2007,8.945,A
03350505,2008,9.003,A
03350505,2009,9.105,A
03350505,2010,8.901,A
03350505,2011,9.141,A
03350505,2012,9.25,A
03350505,2013,9.42,A
03350505,2014,9.306,A
03360310,2008,6.631,P
03360310,2009,6.679,P
03360310,2010,6.775,P
03360310,2006,6.358,P
03360310,2007,6.564,P
04720515,2006,5.632,W
04720515,2007,6.378,P
04370505,2006,6.445,P
04370505,2007,7.373,P
04370505,2008,7.277,P
04370505,2009,8.407,A
04370505,2010,7.591,P
04370505,2011,8.428,A
04370505,2012,8.258,A
04370505,2013,8.106,P
04370505,2014,8.255,A
01990405,2006,7.654,P
01990405,2007,7.851,P
01990405,2008,7.591,P
01990405,2009,8.069,P
01990405,2010,8.08,P
01990405,2011,8.148,A
01990405,2012,7.901,P
01990405,2013,8.23,A
01990405,2014,7.899,P
03010305,2006,6.93,P
03010305,2007,7.048,P
03010305,2008,7.089,P
03010305,2009,7.39,P
03010305,2010,6.916,P
03010305,2011,7.232,P
03010305,2012,7.141,P
03010305,2013,7.734,P
03010305,2014,6.883,P
01370015,2009,5.284,W
01370015,2010,5.194,W
01370015,2011,5.477,W
01370015,2012,6.097,W
01370015,2013,5.408,W
01370015,2014,5.319,W
01740505,2006,7.699,P
01740505,2007,7.963,P
01740505,2008,7.949,P
01740505,2009,8.148,A
01740505,2010,7.646,P
01740505,2011,8.351,A
01740505,2012,8.373,A
01740505,2013,8.605,A
01740505,2014,7.113,P
02810310,2006,4.911,W
02810310,2007,4.882,W
02810310,2008,4.843,W
02810310,2009,4.673,W
02810310,2010,5.271,W
02810310,2011,4.916,W
02810310,2012,4.987,W
02810310,2013,4.545,W
02810310,2014,4.794,W
00350541,2006,7.062,P
00350541,2007,7.312,P
00350541,2008,7.471,P
00350541,2009,6.887,P
00350541,2010,7.296,P
00350541,2011,7.472,P
00350541,2012,7.528,P
00350541,2013,7.266,P
00350541,2014,7.344,P
00990505,2006,8.104,P
00990505,2007,7.785,P
00990505,2008,8.331,A
00990505,2009,8.353,A
00990505,2010,8.159,A
00990505,2011,8.707,A
00990505,2012,8.565,A
00990505,2013,8.738,A
00990505,2014,8.608,A
03460505,2006,6.925,P
03460505,2007,7.652,P
03460505,2008,8.025,P
03460505,2009,8.156,A
03460505,2010,8.082,P
03460505,2011,8.084,P
03460505,2012,8.289,A
03460505,2013,8.093,P
03460505,2014,8.363,A
01600340,2007,6.155,W
01600340,2008,6.369,P
01600340,2009,6.309,P
01600340,2010,6.343,P
01600340,2011,5.823,W
01600340,2012,5.656,W
01600340,2013,5.64,W
01600340,2014,5.546,W
02520305,2006,6.845,P
02520305,2007,6.784,P
02520305,2008,6.899,P
02520305,2009,7.654,P
02520305,2010,7.69,P
02520305,2011,7.637,P
02520305,2012,7.771,P
02520305,2013,7.099,P
02520305,2014,6.964,P
02140305,2006,6.591,P
02140305,2007,6.601,P
02140305,2008,6.965,P
02140305,2009,7.031,P
02140305,2010,6.894,P
02140305,2011,6.86,P
02140305,2012,6.778,P
02140305,2013,6.902,P
02140305,2014,6.514,P
02770305,2006,5.715,W
02770305,2007,5.216,W
02770305,2008,5.0,W
02770305,2009,5.66,W
02770305,2010,5.844,W
02770305,2011,5.656,W
02770305,2012,5.568,W
07170505,2006,6.737,P
07170505,2007,6.723,P
07170505,2008,6.758,P
07170505,2009,6.551,P
07170505,2010,6.779,P
07170505,2011,7.226,P
07170505,2012,7.181,P
07170505,2013,7.614,P
07170505,2014,7.4,P
06950505,2006,8.528,A
06950505,2007,8.587,A
06950505,2008,8.628,A
06950505,2009,8.838,A
06950505,2010,8.981,A
06950505,2011,9.016,A
06950505,2012,9.416,A
06950505,2013,9.36,A
06950505,2014,9.312,A
08710605,2006,6.784,P
08710605,2007,7.041,P
08710605,2008,7.572,P
08710605,2009,8.022,P
08710605,2010,8.319,A
08710605,2011,8.514,A
08710605,2012,8.496,A
08710605,2013,8.713,A
08710605,2014,8.479,A
01610505,2006,7.144,P
01610505,2007,7.292,P
01610505,2008,7.51,P
01610505,2009,7.378,P
01610505,2010,7.522,P
01610505,2011,7.953,P
01610505,2012,7.925,P
01610505,2013,8.543,A
01610505,2014,8.57,A
01610305,2007,6.506,P
01610305,2008,6.409,P
01610305,2009,6.766,P
01610305,2010,6.179,W
01610305,2011,6.776,P
01610305,2012,6.795,P
01610305,2013,6.647,P
01610305,2014,6.272,P
02810340,2006,4.63,W
02810340,2007,4.7,W
02810340,2008,4.983,W
02810340,2009,4.838,W
02810340,2010,5.199,W
02810340,2011,5.446,W
02810340,2012,4.938,W
02810340,2013,5.16,W
02810340,2014,5.186,W
07400505,2006,7.943,P
07400505,2007,8.094,P
07400505,2008,8.066,P
07400505,2009,8.442,A
07400505,2010,8.453,A
07400505,2011,8.354,A
07400505,2012,8.598,A
07400505,2013,8.694,A
07400505,2014,8.382,A
02010515,2010,4.457,W
02010515,2011,6.25,P
02010515,2012,4.861,W
02010515,2013,5.0,W
02580050,2010,6.856,P
02580050,2011,6.094,W
02580050,2012,7.55,P
02580050,2013,7.386,P
02580050,2014,6.921,P
04410505,2006,6.898,P
04410505,2007,6.735,P
04410505,2008,6.743,P
04410505,2009,7.662,P
04410505,2010,7.686,P
04410505,2011,7.612,P
04410505,2012,7.5,P
04410505,2013,7.856,P
04410505,2014,7.288,P
05480000,2012,5.0,W
01170505,2006,8.224,A
01170505,2007,7.849,P
01170505,2008,7.955,P
01170505,2009,8.118,P
01170505,2010,7.964,P
01170505,2011,7.77,P
01170505,2012,7.959,P
01170505,2013,8.14,A
01170505,2014,7.917,P
00350575,2006,8.587,A
00350575,2007,8.111,P
00350575,2008,8.195,A
00350575,2009,8.309,A
00350575,2010,8.075,P
00350575,2011,8.447,A
00350575,2012,8.399,A
00350575,2013,8.252,A
00350575,2014,8.259,A
01260305,2007,6.308,P
01260305,2008,6.855,P
01260305,2009,6.833,P
01260305,2010,6.745,P
01260305,2011,6.609,P
01260305,2012,6.545,P
00200505,2006,7.395,P
00200505,2007,7.649,P
00200505,2008,7.917,P
00200505,2009,7.979,P
00200505,2010,7.447,P
00200505,2011,7.476,P
00200505,2012,7.523,P
00200505,2013,7.495,P
00200505,2014,7.257,P
00350190,2010,6.938,P
00350190,2011,6.607,P
00350190,2012,6.548,P
00350190,2013,6.083,W
00350190,2014,5.787,W
00350381,2008,5.043,W
00350381,2009,4.56,W
00350381,2007,4.778,W
00440078,2011,5.702,W
00440078,2012,5.69,W
00440078,2013,5.957,W
00440078,2014,5.637,W
08520605,2006,6.281,P
08520605,2007,6.14,W
08520605,2008,6.824,P
08520605,2009,7.113,P
08520605,2010,7.03,P
08520605,2011,7.598,P
08520605,2012,7.697,P
08520605,2013,7.712,P
08520605,2014,7.909,P
04510550,2008,5.667,W
04510550,2009,8.819,A
04510550,2010,6.406,P
04510550,2006,5.75,W
04510550,2007,6.518,P
01490018,2008,5.681,W
01490018,2007,5.952,W
07600405,2006,6.498,P
07600405,2007,6.912,P
07600405,2008,7.073,P
07600405,2009,7.033,P
07600405,2010,7.116,P
07600405,2011,7.165,P
07600405,2012,7.356,P
07600405,2013,7.101,P
07600405,2014,7.119,P
03250605,2006,5.449,W
03250605,2007,5.985,W
03250605,2008,6.418,P
03250605,2009,6.135,W
03250605,2010,6.427,P
03250605,2011,6.027,W
03250605,2012,7.11,P
03250605,2013,7.321,P
03250605,2014,7.453,P
01490534,2008,4.452,W
01490534,2009,4.148,NI
01490534,2010,4.338,NI
01490534,2011,4.638,W
01490534,2012,4.088,NI
01490534,2013,4.203,NI
01490534,2014,3.767,NI
02430510,2006,7.299,P
02430510,2007,7.459,P
02430510,2008,7.766,P
02430510,2009,8.04,P
02430510,2010,8.066,P
02430510,2011,8.491,A
02430510,2012,8.473,A
02430510,2013,8.417,A
02430510,2014,8.094,P
00350116,2011,5.817,W
00350116,2012,6.356,P
00350116,2013,6.396,P
00350116,2014,5.466,W
03070310,2006,7.129,P
03070310,2007,6.96,P
03070310,2008,6.969,P
03070310,2009,7.123,P
03070310,2010,7.547,P
03070310,2011,7.543,P
03070310,2012,7.383,P
03070310,2013,7.724,P
03070310,2014,7.5,P
01530050,2007,5.744,W
04740505,2006,5.94,W
04740505,2007,6.096,W
04740505,2008,6.492,P
04740505,2009,6.148,W
04740505,2010,7.045,P
04740505,2011,6.673,P
04740505,2012,7.532,P
04740505,2013,7.51,P
04740505,2014,7.125,P
02960005,2006,6.815,P
02960005,2007,7.829,P
02960005,2008,7.232,P
02960005,2009,7.866,P
02960005,2010,8.043,P
02960005,2011,7.257,P
02960005,2012,7.643,P
02960005,2013,7.5,P
02390305,2006,6.506,P
02390305,2007,6.649,P
02390305,2008,6.623,P
02390305,2009,6.854,P
02390305,2010,7.393,P
02390305,2011,6.892,P
02390305,2012,6.941,P
02390305,2013,6.913,P
02390305,2014,6.716,P
00030305,2007,6.594,P
00030305,2008,6.994,P
00030305,2009,7.162,P
00030305,2010,6.715,P
00030305,2011,6.724,P
00030305,2012,6.922,P
00030305,2013,7.532,P
00030305,2014,7.144,P
00350425,2008,5.283,W
00350425,2009,5.91,W
00350425,2007,5.288,W
01600315,2007,6.35,P
01600315,2008,5.89,W
01600315,2009,6.736,P
01600315,2010,6.409,P
01600315,2011,6.974,P
01600315,2012,6.86,P
01600315,2013,6.883,P
01600315,2014,6.441,P
07250305,2006,7.194,P
07250305,2007,7.208,P
07250305,2008,7.456,P
07250305,2009,7.85,P
07250305,2010,7.776,P
07250305,2011,7.321,P
07250305,2012,7.42,P
07250305,2013,7.955,P
07250305,2014,7.703,P
00490006,2007,6.641,P
00490006,2008,6.562,P
00490006,2009,7.5,P
00490006,2010,6.688,P
00490006,2011,7.772,P
00490006,2012,7.708,P
00490006,2013,8.25,A
00490006,2014,7.292,P
00440405,2007,5.206,W
00440405,2008,5.482,W
00440405,2009,5.563,W
00440405,2010,5.141,W
00440405,2011,4.848,W
00440405,2012,5.276,W
00440405,2013,5.389,W
00440405,2014,4.948,W
00140505,2006,8.467,A
00140505,2007,8.601,A
00140505,2008,8.62,A
00140505,2009,8.78,A
00140505,2010,9.026,A
00140505,2011,8.957,A
00140505,2012,9.081,A
00140505,2013,9.215,A
00140505,2014,9.199,A
00460005,2007,7.417,P
00460005,2008,7.675,P
00460005,2009,8.214,A
00460005,2010,7.917,P
00460005,2011,8.135,A
00460005,2012,8.431,A
00460005,2013,8.578,A
00460005,2014,8.284,A
00720050,2007,6.778,P
00720050,2008,6.887,P
00720050,2009,6.831,P
00720050,2010,7.179,P
00720050,2011,6.947,P
00720050,2012,7.332,P
00720050,2013,7.467,P
00720050,2014,7.178,P
03420505,2006,8.184,A
03420505,2007,8.3,A
03420505,2008,8.381,A
03420505,2009,8.47,A
03420505,2010,8.617,A
03420505,2011,8.657,A
03420505,2012,8.807,A
03420505,2013,8.788,A
03420505,2014,8.934,A
02480520,2006,4.008,NI
02480520,2007,4.969,W
02480520,2008,6.161,W
02480520,2010,5.75,W
02480520,2011,6.607,P
02480520,2012,7.105,P
02480520,2013,6.25,P
02480520,2014,6.319,P
02360510,2006,6.384,P
02360510,2007,6.759,P
02360510,2008,7.064,P
02360510,2009,7.2,P
02360510,2010,7.461,P
02360510,2011,7.533,P
02360510,2012,7.6,P
02360510,2013,8.058,P
02360510,2014,7.8,P
01810060,2007,6.133,W
01810060,2008,5.93,W
01810060,2009,5.899,W
01810060,2010,5.796,W
01810060,2011,6.408,P
01810060,2012,6.213,W
01810060,2013,6.534,P
01810060,2014,6.305,P
00460045,2007,7.67,P
00460045,2008,7.604,P
00460045,2009,7.917,P
00460045,2010,7.401,P
00460045,2011,8.048,P
00460045,2012,7.986,P
00460045,2013,7.955,P
00460045,2014,8.377,A
02070305,2006,7.36,P
02070305,2007,7.353,P
02070305,2008,7.857,P
02070305,2009,8.055,P
02070305,2010,8.133,A
02070305,2011,8.18,A
02070305,2012,8.227,A
02070305,2013,7.803,P
02070305,2014,8.222,A
02810325,2006,5.423,W
02810325,2007,5.028,W
02810325,2008,5.167,W
02810325,2009,5.095,W
02810325,2010,5.268,W
02810325,2011,5.114,W
02810325,2012,4.939,W
02810325,2013,5.251,W
02810325,2014,4.983,W
00190305,2008,6.168,W
00190305,2009,6.528,P
00190305,2010,7.038,P
00190305,2007,6.426,P
05180000,2012,4.303,NI
07120310,2013,6.437,P
07120310,2014,6.151,W
00950305,2007,5.221,W
00950305,2008,5.37,W
00950305,2009,5.685,W
00950305,2010,6.015,W
00950305,2011,5.883,W
00950305,2012,5.622,W
00950305,2013,5.327,W
00950305,2014,5.356,W
02930505,2006,6.894,P
02930505,2007,6.992,P
02930505,2008,7.395,P
02930505,2009,7.799,P
02930505,2010,7.425,P
02930505,2011,7.127,P
02930505,2012,6.957,P
02930505,2013,7.084,P
02930505,2014,6.931,P
01280085,2007,6.037,W
01280085,2008,6.562,P
01280085,2009,6.621,P
01280085,2010,6.97,P
01280085,2011,6.963,P
01280085,2012,6.434,P
01280085,2013,6.994,P
01280085,2014,6.337,P
00180510,2006,6.228,W
00180510,2007,6.567,P
00180510,2008,6.677,P
00180510,2009,6.938,P
00180510,2010,7.237,P
00180510,2011,7.46,P
00180510,2012,7.724,P
00180510,2013,7.342,P
00180510,2014,7.457,P
03360020,2006,6.473,P
03360020,2007,6.418,P
03360020,2008,6.542,P
03360020,2009,6.599,P
03360020,2010,6.514,P
03360020,2011,6.283,P
03360020,2012,6.454,P
03360020,2013,6.086,W
03360020,2014,6.094,W
02360505,2006,6.377,P
02360505,2007,6.875,P
02360505,2008,6.641,P
02360505,2009,6.983,P
02360505,2010,7.416,P
02360505,2011,7.143,P
02360505,2012,7.658,P
02360505,2013,7.877,P
02360505,2014,7.512,P
02310305,2006,6.28,P
02310305,2007,6.8,P
02310305,2008,6.915,P
02310305,2009,7.259,P
02310305,2010,7.174,P
02310305,2011,7.727,P
02310305,2012,7.37,P
02310305,2013,7.326,P
02310305,2014,7.411,P
01600345,2007,5.97,W
01600345,2008,6.287,P
01600345,2009,5.951,W
01600345,2010,6.424,P
01600345,2011,6.806,P
01600345,2012,6.927,P
01600345,2013,6.94,P
01600345,2014,6.339,P
02310505,2006,7.37,P
02310505,2007,7.674,P
02310505,2008,7.833,P
02310505,2009,8.095,P
02310505,2010,7.81,P
02310505,2011,8.131,A
02310505,2012,8.649,A
02310505,2013,8.725,A
02310505,2014,8.506,A
07730405,2006,6.551,P
07730405,2007,6.67,P
07730405,2008,7.021,P
07730405,2009,7.014,P
07730405,2010,7.311,P
07730405,2011,7.46,P
07730405,2012,7.643,P
07730405,2013,7.672,P
07730405,2014,7.227,P
06500505,2006,7.165,P
06500505,2007,7.404,P
06500505,2008,7.921,P
06500505,2009,8.14,A
06500505,2010,7.971,P
06500505,2011,8.467,A
06500505,2012,8.453,A
06500505,2013,8.549,A
06500505,2014,8.594,A
06250315,2006,6.358,P
06250315,2007,6.572,P
06250315,2008,6.902,P
06250315,2009,7.2,P
06250315,2010,6.802,P
06250315,2011,6.872,P
06250315,2012,6.851,P
06250315,2013,7.124,P
06250315,2014,7.309,P
01640505,2006,8.558,A
01640505,2007,8.814,A
01640505,2008,8.683,A
01640505,2009,8.828,A
01640505,2010,9.206,A
01640505,2011,9.0,A
01640505,2012,9.175,A
01640505,2013,9.192,A
01640505,2014,9.084,A
01740305,2007,7.024,P
01740305,2008,6.591,P
01740305,2009,6.817,P
01740305,2010,6.671,P
01740305,2011,6.875,P
01740305,2012,6.514,P
01740305,2013,6.406,P
03040505,2006,6.947,P
03040505,2007,7.489,P
03040505,2008,7.457,P
03040505,2009,7.977,P
03040505,2010,7.586,P
03040505,2011,8.198,A
03040505,2012,7.904,P
03040505,2013,8.02,P
03040505,2014,8.405,A
02580025,2006,6.205,W
02580025,2007,6.458,P
02580025,2008,6.495,P
02580025,2009,6.392,P
02580025,2010,6.222,W
02580025,2011,5.991,W
02580025,2012,6.633,P
02580025,2013,6.438,P
02580025,2014,5.162,W
02390605,2008,7.507,P
02390605,2006,6.5,P
02390605,2007,7.045,P
04300305,2007,7.946,P
04300305,2008,7.99,P
04300305,2009,8.675,A
04300305,2010,8.319,A
04300305,2011,8.822,A
04300305,2012,8.876,A
04300305,2013,8.805,A
04300305,2014,9.06,A
08150605,2006,6.973,P
08150605,2007,6.972,P
08150605,2008,7.21,P
08150605,2009,7.358,P
08150605,2010,6.879,P
08150605,2011,7.471,P
08150605,2012,7.919,P
08150605,2013,7.84,P
08150605,2014,7.74,P
02810205,2008,7.221,P
02810205,2009,6.098,W
02810205,2010,6.324,P
02810205,2011,7.118,P
02810205,2012,7.072,P
02810205,2013,6.596,P
02810205,2014,6.749,P
00820305,2007,7.25,P
00820305,2008,7.533,P
00820305,2009,7.939,P
00820305,2010,7.669,P
00820305,2011,7.872,P
00820305,2012,7.761,P
00820305,2013,7.769,P
00820305,2014,7.766,P
02730305,2006,6.526,P
02730305,2007,7.263,P
02730305,2008,6.789,P
02730305,2009,7.079,P
02730305,2010,6.696,P
02730305,2011,7.182,P
02730305,2012,7.277,P
02730305,2013,7.6,P
02730305,2014,7.202,P
02650505,2006,7.151,P
02650505,2007,7.289,P
02650505,2008,7.182,P
02650505,2009,7.823,P
02650505,2010,7.882,P
02650505,2011,8.309,A
02650505,2012,8.331,A
02650505,2013,8.94,A
02650505,2014,8.385,A
01890505,2006,7.832,P
01890505,2007,7.717,P
01890505,2008,7.842,P
01890505,2009,8.225,A
01890505,2010,8.144,A
01890505,2011,8.521,A
01890505,2012,8.616,A
01890505,2013,9.008,A
01890505,2014,9.023,A
02810320,2006,4.038,NI
02810320,2007,4.214,NI
02810320,2008,4.586,W
02810320,2009,4.957,W
02810320,2010,5.01,W
02810320,2011,5.492,W
02810320,2012,5.231,W
02810320,2013,5.294,W
02810320,2014,4.993,W
01370605,2006,4.808,W
01370605,2007,5.092,W
01370605,2008,4.964,W
01370605,2009,5.141,W
01370605,2010,5.252,W
01370605,2011,5.463,W
01370605,2012,5.693,W
01370605,2013,5.846,W
01370605,2014,5.698,W
00400310,2007,7.066,P
00400310,2008,7.468,P
00400310,2009,7.512,P
00400310,2010,7.767,P
00400310,2011,8.072,P
00400310,2012,7.893,P
00400310,2013,7.828,P
00400310,2014,7.788,P
06250310,2008,6.831,P
06250310,2006,6.827,P
06250310,2007,7.031,P
02810550,2012,5.054,W
02810550,2013,5.481,W
02810550,2014,5.875,W
07780505,2006,6.622,P
07780505,2007,7.063,P
07780505,2008,6.511,P
07780505,2009,6.842,P
07780505,2010,7.249,P
07780505,2011,6.884,P
07780505,2012,6.971,P
07780505,2013,7.525,P
07780505,2014,8.072,P
06720405,2010,6.01,W
06720405,2011,6.286,P
06720405,2012,6.354,P
06720405,2013,6.34,P
06720405,2014,6.107,W
01530320,2007,6.497,P
01530320,2008,6.274,P
01530320,2009,6.233,W
01530320,2010,6.355,P
01530320,2011,6.526,P
01530320,2012,6.644,P
01530320,2013,6.717,P
01530320,2014,6.449,P
01620020,2007,7.413,P
01620020,2008,7.491,P
01620020,2009,7.296,P
01620020,2010,7.393,P
01620020,2011,7.637,P
01620020,2012,7.227,P
05400000,2012,4.952,W
01000310,2007,6.75,P
01000310,2008,6.614,P
01000310,2009,7.326,P
01000310,2010,7.243,P
01000310,2011,7.147,P
01000310,2012,7.315,P
01000310,2013,7.293,P
01000310,2014,6.997,P
02780505,2006,7.472,P
02780505,2007,7.419,P
02780505,2008,7.528,P
02780505,2009,8.057,P
02780505,2010,7.912,P
02780505,2011,8.138,A
02780505,2012,8.467,A
02780505,2013,8.185,A
02780505,2014,8.212,A
04850485,2006,6.528,P
04850485,2007,6.686,P
04850485,2008,6.777,P
04850485,2009,7.175,P
04850485,2010,7.191,P
04850485,2011,7.282,P
04850485,2012,7.675,P
04850485,2013,7.809,P
04850485,2014,7.875,P
02930050,2008,5.312,W
02930050,2009,5.456,W
02930050,2010,5.494,W
02930050,2006,5.17,W
02930050,2007,5.955,W
02010510,2008,3.417,NI
02010510,2009,4.397,W
02010510,2014,5.0,W
02010510,2006,3.586,NI
02010510,2007,3.309,NI
08010605,2006,6.488,P
08010605,2007,6.838,P
08010605,2008,6.982,P
08010605,2009,7.372,P
08010605,2010,7.613,P
08010605,2011,7.601,P
08010605,2012,7.936,P
08010605,2013,7.877,P
08010605,2014,7.389,P
06600305,2006,7.5,P
06600305,2007,7.814,P
06600305,2008,7.864,P
06600305,2009,7.694,P
06600305,2010,7.789,P
06600305,2011,7.706,P
06600305,2012,7.641,P
06600305,2013,7.771,P
06600305,2014,7.87,P
05620000,2012,3.841,NI
03250310,2006,6.222,W
03250310,2007,6.26,P
03250310,2008,5.962,W
03250310,2009,6.238,W
03250310,2010,6.199,W
03250310,2011,6.081,W
03250310,2012,6.272,P
03250310,2013,5.695,W
03250310,2014,5.751,W
00400505,2006,7.798,P
00400505,2007,8.118,P
00400505,2008,7.981,P
00400505,2009,8.339,A
00400505,2010,8.299,A
00400505,2011,8.5,A
00400505,2012,8.794,A
00400505,2013,9.027,A
00400505,2014,8.955,A
02510505,2006,7.487,P
02510505,2007,7.507,P
02510505,2008,7.427,P
02510505,2009,7.618,P
02510505,2010,7.5,P
02510505,2011,7.621,P
02510505,2012,8.155,A
02510505,2013,8.129,A
02510505,2014,8.059,P
02010415,2006,5.252,W
02010415,2007,5.606,W
02010415,2008,5.607,W
02010415,2009,5.214,W
02010415,2010,5.387,W
02010415,2011,5.337,W
02010415,2012,5.327,W
02010415,2013,5.405,W
02010415,2014,5.488,W
00350485,2007,5.217,W
00350485,2008,5.327,W
00350485,2009,4.821,W
00350485,2010,5.634,W
00350485,2011,5.492,W
00350485,2012,4.954,W
00350485,2013,4.994,W
00350485,2014,5.393,W
00350013,2009,5.525,W
00350013,2010,4.646,W
00350013,2011,5.254,W
00350013,2012,5.318,W
00350013,2013,5.258,W
00350013,2014,5.06,W
08320605,2006,6.491,P
08320605,2007,6.904,P
08320605,2008,7.338,P
08320605,2009,7.598,P
08320605,2010,7.642,P
08320605,2011,7.881,P
08320605,2012,8.043,P
08320605,2013,8.13,A
08320605,2014,7.974,P
03480605,2006,5.418,W
03480605,2007,6.151,W
03480605,2008,6.588,P
03480605,2009,7.439,P
03480605,2010,7.219,P
03480605,2011,7.452,P
03480605,2012,7.779,P
03480605,2013,8.206,A
03480605,2014,7.816,P
07750310,2006,6.586,P
07750310,2007,7.012,P
07750310,2008,7.091,P
07750310,2009,7.318,P
07750310,2010,7.18,P
07750310,2011,6.99,P
07750310,2012,7.145,P
07750310,2013,7.266,P
07750310,2014,7.121,P
06450305,2006,6.308,P
06450305,2007,6.498,P
06450305,2008,6.791,P
06450305,2009,7.2,P
06450305,2010,6.453,P
06450305,2011,6.611,P
06450305,2012,5.48,W
06450305,2013,5.857,W
01530605,2006,6.118,W
01530605,2007,6.5,P
01530605,2008,6.589,P
01530605,2009,6.978,P
01530605,2010,7.272,P
01530605,2011,7.549,P
01530605,2012,7.681,P
01530605,2013,7.877,P
01530605,2014,7.857,P
00350653,2010,4.862,W
00350653,2011,4.567,W
03080404,2006,6.482,P
03080404,2007,6.514,P
03080404,2008,6.921,P
03080404,2009,6.943,P
03080404,2010,7.018,P
03080404,2011,7.057,P
03080404,2012,7.081,P
03080404,2013,6.849,P
03080404,2014,6.646,P
01640405,2007,7.453,P
01640405,2008,7.725,P
01640405,2009,7.699,P
01640405,2010,7.832,P
01640405,2011,7.641,P
01640405,2012,7.753,P
01640405,2013,7.743,P
01640405,2014,7.563,P
02460310,2006,7.379,P
02460310,2007,7.714,P
02460310,2008,7.601,P
02460310,2009,7.808,P
02460310,2010,7.642,P
02460310,2011,8.034,P
02460310,2012,7.935,P
02460310,2013,7.248,P
02460310,2014,7.186,P
00350413,2007,4.397,W
00350413,2008,4.353,NI
00350413,2009,4.141,NI
00350413,2010,3.571,NI
00350413,2011,4.323,NI
00350413,2012,5.139,W
00350413,2014,4.135,NI
01490525,2009,5.789,W
01490525,2010,5.781,W
01490525,2011,6.503,P
01490525,2012,6.533,P
01490525,2013,6.519,P
01490525,2014,6.61,P
00350560,2006,9.36,A
00350560,2007,8.841,A
00350560,2008,8.864,A
00350560,2009,8.856,A
00350560,2010,8.892,A
00350560,2011,9.086,A
00350560,2012,9.023,A
00350560,2013,8.998,A
00350560,2014,8.922,A
07750505,2006,7.928,P
07750505,2007,8.186,A
07750505,2008,8.292,A
07750505,2009,8.862,A
07750505,2010,8.667,A
07750505,2011,8.707,A
07750505,2012,8.813,A
07750505,2013,8.921,A
07750505,2014,8.995,A
01490090,2014,6.051,W
01010310,2007,7.327,P
01010310,2008,7.424,P
01010310,2009,7.596,P
01010310,2010,7.465,P
01010310,2011,7.653,P
01010310,2012,7.743,P
01010310,2013,7.922,P
01010310,2014,7.514,P
01600018,2007,6.607,P
01600018,2008,5.938,W
01600018,2009,6.276,P
01600018,2010,6.336,P
01600018,2011,6.179,W
01600018,2012,6.074,W
01600018,2013,6.579,P
01600018,2014,6.631,P
02740505,2006,6.516,P
02740505,2007,6.638,P
02740505,2008,6.94,P
02740505,2009,7.162,P
02740505,2010,7.12,P
02740505,2011,7.128,P
02740505,2012,7.171,P
02740505,2013,7.85,P
02740505,2014,7.845,P
08530605,2006,5.917,W
08530605,2007,6.313,P
08530605,2008,6.373,P
08530605,2009,6.684,P
08530605,2010,6.562,P
08530605,2011,7.361,P
08530605,2012,7.449,P
08530605,2013,7.682,P
08530605,2014,7.508,P
02290510,2006,7.136,P
02290510,2007,7.156,P
02290510,2008,7.307,P
02290510,2009,7.342,P
02290510,2010,7.394,P
02290510,2011,7.376,P
02290510,2012,7.998,P
02290510,2013,8.186,A
02290510,2014,7.837,P
06000505,2006,8.859,A
06000505,2007,8.969,A
06000505,2008,8.912,A
06000505,2009,9.096,A
06000505,2010,9.209,A
06000505,2011,9.258,A
06000505,2012,9.305,A
06000505,2013,9.556,A
06000505,2014,9.427,A
00440421,2010,4.911,W
00440421,2011,6.25,P
00440421,2012,6.329,P
00440421,2013,6.447,P
00440421,2014,5.858,W
07800505,2006,7.647,P
07800505,2007,7.809,P
07800505,2008,8.051,P
07800505,2009,7.971,P
07800505,2010,7.941,P
07800505,2011,8.224,A
07800505,2012,8.164,A
07800505,2013,8.364,A
07800505,2014,8.34,A
02170505,2006,7.926,P
02170505,2007,8.03,P
02170505,2008,8.436,A
02170505,2009,8.549,A
02170505,2010,8.618,A
02170505,2011,8.997,A
02170505,2012,8.675,A
02170505,2013,8.969,A
02170505,2014,8.731,A
04790505,2006,7.394,P
04790505,2007,7.477,P
04790505,2008,7.625,P
04790505,2009,7.542,P
04790505,2010,7.601,P
04790505,2011,7.756,P
04790505,2012,7.49,P
04790505,2013,7.509,P
04790505,2014,7.982,P
00560310,2007,6.948,P
