name,year,charter,level,lat,long
Snug Harbor Community School,2004,No,Primary,42.253726,-70.966197
Snug Harbor Community School,2003,No,Primary,42.253726,-70.966197
Snug Harbor Community School,2002,No,Primary,42.253726,-70.966197
So Shore Vocational Technical High,2014,No,High,42.1479,-70.8632
So Shore Vocational Technical High,2013,No,High,42.14685,-70.862411
So Shore Vocational Technical High,2012,No,High,42.14786,-70.8632
So Shore Vocational Technical High,2011,No,High,42.1479,-70.8632
So Shore Vocational Technical High,2010,No,High,42.1479,-70.8632
So Shore Vocational Technical High,2009,No,High,42.1479,-70.8632
So Shore Vocational Technical High,2008,No,High,42.14786,-70.8632
So Shore Vocational Technical High,2007,No,High,42.14786,-70.8632
So Shore Vocational Technical High,2006,No,High,42.14827,-70.86348
So Shore Vocational Technical High,2005,No,High,42.14881,-70.863
So Shore Vocational Technical High,2004,No,High,42.148266,-70.863475
So Shore Vocational Technical High,2003,No,High,42.148266,-70.863475
So Shore Vocational Technical High,2002,No,High,42.148266,-70.863475
Social Justice Academy,2014,No,High,42.263049,-71.117307
Social Justice Academy,2013,No,High,42.262855,-71.117863
Social Justice Academy,2012,No,High,42.2628,-71.1179
Social Justice Academy,2011,No,High,42.26255,-71.1178
Social Justice Academy,2010,No,High,42.26255,-71.1178
Social Justice Academy,2009,No,High,42.2635,-71.1178
Solomon Lewenberg Middle,2014,No,Middle,42.2819,-71.0941
Solomon Lewenberg Middle,2013,No,Middle,42.2819,-71.0941
Solomon Lewenberg Middle,2012,No,Middle,42.2819,-71.0941
Solomon Lewenberg Middle,2011,No,Middle,42.2819,-71.09409
Solomon Lewenberg Middle,2010,No,Middle,42.28186,-71.09404
Solomon Lewenberg Middle,2009,No,Middle,42.281903,-71.094094
Solomon Lewenberg Middle,2008,No,Middle,42.281903,-71.094094
Solomon Lewenberg Middle,2007,No,Middle,42.281903,-71.094094
Somerset Berkley Regional High School,2014,No,High,41.7425,-71.1471
Somerset Berkley Regional High School,2013,No,High,41.742475,-71.14716
Somerset Berkley Regional High School,2012,No,High,41.742475,-71.147159
Somerset High,2014,No,High,41.742,-71.1489
Somerset High,2013,No,High,41.742,-71.1489
Somerset High,2012,No,High,41.742,-71.1489
Somerset High,2011,No,High,41.74204,-71.14887
Somerset High,2010,No,High,41.74204,-71.14887
Somerset High,2009,No,High,41.7412,-71.14802
Somerset High,2008,No,High,41.7412,-71.148
Somerset High,2007,No,High,41.741244,-71.148321
Somerset High,2006,No,High,41.741244,-71.148321
Somerset High,2005,No,High,41.741244,-71.148321
Somerset Middle School,2014,No,Middle,41.7391,-71.1637
Somerset Middle School,2013,No,Middle,41.739115,-71.163741
Somerset Middle School,2012,No,Middle,41.739115,-71.163741
Somerset Middle School,2011,No,Middle,41.739,-71.164
Somerset Middle School,2010,No,Middle,41.739,-71.164
Somerset Middle School,2009,No,Middle,41.739,-71.164
Somerset Middle School,2008,No,Middle,41.73899,-71.16399
Somerset Middle School,2007,No,Middle,41.73899,-71.16399
Somerset Middle School,2006,No,Middle,41.73957,-71.16206
Somerset Middle School,2005,No,Middle,41.7398,-71.16213
Somerset Middle School,2004,No,Middle,41.739567,-71.162063
Somerset Middle School,2003,No,Middle,41.739567,-71.162063
Somerset Middle School,2002,No,Middle,41.739567,-71.162063
Somerville High,2014,No,High,42.3869,-71.0962
Somerville High,2013,No,High,42.386864,-71.09623
Somerville High,2012,No,High,42.386864,-71.09623
Somerville High,2011,No,High,42.3871,-71.0971
Somerville High,2010,No,High,42.3871,-71.0971
Somerville High,2009,No,High,42.3871,-71.0971
Somerville High,2008,No,High,42.38713,-71.09713
Somerville High,2007,No,High,42.38713,-71.09713
Somerville High,2006,No,High,42.38659,-71.09781
Somerville High,2005,No,High,42.38656,-71.09752
Somerville High,2004,No,High,42.386593,-71.097809
Somerville High,2003,No,High,42.386593,-71.097809
Somerville High,2002,No,High,42.386593,-71.097809
Soule Road,2014,No,Middle,42.0935,-72.4548
Soule Road,2013,No,Middle,42.09334,-72.454371
Soule Road,2012,No,Middle,42.09354,-72.45483
Soule Road,2011,No,Middle,42.0935,-72.4548
Soule Road,2010,No,Primary,42.0935,-72.4548
Soule Road,2009,No,Primary,42.0935,-72.4548
Soule Road,2008,No,Primary,42.09354,-72.45483
Soule Road,2007,No,Primary,42.09354,-72.45483
Soule Road,2006,No,Primary,42.09409,-72.45465
Soule Road,2005,No,Primary,42.09429,-72.45448
Soule Road,2004,No,Primary,42.09409,-72.454654
Soule Road,2003,No,Primary,42.09409,-72.454654
Soule Road,2002,No,Primary,42.09409,-72.454654
South,2014,No,Middle,42.132,-71.0065
South,2013,No,Middle,42.132,-71.0065
South,2012,No,Middle,42.132,-71.0065
South,2011,No,Middle,42.132,-71.0065
South,2010,No,Middle,42.132,-71.0065
South,2009,No,Middle,42.132,-71.0065
South,2008,No,Middle,42.132,-71.0065
South,2007,No,Middle,42.132,-71.0065
South,2006,No,Middle,42.13088,-71.00826
South,2005,No,Middle,42.13163,-71.00829
South,2004,No,Middle,42.130882,-71.008256
South,2003,No,Middle,42.130882,-71.008256
South,2002,No,Middle,42.130882,-71.008256
South,2014,No,Primary,41.7373,-71.1657
South,2013,No,Primary,41.737299,-71.165702
South,2012,No,Primary,41.737299,-71.165702
South,2011,No,Primary,41.737,-71.1658
South,2010,No,Primary,41.737,-71.1658
South,2009,No,Primary,41.737,-71.1658
South,2008,No,Primary,41.73698,-71.16579
South,2007,No,Primary,41.73698,-71.16579
South,2006,No,Primary,41.73637,-71.16548
South,2005,No,Primary,41.73667,-71.16599
South,2004,No,Primary,41.736368,-71.165484
South,2003,No,Primary,41.736368,-71.165484
South,2002,No,Primary,41.736368,-71.165484
South,2014,No,Primary,41.736368,-71.165484
South,2013,No,Primary,41.736368,-71.165484
South,2014,No,Primary,42.4733,-71.1003
South,2013,No,Primary,42.473285,-71.100265
South,2012,No,Primary,42.473285,-71.100265
South,2011,No,Primary,42.4734,-71.1003
South,2010,No,Primary,42.4734,-71.1003
South,2009,No,Primary,42.4734,-71.1003
South,2008,No,Primary,42.47337,-71.10028
South,2007,No,Primary,42.47337,-71.10028
South,2006,No,Primary,42.47407,-71.10007
South,2005,No,Primary,42.47414,-71.09975
South,2004,No,Primary,42.474108,-71.100277
South,2003,No,Primary,42.474108,-71.100277
South,2002,No,Primary,42.474108,-71.100277
South Boston High,2014,No,High,42.333172,-71.044448
South Boston High,2013,No,High,42.333172,-71.044448
South Egremont,2014,No,Primary,42.1011,-73.3686
South Egremont,2013,No,Primary,42.10521,-73.374681
South Egremont,2012,No,Primary,42.1011,-73.3686
South Egremont,2011,No,Primary,42.106,-73.3739
South Egremont,2010,No,Primary,42.106,-73.3739
South Egremont,2009,No,Primary,42.106,-73.3739
South Egremont,2008,No,Primary,42.10597,-73.37385
South Egremont,2007,No,Primary,42.10597,-73.37385
South Egremont,2006,No,Primary,42.10965,-73.3758
South Egremont,2005,No,Primary,42.0992,-73.3706
South Egremont,2004,No,Primary,42.160616,-73.419269
South Egremont,2003,No,Primary,42.160616,-73.419269
South Egremont,2002,No,Primary,42.160616,-73.419269
South Elementary,2014,No,Primary,42.6264,-71.1498
South Elementary,2013,No,Primary,42.62628,-71.150371
South Elementary,2012,No,Primary,42.626421,-71.149777
South Elementary,2011,No,Primary,42.626075,-71.148757
South Elementary,2010,No,Primary,42.626119,-71.149807
South Elementary,2009,No,Primary,42.6261,-71.1498
South Elementary,2008,No,Primary,42.62637,-71.14951
South Elementary,2007,No,Primary,42.62637,-71.14951
South Elementary,2006,No,Primary,42.62715,-71.14842
South Elementary,2005,No,Primary,42.62711,-71.14865
South Elementary,2004,No,Primary,42.626881,-71.148495
South Elementary,2003,No,Primary,42.626881,-71.148495
South Elementary,2002,No,Primary,42.626881,-71.148495
South Elementary,2014,No,Primary,41.836,-70.605
South Elementary,2013,No,Primary,41.83603,-70.604851
South Elementary,2012,No,Primary,41.836006,-70.605033
South Elementary,2011,No,Primary,41.83679,-70.606821
South Elementary,2010,No,Primary,41.836478,-70.604998
South Elementary,2009,No,Primary,41.8365,-70.605
South Elementary,2008,No,Primary,41.83646,-70.60488
South Elementary,2007,No,Primary,41.83646,-70.60488
South Elementary,2006,No,Primary,41.83559,-70.60727
South Elementary,2005,No,Primary,41.83581,-70.60704
South Elementary,2004,No,Primary,41.835587,-70.607265
South Elementary,2003,No,Primary,41.835587,-70.607265
South Elementary,2002,No,Primary,41.835503,-70.607289
South Elementary,2014,No,Primary,42.1113,-71.0833
South Elementary,2013,No,Primary,42.11115,-71.083341
South Elementary,2012,No,Primary,42.111347,-71.083323
South Elementary,2011,No,Primary,42.110645,-71.082361
South Elementary,2010,No,Primary,42.111266,-71.082997
South Elementary,2009,No,Primary,42.1113,-71.083
South Elementary,2008,No,Primary,42.11151,-71.08328
South Elementary,2007,No,Primary,42.11151,-71.08328
South Elementary,2006,No,Primary,42.11046,-71.08211
South Elementary,2005,No,Primary,42.11106,-71.08191
South Elementary,2004,No,Primary,42.110459,-71.082114
South Elementary,2003,No,Primary,42.110459,-71.082114
South Elementary,2002,No,Primary,42.110459,-71.082114
South Elementary,2014,No,Primary,42.0334,-71.4881
South Elementary,2013,No,Primary,42.03455,-71.488701
South Elementary,2012,No,Primary,42.033416,-71.488104
South Elementary,2011,No,Primary,42.032433,-71.489695
South Elementary,2010,No,Primary,42.034554,-71.488708
South Elementary,2009,No,Primary,42.0346,-71.4887
South Elementary,2008,No,Primary,42.03345,-71.48834
South Elementary,2007,No,Primary,42.03345,-71.48834
South Elementary,2006,No,Primary,42.03347,-71.48705
South Elementary,2005,No,Primary,42.03262,-71.4899
South Elementary,2004,No,Primary,42.033471,-71.487048
South Elementary,2003,No,Primary,42.033471,-71.487048
South Elementary,2002,No,Primary,42.033471,-71.487048
South Elementary,2014,No,Primary,42.201,-70.8848
South Elementary,2013,No,Primary,42.20115,-70.886631
South Elementary,2012,No,Primary,42.200958,-70.884783
South Elementary,2011,No,Primary,42.201743,-70.88395
South Elementary,2010,No,Primary,42.20172,-70.884336
South Elementary,2009,No,Primary,42.2017,-70.8843
South Elementary,2008,No,Primary,42.20085,-70.88441
South Elementary,2007,No,Primary,42.20085,-70.88441
South Elementary,2006,No,Primary,42.20021,-70.88385
South Elementary,2005,No,Primary,42.20097,-70.88408
South Elementary,2004,No,Primary,42.200212,-70.883848
South Elementary,2003,No,Primary,42.200212,-70.883848
South Elementary,2002,No,Primary,42.200212,-70.883848
South End Middle School,2014,No,Middle,42.0963,-72.5841
South End Middle School,2013,No,Middle,42.096331,-72.584138
South End Middle School,2012,No,Middle,42.09633,-72.584137
South Fitchburg Elc,2014,No,Primary,42.56452,-71.7809
South Fitchburg Elc,2013,No,Primary,42.56536,-71.78155
South Fitchburg Elc,2012,No,Primary,42.564516,-71.780896
South Fitchburg Elc,2011,No,Primary,42.564516,-71.780896
South Fitchburg Elc,2010,No,Primary,42.564516,-71.780896
South Grafton Elementary,2014,No,Primary,42.1793,-71.6951
South Grafton Elementary,2013,No,Primary,42.17925,-71.694991
South Grafton Elementary,2012,No,Primary,42.179341,-71.695087
South Grafton Elementary,2011,No,Primary,42.1792,-71.6957
South Grafton Elementary,2010,No,Primary,42.1792,-71.6957
South Grafton Elementary,2009,No,Primary,42.1792,-71.6957
South Grafton Elementary,2008,No,Primary,42.17916,-71.69566
South Grafton Elementary,2007,No,Primary,42.17916,-71.69566
South Grafton Elementary,2006,No,Primary,42.17804,-71.69577
South Grafton Elementary,2005,No,Primary,42.1785,-71.69575
South Grafton Elementary,2004,No,Primary,42.178036,-71.69577
South Grafton Elementary,2003,No,Primary,42.178036,-71.69577
South Grafton Elementary,2002,No,Primary,42.178036,-71.69577
South Hadley High,2014,No,High,42.2285,-72.5856
South Hadley High,2013,No,High,42.2292,-72.585201
South Hadley High,2012,No,High,42.228506,-72.58561
South Hadley High,2011,No,High,42.229615,-72.586573
South Hadley High,2010,No,High,42.229194,-72.585197
South Hadley High,2009,No,High,42.2292,-72.5852
South Hadley High,2008,No,High,42.22782,-72.58607
South Hadley High,2007,No,High,42.22782,-72.58607
South Hadley High,2006,No,High,42.22513,-72.58813
South Hadley High,2005,No,High,42.22501,-72.5885
South Hadley High,2004,No,High,42.225132,-72.588132
South Hadley High,2003,No,High,42.225132,-72.588132
South Hadley High,2002,No,Other,42.225132,-72.588132
South High Community,2014,No,High,42.245,-71.864
South High Community,2013,No,High,42.24443,-71.862561
South High Community,2012,No,High,42.244969,-71.863986
South High Community,2011,No,High,42.242308,-71.862393
South High Community,2010,No,High,42.24459,-71.862034
South High Community,2009,No,High,42.2446,-71.862
South High Community,2008,No,High,42.24429,-71.86386
South High Community,2007,No,High,42.24429,-71.86386
South High Community,2006,No,High,42.24238,-71.86327
South High Community,2005,No,High,42.24246,-71.86259
South High Community,2004,No,High,42.242383,-71.86327
South High Community,2003,No,High,42.242383,-71.86327
South High Community,2002,No,High,42.242383,-71.86327
South Intermediate,2014,No,Middle,42.179095,-70.945209
South Lawrence East Elementary School,2014,No,Primary,42.6946,-71.1469
South Lawrence East Elementary School,2013,No,Primary,42.694643,-71.146927
South Lawrence East Elementary School,2012,No,Primary,42.694643,-71.146927
South Lawrence East Elementary School,2011,No,Primary,42.6911,-71.1457
South Lawrence East Elementary School,2010,No,Primary,42.6911,-71.1457
South Lawrence East Elementary School,2009,No,Primary,42.6911,-71.1457
South Lawrence East Elementary School,2008,No,Primary,42.69112,-71.14574
South Lawrence East Elementary School,2007,No,Primary,42.69112,-71.14574
South Lawrence East Elementary School,2006,No,Primary,42.6918,-71.1462
South Lawrence East Middle School,2014,No,Middle,42.6946,-71.1469
South Lawrence East Middle School,2013,No,Middle,42.694643,-71.146927
South Lawrence East Middle School,2012,No,Middle,42.691359,-71.145442
South Lawrence East Middle School,2011,No,Middle,42.6914,-71.1457
South Lawrence East Middle School,2010,No,Middle,42.6914,-71.1457
South Lawrence East Middle School,2009,No,Middle,42.6914,-71.1457
South Lawrence East Middle School,2008,No,Middle,42.69143,-71.14574
South Lawrence East Middle School,2007,No,Middle,42.69143,-71.14574
South Lawrence East Middle School,2006,No,Middle,42.6918,-71.1462
South Lawrence East Sch,2014,No,Primary,42.69185,-71.14625
South Lawrence East Sch,2013,No,Primary,42.693234,-71.146248
South Lawrence East Sch,2012,No,Primary,42.693234,-71.146248
South Lawrence East Sch,2011,No,Primary,42.693234,-71.146248
South Memorial,2014,No,Primary,42.5157,-70.9486
South Memorial,2013,No,Primary,42.51571,-70.948621
South Memorial,2012,No,Primary,42.515696,-70.948595
South Memorial,2011,No,Primary,42.5152,-70.9487
South Memorial,2010,No,Primary,42.5152,-70.9487
South Memorial,2009,No,Primary,42.5152,-70.9487
South Memorial,2008,No,Primary,42.51522,-70.9487
South Memorial,2007,No,Primary,42.51522,-70.9487
South Memorial,2006,No,Primary,42.51459,-70.94909
South Memorial,2005,No,Primary,42.51438,-70.94946
South Memorial,2004,No,Primary,42.514593,-70.949093
South Memorial,2003,No,Primary,42.514593,-70.949093
South Memorial,2002,No,Primary,42.514593,-70.949093
South Middle School,2014,No,Middle,42.1842,-70.9975
South Middle School,2013,No,Middle,42.1844,-70.997911
South Middle School,2012,No,Middle,42.18418,-70.99747
South Middle School,2011,No,Middle,42.183658,-70.998237
South Middle School,2010,No,Middle,42.184309,-70.997948
South Middle School,2009,No,Middle,42.1843,-70.9979
South Middle School,2008,No,Middle,42.18418,-70.99747
South Middle School,2007,No,Middle,42.18418,-70.99747
South Middle School,2006,No,Middle,42.18362,-70.99852
South Middle School,2005,No,Middle,42.18382,-70.99823
South Middle School,2004,No,Middle,42.183617,-70.998521
South Middle School,2003,No,Middle,42.183617,-70.998521
South Middle School,2002,No,Middle,42.183617,-70.998521
South Middle School,2014,No,Middle,42.0607,-71.0205
South Middle School,2013,No,Middle,42.06018,-71.019701
South Middle School,2012,No,Middle,42.060668,-71.020529
South Middle School,2011,No,Middle,42.0601,-71.0201
South Middle School,2010,No,Middle,42.0601,-71.0201
South Middle School,2009,No,Middle,42.0601,-71.0201
South Middle School,2008,No,Middle,42.06005,-71.02011
South Middle School,2007,No,Middle,42.06005,-71.02011
South Middle School,2006,No,Middle,42.06031,-71.01872
South Middle School,2005,No,Middle,42.0602,-71.0182
South Middle School,2004,No,Middle,42.06031,-71.018721
South Middle School,2003,No,Middle,42.06031,-71.018721
South Middle School,2002,No,Middle,42.06031,-71.018721
South Middle School,2014,No,Middle,42.1133,-72.751
South Middle School,2013,No,Middle,42.113311,-72.751029
South Middle School,2012,No,Middle,42.113311,-72.751029
South Middle School,2011,No,Middle,42.1137,-72.751
South Middle School,2010,No,Middle,42.1137,-72.751
South Middle School,2009,No,Middle,42.1137,-72.751
South Middle School,2008,No,Middle,42.11366,-72.75104
South Middle School,2007,No,Middle,42.11366,-72.75104
South Middle School,2006,No,Middle,42.11439,-72.75099
South Middle School,2005,No,Middle,42.11456,-72.75202
South Middle School,2004,No,Middle,42.114394,-72.750985
South Middle School,2003,No,Middle,42.114394,-72.750985
South Middle School,2002,No,Middle,42.114394,-72.750985
South River,2014,No,Primary,42.0955,-70.7156
South River,2013,No,Primary,42.095476,-70.715622
South River,2012,No,Primary,42.095476,-70.715622
South River,2011,No,Primary,42.095,-70.7158
South River,2010,No,Primary,42.095,-70.7158
South River,2009,No,Primary,42.095,-70.7158
South River,2008,No,Primary,42.095,-70.71577
South River,2007,No,Primary,42.095,-70.71577
South River,2006,No,Primary,42.09596,-70.71521
South River,2005,No,Primary,42.09657,-70.71532
South River,2004,No,Primary,42.095957,-70.715206
South River,2003,No,Primary,42.095957,-70.715206
South River,2002,No,Primary,42.095957,-70.715206
South Row,2014,No,Primary,42.5771,-71.3359
South Row,2013,No,Primary,42.57722,-71.335261
South Row,2012,No,Primary,42.577079,-71.335921
South Row,2011,No,Primary,42.5771,-71.3359
South Row,2010,No,Primary,42.5771,-71.3359
South Row,2009,No,Primary,42.5771,-71.3359
South Row,2008,No,Primary,42.57709,-71.33585
South Row,2007,No,Primary,42.57709,-71.33585
South Row,2006,No,Primary,42.57671,-71.33664
South Row,2005,No,Primary,42.5774,-71.33719
South Row,2004,No,Primary,42.576712,-71.336643
South Row,2003,No,Primary,42.576712,-71.336643
South Row,2002,No,Primary,42.576712,-71.336643
South Shore Charter Public School,2014,Yes,Other,42.1553,-70.8793
South Shore Charter Public School,2013,Yes,Other,42.15676,-70.881811
South Shore Charter Public School,2012,Yes,Other,42.155312,-70.879341
South Shore Charter Public School,2011,Yes,Other,42.155915,-70.880909
South Shore Charter Public School,2010,Yes,Other,42.156088,-70.880955
South Shore Charter Public School,2009,Yes,Other,42.1561,-70.881
South Shore Charter Public School,2008,Yes,Other,42.15552,-70.87961
South Shore Charter Public School,2007,Yes,Other,42.15552,-70.87961
South Shore Charter Public School,2006,Yes,Other,42.15587,-70.87903
South Shore Charter Public School,2005,Yes,Other,42.155998,-70.878959
South Shore Charter Public School,2004,Yes,Other,42.291346,-70.881945
South Shore Charter Public School,2003,Yes,Other,42.291346,-70.881945
South Shore Charter Public School,2002,Yes,Other,42.291346,-70.881945
South Street Elementary,2014,No,Primary,42.5716,-71.7963
South Street Elementary,2013,No,Primary,42.571643,-71.79627
South Street Elementary,2012,No,Primary,42.571643,-71.79627
South Street Elementary,2011,No,Primary,42.5711,-71.7972
South Street Elementary,2010,No,Primary,42.5711,-71.7972
South Street Elementary,2009,No,Primary,42.5711,-71.7972
South Street Elementary,2008,No,Primary,42.5711,-71.79723
South Street Elementary,2007,No,Primary,42.5711,-71.79723
South Street Elementary,2006,No,Primary,42.57089,-71.79733
South Street Elementary,2005,No,Primary,42.57129,-71.79761
South Street Elementary,2004,No,Primary,42.570894,-71.797326
South Street Elementary,2003,No,Primary,42.570894,-71.797326
South Street Elementary,2002,No,Other,42.570894,-71.797326
Southampton Road,2014,No,Primary,42.1506,-72.7282
Southampton Road,2013,No,Primary,42.15076,-72.728821
Southampton Road,2012,No,Primary,42.150607,-72.728212
Southampton Road,2011,No,Primary,42.1503,-72.7284
Southampton Road,2010,No,Primary,42.1503,-72.7284
Southampton Road,2009,No,Primary,42.1503,-72.7284
Southampton Road,2008,No,Primary,42.15027,-72.72838
Southampton Road,2007,No,Primary,42.15027,-72.72838
Southampton Road,2006,No,Primary,42.14971,-72.72757
Southampton Road,2005,No,Primary,42.14931,-72.72817
Southampton Road,2004,No,Primary,42.149706,-72.727567
Southampton Road,2003,No,Primary,42.149706,-72.727567
Southampton Road,2002,No,Primary,42.149706,-72.727567
Southbridge High,2014,No,Primary,42.07457,-72.04088
Southbridge High,2013,No,High,42.07457,-72.04088
Southbridge High,2012,No,High,42.0746,-72.0409
Southbridge High,2011,No,High,42.0746,-72.0409
Southbridge High,2010,No,High,42.0746,-72.0409
Southbridge High,2009,No,High,42.07457,-72.04088
Southbridge High,2008,No,High,42.07457,-72.04088
Southbridge High,2007,No,High,42.07446,-72.04155
Southbridge High,2006,No,High,42.07461,-72.04142
Southbridge High,2005,No,High,42.074463,-72.041553
Southbridge High,2004,No,High,42.074463,-72.041553
Southbridge High,2003,No,High,42.074463,-72.041553
Southbridge Middle/High School,2014,No,Other,42.0853,-72.0071
Southbridge Middle/High School,2013,No,Other,42.085289,-72.00697
Southeast Area,2014,No,Other,41.9044,-71.1
Southeast Area,2013,No,Other,41.90444,-71.09999
Southeast Area,2012,No,Other,41.90444,-71.09999
Southeast Area,2011,No,Other,41.9044,-71.1
Southeast Area,2010,No,Other,41.9044,-71.1
Southeast Area,2009,No,Other,41.9044,-71.1
Southeast Area,2008,No,Other,41.90444,-71.09999
Southeast Area,2007,No,Other,41.90444,-71.09999
Southeast Area,2006,No,Other,41.90546,-71.10146
Southeast Area,2005,No,Other,41.90514,-71.10126
Southeast Area,2004,No,Other,41.905461,-71.101463
Southeast Area,2003,No,Other,41.905461,-71.101463
Southeast Area,2002,No,Other,41.905461,-71.101463
Southeast Middle School,2014,No,Middle,42.51869,-71.74491
Southeast Middle School,2013,No,Middle,42.51907,-71.7444
Southeast Middle School,2012,No,Middle,42.51945,-71.74445
Southeast Middle School,2011,No,Middle,42.519065,-71.744404
Southeast Middle School,2010,No,Middle,42.519065,-71.744404
Southeast Middle School,2009,No,Middle,42.519065,-71.744404
Southeast School,2014,No,Primary,42.5188,-71.7452
Southeast School,2013,No,Primary,42.51801,-71.746001
Southeast School,2012,No,Primary,42.518824,-71.745227
Southeast School,2011,No,Primary,42.519391,-71.744193
Southeast School,2010,No,Primary,42.518002,-71.745995
Southeast School,2009,No,Primary,42.518,-71.746
Southeast School,2008,No,Primary,42.51955,-71.74441
Southeastern Regional Vocational Technical,2014,No,High,42.0103,-71.0818
Southeastern Regional Vocational Technical,2013,No,High,42.00816,-71.082221
Southeastern Regional Vocational Technical,2012,No,High,42.010321,-71.081801
Southeastern Regional Vocational Technical,2011,No,High,42.010401,-71.081584
Southeastern Regional Vocational Technical,2010,No,High,42.010353,-71.082016
Southeastern Regional Vocational Technical,2009,No,High,42.0104,-71.082
Southeastern Regional Vocational Technical,2008,No,High,42.01029,-71.08137
Southeastern Regional Vocational Technical,2007,No,High,42.01029,-71.08137
Southeastern Regional Vocational Technical,2006,No,High,42.01119,-71.08087
Southeastern Regional Vocational Technical,2005,No,High,42.01101,-71.081
Southeastern Regional Vocational Technical,2004,No,High,42.011185,-71.080868
Southeastern Regional Vocational Technical,2003,No,High,42.011185,-71.080868
Southeastern Regional Vocational Technical,2002,No,High,42.011185,-71.080868
Southwick-Tolland Regional High,2014,No,High,42.062,-72.7481
Southwick-Tolland Regional High,2013,No,High,42.06282,-72.751021
Southwick-Tolland Regional High,2012,No,High,42.061996,-72.748057
Southwick-Tolland Regional High,2011,No,High,42.063891,-72.751321
Southwick-Tolland Regional High,2010,No,High,42.062819,-72.751014
Southwick-Tolland Regional High,2009,No,High,42.0628,-72.751
Southwick-Tolland Regional High,2008,No,High,42.06076,-72.74735
Southwick-Tolland Regional High,2007,No,High,42.06076,-72.74735
Southwick-Tolland Regional High,2006,No,High,42.0642,-72.74798
Southwick-Tolland Regional High,2005,No,High,42.06364,-72.75235
Southwick-Tolland Regional High,2004,No,High,42.064199,-72.747984
Southwick-Tolland Regional High,2003,No,High,42.064199,-72.747984
Southwick-Tolland Regional High,2002,No,High,42.064199,-72.747984
Spark Academy,2014,No,Middle,42.6946,-71.1469
Spark Academy,2013,No,Middle,42.694643,-71.146927
Spaulding Memorial,2014,No,Primary,42.6701,-71.713
Spaulding Memorial,2013,No,Primary,42.67038,-71.713921
Spaulding Memorial,2012,No,Primary,42.67007,-71.713
Spaulding Memorial,2011,No,Primary,42.6701,-71.713
Spaulding Memorial,2010,No,Primary,42.6701,-71.713
Spaulding Memorial,2009,No,Primary,42.6701,-71.713
Spaulding Memorial,2008,No,Primary,42.67007,-71.713
Spaulding Memorial,2007,No,Primary,42.67007,-71.713
Spaulding Memorial,2006,No,Primary,42.66979,-71.71202
Spaulding Memorial,2005,No,Primary,42.66997,-71.71216
Spaulding Memorial,2004,No,Primary,42.669791,-71.712016
Spaulding Memorial,2003,No,Primary,42.669791,-71.712016
Spaulding Memorial,2002,No,Primary,42.669791,-71.712016
Spencer Borden,2014,No,Primary,41.7135,-71.1316
Spencer Borden,2013,No,Primary,41.71297,-71.131321
Spencer Borden,2012,No,Primary,41.713487,-71.131614
Spencer Borden,2011,No,Primary,41.7133,-71.1313
Spencer Borden,2010,No,Primary,41.7133,-71.1313
Spencer Borden,2009,No,Primary,41.7133,-71.1313
Spencer Borden,2008,No,Primary,41.71329,-71.13125
Spencer Borden,2007,No,Primary,41.71329,-71.13125
Spencer Borden,2006,No,Primary,41.71227,-71.1323
Spencer Borden,2005,No,Primary,41.71255,-71.13127
Spencer Borden,2004,No,Primary,41.712266,-71.132301
Spencer Borden,2003,No,Primary,41.712266,-71.132301
Spencer Borden,2002,No,Primary,41.712266,-71.132301
Spirit Of Knowledge Charter School,2014,Yes,High,42.2616,-71.8042
Spirit Of Knowledge Charter School,2013,Yes,Other,42.26162,-71.804151
Spirit Of Knowledge Charter School,2012,Yes,Other,42.263347,-71.806168
Spirit Of Knowledge Charter School,2011,Yes,Middle,42.263363,-71.806131
Spofford Pond,2014,No,Primary,42.6969,-71.0174
Spofford Pond,2013,No,Primary,42.696861,-71.017384
Spofford Pond,2012,No,Primary,42.696861,-71.017384
Spofford Pond,2011,No,Primary,42.6968,-71.0172
Spofford Pond,2010,No,Primary,42.6968,-71.0172
Spofford Pond,2009,No,Primary,42.6968,-71.0172
Spofford Pond,2008,No,Primary,42.69682,-71.01724
Spofford Pond,2007,No,Primary,42.69682,-71.01724
Spofford Pond,2006,No,Primary,42.69567,-71.01619
Spofford Pond,2005,No,Primary,42.69616,-71.01685
Spofford Pond,2004,No,Primary,42.695671,-71.01619
Spofford Pond,2003,No,Primary,42.695671,-71.01619
Spofford Pond,2002,No,Primary,42.695671,-71.01619
Sprague Elementary School,2014,No,Primary,42.3043,-71.2979
Sprague Elementary School,2013,No,Primary,42.30461,-71.297851
Sprague Elementary School,2012,No,Primary,42.304332,-71.297908
Sprague Elementary School,2011,No,Primary,42.305088,-71.298458
Sprague Elementary School,2010,No,Primary,42.304764,-71.297908
Sprague Elementary School,2009,No,Primary,42.3048,-71.2979
Sprague Elementary School,2008,No,Primary,42.30452,-71.29747
Sprague Elementary School,2007,No,Primary,42.30452,-71.29747
Sprague Elementary School,2006,No,Primary,42.30534,-71.29788
Sprague Elementary School,2005,No,Primary,42.30515,-71.29819
Sprague Elementary School,2004,No,Primary,42.305341,-71.297876
Sprague Elementary School,2003,No,Primary,42.305341,-71.297876
Spring Street,2014,No,Primary,42.3051,-71.7024
Spring Street,2013,No,Primary,42.305108,-71.702394
Spring Street,2012,No,Primary,42.305108,-71.702394
